"","cell_id","group"
"jepijaln-1","jepijaln-1","Not-mapped"
"jepikbnn-1","jepikbnn-1","Not-mapped"
"jfaahhmo-1","jfaahhmo-1","Late Erythroid"
"jfacecep-1","jfacecep-1","Late Erythroid"
"jfacgagf-1","jfacgagf-1","Late Erythroid"
"jfajmnpc-1","jfajmnpc-1","Late Erythroid"
"jfbfoefe-1","jfbfoefe-1","Late Erythroid"
"jfbggmff-1","jfbggmff-1","Not-mapped"
"jfbiaddi-1","jfbiaddi-1","Late Erythroid"
"jfbjgpdi-1","jfbjgpdi-1","Late Erythroid"
"jfbkhnmf-1","jfbkhnmf-1","Late Erythroid"
"jfbljdgm-1","jfbljdgm-1","Late Erythroid"
"jfblmeba-1","jfblmeba-1","Not-mapped"
"jfbmpcgn-1","jfbmpcgn-1","Not-mapped"
"jfbpgbmi-1","jfbpgbmi-1","CD8+ T-Cell"
"jfcakcpb-1","jfcakcpb-1","Ba/Eo/Ma"
"jfcdgbep-1","jfcdgbep-1","Late Erythroid"
"jfcdnpap-1","jfcdnpap-1","Late Erythroid"
"jfceicch-1","jfceicch-1","Late Erythroid"
"jfcfhpie-1","jfcfhpie-1","Not-mapped"
"jfcheobk-1","jfcheobk-1","Late Erythroid"
"jfcjjdhm-1","jfcjjdhm-1","Late Erythroid"
"jfcjkoni-1","jfcjkoni-1","Late Erythroid"
"jfckgchm-1","jfckgchm-1","Late Erythroid"
"jfcnaajf-1","jfcnaajf-1","Late Erythroid"
"jfddcjpa-1","jfddcjpa-1","Late Erythroid"
"jfdebain-1","jfdebain-1","Late Erythroid"
"jfdhdine-1","jfdhdine-1","Late Erythroid"
"jfdhifbp-1","jfdhifbp-1","Late Erythroid"
"jfdiekae-1","jfdiekae-1","Not-mapped"
"jfdifink-1","jfdifink-1","Late Erythroid"
"jfdjfgeb-1","jfdjfgeb-1","Not-mapped"
"jfdjhnhp-1","jfdjhnhp-1","Not-mapped"
"jfdjmmna-1","jfdjmmna-1","Not-mapped"
"jfdkokdi-1","jfdkokdi-1","Not-mapped"
"jfdlekhk-1","jfdlekhk-1","CD4+ T-Cell"
"jfdljaan-1","jfdljaan-1","RBC"
"jfdogmae-1","jfdogmae-1","Not-mapped"
"jfeaemdf-1","jfeaemdf-1","Late Erythroid"
"jfeamjbm-1","jfeamjbm-1","Late Erythroid"
"jfeanbfa-1","jfeanbfa-1","Not-mapped"
"jfebbeac-1","jfebbeac-1","Neutrophil"
"jfebdpnm-1","jfebdpnm-1","AEC"
"jfebfgcp-1","jfebfgcp-1","Not-mapped"
"jfecjaka-1","jfecjaka-1","CD8+ T-Cell"
"jfehikdm-1","jfehikdm-1","Mature B"
"jfeiojfp-1","jfeiojfp-1","Not-mapped"
"jfelgeoj-1","jfelgeoj-1","CD8+ T-Cell"
"jfelpkmd-1","jfelpkmd-1","Not-mapped"
"jfemlldk-1","jfemlldk-1","Late Erythroid"
"jfeniiho-1","jfeniiho-1","RBC"
"jfepcnbo-1","jfepcnbo-1","GMP"
"jffaffkj-1","jffaffkj-1","Neutrophil"
"jffaflhi-1","jffaflhi-1","Not-mapped"
"jffbddjm-1","jffbddjm-1","Late Erythroid"
"jffbpgab-1","jffbpgab-1","Late Erythroid"
"jffehfpg-1","jffehfpg-1","Not-mapped"
"jffekdbo-1","jffekdbo-1","Not-mapped"
"jffelkil-1","jffelkil-1","Early Myeloid Progenitor"
"jffjnkmh-1","jffjnkmh-1","Not-mapped"
"jffkgiep-1","jffkgiep-1","Not-mapped"
"jfflbpcb-1","jfflbpcb-1","Not-mapped"
"jffllkko-1","jffllkko-1","Late Erythroid"
"jffmbooe-1","jffmbooe-1","Late Erythroid"
"jfgabmno-1","jfgabmno-1","Not-mapped"
"jfgafklm-1","jfgafklm-1","Not-mapped"
"jfgcdhfi-1","jfgcdhfi-1","Not-mapped"
"jfgclpml-1","jfgclpml-1","Not-mapped"
"jfgcopfm-1","jfgcopfm-1","Not-mapped"
"jfgeheag-1","jfgeheag-1","Not-mapped"
"jfgfembm-1","jfgfembm-1","Neutrophil"
"jfgfgcag-1","jfgfgcag-1","Not-mapped"
"jfghakck-1","jfghakck-1","Not-mapped"
"jfghbjjm-1","jfghbjjm-1","Not-mapped"
"jfghgpdb-1","jfghgpdb-1","Not-mapped"
"jfgighfl-1","jfgighfl-1","Not-mapped"
"jfglancn-1","jfglancn-1","RBC"
"jfgmbbfk-1","jfgmbbfk-1","CD4+ T-Cell"
"jfgmknlh-1","jfgmknlh-1","RBC"
"jfgmngko-1","jfgmngko-1","Not-mapped"
"jfgncbbp-1","jfgncbbp-1","Not-mapped"
"jfgofpod-1","jfgofpod-1","Not-mapped"
"jfgpoodl-1","jfgpoodl-1","Late Erythroid"
"jfhahdef-1","jfhahdef-1","Not-mapped"
"jfhaklaj-1","jfhaklaj-1","RBC"
"jfhccgpb-1","jfhccgpb-1","Not-mapped"
"jfhdhika-1","jfhdhika-1","Not-mapped"
"jfhdijml-1","jfhdijml-1","Neutrophil"
"jfhfflab-1","jfhfflab-1","Late Erythroid"
"jfhfmdpm-1","jfhfmdpm-1","Late Erythroid"
"jfhgdoni-1","jfhgdoni-1","Late Erythroid"
"jfhgkelb-1","jfhgkelb-1","Not-mapped"
"jfhgkopj-1","jfhgkopj-1","Not-mapped"
"jfhglgjd-1","jfhglgjd-1","Late Erythroid"
"jfhikkfk-1","jfhikkfk-1","Not-mapped"
"jfhjeegb-1","jfhjeegb-1","Not-mapped"
"jfhkaeei-1","jfhkaeei-1","Not-mapped"
"jfhkeefe-1","jfhkeefe-1","Not-mapped"
"jfhkpkdo-1","jfhkpkdo-1","Not-mapped"
"jfhmeaki-1","jfhmeaki-1","Late Erythroid"
"jfhmonki-1","jfhmonki-1","Not-mapped"
"jfhoehim-1","jfhoehim-1","Not-mapped"
"jfianjno-1","jfianjno-1","GMP"
"jficfdob-1","jficfdob-1","Early Myeloid Progenitor"
"jficomeb-1","jficomeb-1","Not-mapped"
"jfidimfc-1","jfidimfc-1","RBC"
"jfiebfje-1","jfiebfje-1","Not-mapped"
"jfifcoka-1","jfifcoka-1","CD8+ T-Cell"
"jfifhpcn-1","jfifhpcn-1","Neutrophil"
"jfigikhg-1","jfigikhg-1","Not-mapped"
"jfihmcpn-1","jfihmcpn-1","AEC"
"jfiiilmm-1","jfiiilmm-1","Not-mapped"
"jfijgcel-1","jfijgcel-1","Not-mapped"
"jfijpgcj-1","jfijpgcj-1","Not-mapped"
"jfjbpemn-1","jfjbpemn-1","RBC"
"jfjcdggc-1","jfjcdggc-1","Mature B"
"jfjcfccj-1","jfjcfccj-1","Not-mapped"
"jfjdafok-1","jfjdafok-1","Neutrophil"
"jfjfnojp-1","jfjfnojp-1","AEC"
"jfjgjaak-1","jfjgjaak-1","Late Erythroid"
"jfjhglik-1","jfjhglik-1","Cycling DCs"
"jfjhokbc-1","jfjhokbc-1","Late Erythroid"
"jfjiffib-1","jfjiffib-1","Late Erythroid"
"jfjkchic-1","jfjkchic-1","Not-mapped"
"jfjmppnm-1","jfjmppnm-1","Not-mapped"
"jfjnidjl-1","jfjnidjl-1","Not-mapped"
"jfjnmbpg-1","jfjnmbpg-1","Not-mapped"
"jfjoeokh-1","jfjoeokh-1","Not-mapped"
"jfjplhno-1","jfjplhno-1","Not-mapped"
"jfkakhjp-1","jfkakhjp-1","Neutrophil"
"jfkbpkgh-1","jfkbpkgh-1","Not-mapped"
"jfkchlnn-1","jfkchlnn-1","Late Erythroid"
"jfkclieg-1","jfkclieg-1","Late Erythroid"
"jfkdglfe-1","jfkdglfe-1","Late Erythroid"
"jfkdojeb-1","jfkdojeb-1","Not-mapped"
"jfkecnem-1","jfkecnem-1","Not-mapped"
"jfkfelnf-1","jfkfelnf-1","Not-mapped"
"jfkichge-1","jfkichge-1","pDC"
"jfkjldmi-1","jfkjldmi-1","Not-mapped"
"jfkkhiic-1","jfkkhiic-1","RBC"
"jfklbhfh-1","jfklbhfh-1","Not-mapped"
"jfkpplfh-1","jfkpplfh-1","Not-mapped"
"jfldabkh-1","jfldabkh-1","Not-mapped"
"jfldepfk-1","jfldepfk-1","RBC"
"jflfjhml-1","jflfjhml-1","AEC"
"jflgjicj-1","jflgjicj-1","Not-mapped"
"jflgoclh-1","jflgoclh-1","Not-mapped"
"jflifnel-1","jflifnel-1","Not-mapped"
"jfljegad-1","jfljegad-1","Not-mapped"
"jfljfjeb-1","jfljfjeb-1","Not-mapped"
"jflmmllb-1","jflmmllb-1","Monocyte"
"jflpiinc-1","jflpiinc-1","Not-mapped"
"jflpnbbp-1","jflpnbbp-1","Not-mapped"
"jfmalmig-1","jfmalmig-1","Not-mapped"
"jfmddfpc-1","jfmddfpc-1","Not-mapped"
"jfmdggdn-1","jfmdggdn-1","Late Erythroid"
"jfmdhfdm-1","jfmdhfdm-1","Late Erythroid"
"jfmfjpif-1","jfmfjpif-1","Late Erythroid"
"jfmgngab-1","jfmgngab-1","Not-mapped"
"jfmicfnj-1","jfmicfnj-1","Mature B"
"jfmkbdja-1","jfmkbdja-1","Not-mapped"
"jfmlfbak-1","jfmlfbak-1","Not-mapped"
"jfmlfhok-1","jfmlfhok-1","Not-mapped"
"jfmmbeoj-1","jfmmbeoj-1","CD4+ T-Cell"
"jfmmddbc-1","jfmmddbc-1","Late Erythroid"
"jfmodpkk-1","jfmodpkk-1","Not-mapped"
"jfmofiei-1","jfmofiei-1","Late Erythroid"
"jfmoheac-1","jfmoheac-1","Not-mapped"
"jfnabcbm-1","jfnabcbm-1","Not-mapped"
"jfnbobmp-1","jfnbobmp-1","SEC"
"jfncflgb-1","jfncflgb-1","Not-mapped"
"jfnckgff-1","jfnckgff-1","Late Erythroid"
"jfnebddo-1","jfnebddo-1","RBC"
"jfneolee-1","jfneolee-1","Not-mapped"
"jfnffclc-1","jfnffclc-1","RBC"
"jfnfjoad-1","jfnfjoad-1","Not-mapped"
"jfnfngbp-1","jfnfngbp-1","Not-mapped"
"jfnhifjn-1","jfnhifjn-1","Not-mapped"
"jfnkdkpi-1","jfnkdkpi-1","Not-mapped"
"jfnlfodl-1","jfnlfodl-1","Not-mapped"
"jfnmehdk-1","jfnmehdk-1","Not-mapped"
"jfnnhojb-1","jfnnhojb-1","Not-mapped"
"jfnooncj-1","jfnooncj-1","Not-mapped"
"jfoakmbl-1","jfoakmbl-1","Late Myeloid"
"jfodgggi-1","jfodgggi-1","Not-mapped"
"jfodkdjp-1","jfodkdjp-1","Not-mapped"
"jfogcije-1","jfogcije-1","Late Erythroid"
"jfogmhcb-1","jfogmhcb-1","Late Erythroid"
"jfojhekn-1","jfojhekn-1","Not-mapped"
"jfokaidh-1","jfokaidh-1","Not-mapped"
"jfokcnhp-1","jfokcnhp-1","Not-mapped"
"jfokdafa-1","jfokdafa-1","Not-mapped"
"jfokidpj-1","jfokidpj-1","Not-mapped"
"jfolacpg-1","jfolacpg-1","Not-mapped"
"jfooeinl-1","jfooeinl-1","Not-mapped"
"jfpcblad-1","jfpcblad-1","Not-mapped"
"jfpckpmn-1","jfpckpmn-1","Not-mapped"
"jfpdknni-1","jfpdknni-1","Not-mapped"
"jfpeleah-1","jfpeleah-1","Monocyte"
"jfpfnbdb-1","jfpfnbdb-1","Not-mapped"
"jfpgabhb-1","jfpgabhb-1","Not-mapped"
"jfphlnfj-1","jfphlnfj-1","Not-mapped"
"jfphmbco-1","jfphmbco-1","Not-mapped"
"jfphmoge-1","jfphmoge-1","Not-mapped"
"jfpkpiic-1","jfpkpiic-1","Not-mapped"
"jfpljolp-1","jfpljolp-1","Not-mapped"
"jfplpbjp-1","jfplpbjp-1","Not-mapped"
"jfpnhlhg-1","jfpnhlhg-1","Not-mapped"
"jfpocajd-1","jfpocajd-1","Not-mapped"
"jgaabmin-1","jgaabmin-1","Adipo-MSC"
"jgaafmdo-1","jgaafmdo-1","Neutrophil"
"jgacajep-1","jgacajep-1","Monocyte"
"jgadpmbi-1","jgadpmbi-1","Not-mapped"
"jgagokhh-1","jgagokhh-1","AEC"
"jgaiimin-1","jgaiimin-1","Not-mapped"
"jgajepkk-1","jgajepkk-1","Not-mapped"
"jgajpaga-1","jgajpaga-1","Macrophages"
"jgakkakc-1","jgakkakc-1","AEC"
"jgakpdlp-1","jgakpdlp-1","RBC"
"jgaljkaj-1","jgaljkaj-1","GMP"
"jganaknk-1","jganaknk-1","Not-mapped"
"jgapfobg-1","jgapfobg-1","Late Erythroid"
"jgappfmh-1","jgappfmh-1","Late Erythroid"
"jgbekkjn-1","jgbekkjn-1","Late Erythroid"
"jgbffjhb-1","jgbffjhb-1","Not-mapped"
"jgbfjdpc-1","jgbfjdpc-1","Not-mapped"
"jgbjnejm-1","jgbjnejm-1","Not-mapped"
"jgbjojfe-1","jgbjojfe-1","Not-mapped"
"jgbkbhfh-1","jgbkbhfh-1","CD8+ T-Cell"
"jgbkdmom-1","jgbkdmom-1","Not-mapped"
"jgblkjbp-1","jgblkjbp-1","Neutrophil"
"jgbnnmfk-1","jgbnnmfk-1","Not-mapped"
"jgbobjmc-1","jgbobjmc-1","Not-mapped"
"jgbohekg-1","jgbohekg-1","Not-mapped"
"jgbpbpjd-1","jgbpbpjd-1","Late Erythroid"
"jgbpnhad-1","jgbpnhad-1","Not-mapped"
"jgccackb-1","jgccackb-1","Late Erythroid"
"jgccjeje-1","jgccjeje-1","Mature B"
"jgccpejn-1","jgccpejn-1","Not-mapped"
"jgcffgbn-1","jgcffgbn-1","Pre-B"
"jgcfkfgj-1","jgcfkfgj-1","GMP"
"jgcgofho-1","jgcgofho-1","Not-mapped"
"jgchclmd-1","jgchclmd-1","Not-mapped"
"jgcjloif-1","jgcjloif-1","Not-mapped"
"jgckhhha-1","jgckhhha-1","Late Erythroid"
"jgcmacdk-1","jgcmacdk-1","Not-mapped"
"jgcmbjjh-1","jgcmbjjh-1","Not-mapped"
"jgcnelad-1","jgcnelad-1","CD8+ T-Cell"
"jgcnigfi-1","jgcnigfi-1","SEC"
"jgcnmphb-1","jgcnmphb-1","Not-mapped"
"jgcojnkf-1","jgcojnkf-1","Not-mapped"
"jgdalelj-1","jgdalelj-1","CD4+ T-Cell"
"jgdbbllh-1","jgdbbllh-1","Late Erythroid"
"jgdcjmod-1","jgdcjmod-1","Late Erythroid"
"jgddjlpf-1","jgddjlpf-1","Monocyte"
"jgdegehg-1","jgdegehg-1","Late Erythroid"
"jgdenapl-1","jgdenapl-1","Not-mapped"
"jgdflpbm-1","jgdflpbm-1","Not-mapped"
"jgdgafko-1","jgdgafko-1","Not-mapped"
"jgdibnnj-1","jgdibnnj-1","Late Erythroid"
"jgdidonf-1","jgdidonf-1","Not-mapped"
"jgdikgdf-1","jgdikgdf-1","Not-mapped"
"jgdjelcj-1","jgdjelcj-1","Not-mapped"
"jgdlejob-1","jgdlejob-1","Not-mapped"
"jgdllakf-1","jgdllakf-1","Late Erythroid"
"jgdmejfo-1","jgdmejfo-1","Late Erythroid"
"jgdpoopp-1","jgdpoopp-1","Not-mapped"
"jgebaefl-1","jgebaefl-1","Not-mapped"
"jgebcoad-1","jgebcoad-1","Not-mapped"
"jgebmaom-1","jgebmaom-1","Not-mapped"
"jgedfome-1","jgedfome-1","Not-mapped"
"jgedjhae-1","jgedjhae-1","Not-mapped"
"jgefilhb-1","jgefilhb-1","Neutrophil"
"jgefmgei-1","jgefmgei-1","Not-mapped"
"jgefmnkl-1","jgefmnkl-1","RBC"
"jgegfhab-1","jgegfhab-1","Not-mapped"
"jgejohke-1","jgejohke-1","Late Myeloid"
"jgekgjka-1","jgekgjka-1","Not-mapped"
"jgekigkc-1","jgekigkc-1","Not-mapped"
"jgendjee-1","jgendjee-1","Late Myeloid"
"jgeoflhh-1","jgeoflhh-1","Not-mapped"
"jgfafdjp-1","jgfafdjp-1","Not-mapped"
"jgfbabia-1","jgfbabia-1","pDC"
"jgfbkanh-1","jgfbkanh-1","Not-mapped"
"jgffkpbn-1","jgffkpbn-1","Late Erythroid"
"jgfgmgem-1","jgfgmgem-1","Neutrophil"
"jgfhekgi-1","jgfhekgi-1","Late Erythroid"
"jgfhgdie-1","jgfhgdie-1","Late Myeloid"
"jgfhpaji-1","jgfhpaji-1","Not-mapped"
"jgfnknhb-1","jgfnknhb-1","RBC"
"jgfnnaeb-1","jgfnnaeb-1","Not-mapped"
"jgfobjbj-1","jgfobjbj-1","Not-mapped"
"jgfohmii-1","jgfohmii-1","Not-mapped"
"jgfojjeh-1","jgfojjeh-1","Mature B"
"jgfpekoe-1","jgfpekoe-1","Not-mapped"
"jggalmgo-1","jggalmgo-1","Not-mapped"
"jggaodfe-1","jggaodfe-1","Not-mapped"
"jggegffl-1","jggegffl-1","Not-mapped"
"jggeokhg-1","jggeokhg-1","AEC"
"jggfokfo-1","jggfokfo-1","Not-mapped"
"jgggglke-1","jgggglke-1","Late Erythroid"
"jgghfhcp-1","jgghfhcp-1","Not-mapped"
"jgghigmo-1","jgghigmo-1","Not-mapped"
"jgghnajp-1","jgghnajp-1","Not-mapped"
"jgglagjm-1","jgglagjm-1","Late Erythroid"
"jgglcooo-1","jgglcooo-1","CD8+ T-Cell"
"jgglepdd-1","jgglepdd-1","Not-mapped"
"jgglflif-1","jgglflif-1","Not-mapped"
"jgglidfd-1","jgglidfd-1","Mature B"
"jggnambf-1","jggnambf-1","Not-mapped"
"jggneckp-1","jggneckp-1","Late Erythroid"
"jggokojl-1","jggokojl-1","Plasma Cell"
"jggpflkb-1","jggpflkb-1","Not-mapped"
"jghcooem-1","jghcooem-1","Late Erythroid"
"jghfhepa-1","jghfhepa-1","Not-mapped"
"jghfhnei-1","jghfhnei-1","Not-mapped"
"jghflaea-1","jghflaea-1","Not-mapped"
"jghhkoef-1","jghhkoef-1","AEC"
"jghiccol-1","jghiccol-1","RBC"
"jghihjko-1","jghihjko-1","Not-mapped"
"jghjhmcj-1","jghjhmcj-1","RBC"
"jghjjjhm-1","jghjjjhm-1","Late Erythroid"
"jghljgdc-1","jghljgdc-1","Not-mapped"
"jghnjbhj-1","jghnjbhj-1","Early Myeloid Progenitor"
"jgholcpd-1","jgholcpd-1","Not-mapped"
"jgibobjo-1","jgibobjo-1","AEC"
"jgidkhbi-1","jgidkhbi-1","Not-mapped"
"jgieffpa-1","jgieffpa-1","Not-mapped"
"jgifgnej-1","jgifgnej-1","Late Erythroid"
"jgifpjha-1","jgifpjha-1","Not-mapped"
"jgikbjij-1","jgikbjij-1","Not-mapped"
"jgikbklm-1","jgikbklm-1","Not-mapped"
"jgileikj-1","jgileikj-1","Mature B"
"jgimgamk-1","jgimgamk-1","Not-mapped"
"jginoikg-1","jginoikg-1","Not-mapped"
"jgioaaej-1","jgioaaej-1","Adipo-MSC"
"jgjcdnep-1","jgjcdnep-1","Not-mapped"
"jgjfeajp-1","jgjfeajp-1","Not-mapped"
"jgjfifhh-1","jgjfifhh-1","Not-mapped"
"jgjfjjai-1","jgjfjjai-1","Ba/Eo/Ma"
"jgjfpaeb-1","jgjfpaeb-1","Not-mapped"
"jgjgdoni-1","jgjgdoni-1","AEC"
"jgjglilp-1","jgjglilp-1","Not-mapped"
"jgjjgfam-1","jgjjgfam-1","Not-mapped"
"jgjjggih-1","jgjjggih-1","Not-mapped"
"jgjjijhb-1","jgjjijhb-1","Late Erythroid"
"jgjjokdh-1","jgjjokdh-1","pDC"
"jgjknjek-1","jgjknjek-1","Not-mapped"
"jgjlenbj-1","jgjlenbj-1","Not-mapped"
"jgjnihnp-1","jgjnihnp-1","Late Erythroid"
"jgjomdam-1","jgjomdam-1","Not-mapped"
"jgkakgoj-1","jgkakgoj-1","Early Myeloid Progenitor"
"jgkcmhbp-1","jgkcmhbp-1","AEC"
"jgkeeini-1","jgkeeini-1","AEC"
"jgkfgjpg-1","jgkfgjpg-1","AEC"
"jgkgkfnn-1","jgkgkfnn-1","VSMC"
"jgkgojaj-1","jgkgojaj-1","Not-mapped"
"jgkhdbfk-1","jgkhdbfk-1","Not-mapped"
"jgkhgeod-1","jgkhgeod-1","Mature B"
"jgkifbda-1","jgkifbda-1","Not-mapped"
"jgkkjdbl-1","jgkkjdbl-1","Not-mapped"
"jgkkpefo-1","jgkkpefo-1","Not-mapped"
"jgklkdjl-1","jgklkdjl-1","Not-mapped"
"jgkmjhep-1","jgkmjhep-1","Not-mapped"
"jgladphc-1","jgladphc-1","Not-mapped"
"jglbgagb-1","jglbgagb-1","Not-mapped"
"jglbpflp-1","jglbpflp-1","Late Erythroid"
"jgldelio-1","jgldelio-1","Not-mapped"
"jglecgha-1","jglecgha-1","pDC"
"jgledoli-1","jgledoli-1","Late Erythroid"
"jglgcoif-1","jglgcoif-1","Neutrophil"
"jglklocc-1","jglklocc-1","Not-mapped"
"jgllefpm-1","jgllefpm-1","Not-mapped"
"jgllgpee-1","jgllgpee-1","Not-mapped"
"jgllkbfh-1","jgllkbfh-1","CD8+ T-Cell"
"jglmbpaa-1","jglmbpaa-1","Monocyte"
"jglndfii-1","jglndfii-1","RBC"
"jglnfcbk-1","jglnfcbk-1","CD8+ T-Cell"
"jgmddecl-1","jgmddecl-1","Not-mapped"
"jgmenjad-1","jgmenjad-1","Not-mapped"
"jgmgcakd-1","jgmgcakd-1","Not-mapped"
"jgmgffkh-1","jgmgffkh-1","Not-mapped"
"jgmhdklj-1","jgmhdklj-1","Not-mapped"
"jgmjblni-1","jgmjblni-1","Not-mapped"
"jgmkpela-1","jgmkpela-1","Not-mapped"
"jgmlgmbc-1","jgmlgmbc-1","Not-mapped"
"jgmlhhff-1","jgmlhhff-1","GMP"
"jgmncajm-1","jgmncajm-1","Not-mapped"
"jgnaegce-1","jgnaegce-1","Not-mapped"
"jgnbgilk-1","jgnbgilk-1","Not-mapped"
"jgnbhidb-1","jgnbhidb-1","Not-mapped"
"jgnbkcak-1","jgnbkcak-1","Plasma Cell"
"jgnfajdc-1","jgnfajdc-1","Not-mapped"
"jgnfcbli-1","jgnfcbli-1","Not-mapped"
"jgnfcdem-1","jgnfcdem-1","Not-mapped"
"jgnfjglg-1","jgnfjglg-1","CD4+ T-Cell"
"jgnhgfpj-1","jgnhgfpj-1","Late Erythroid"
"jgnhgkki-1","jgnhgkki-1","Not-mapped"
"jgnhicco-1","jgnhicco-1","Late Erythroid"
"jgnjbplg-1","jgnjbplg-1","Late Erythroid"
"jgnjfmff-1","jgnjfmff-1","Not-mapped"
"jgnjnkdl-1","jgnjnkdl-1","Not-mapped"
"jgnkojfh-1","jgnkojfh-1","Not-mapped"
"jgnmkjjj-1","jgnmkjjj-1","Not-mapped"
"jgnnlimm-1","jgnnlimm-1","Not-mapped"
"jgofpemb-1","jgofpemb-1","Not-mapped"
"jgohaopn-1","jgohaopn-1","Not-mapped"
"jgohghnl-1","jgohghnl-1","RBC"
"jgohohhd-1","jgohohhd-1","pDC"
"jgoinjgl-1","jgoinjgl-1","Not-mapped"
"jgooalbc-1","jgooalbc-1","Late Erythroid"
"jgopommo-1","jgopommo-1","RBC"
"jgpacbml-1","jgpacbml-1","Not-mapped"
"jgpahokn-1","jgpahokn-1","Late Erythroid"
"jgpdcnei-1","jgpdcnei-1","Not-mapped"
"jgpfhgna-1","jgpfhgna-1","Not-mapped"
"jgpfjhgd-1","jgpfjhgd-1","Not-mapped"
"jgpgmoip-1","jgpgmoip-1","Late Erythroid"
"jgphgbie-1","jgphgbie-1","Not-mapped"
"jgpigcbc-1","jgpigcbc-1","Neutrophil"
"jgpinepo-1","jgpinepo-1","Mature B"
"jgpjkdnb-1","jgpjkdnb-1","Late Erythroid"
"jgpkclam-1","jgpkclam-1","Late Erythroid"
"jgpkncgf-1","jgpkncgf-1","Late Erythroid"
"jgplapkl-1","jgplapkl-1","Not-mapped"
"jgpljojl-1","jgpljojl-1","Late Myeloid"
"jgpnkhin-1","jgpnkhin-1","Not-mapped"
"jgpnkigh-1","jgpnkigh-1","Late Erythroid"
"jgpnmeok-1","jgpnmeok-1","Not-mapped"
"jgpocmdc-1","jgpocmdc-1","Monocyte"
"jhaaaiok-1","jhaaaiok-1","Not-mapped"
"jhaaglej-1","jhaaglej-1","Monocyte"
"jhaaodmm-1","jhaaodmm-1","Not-mapped"
"jhacidlo-1","jhacidlo-1","Not-mapped"
"jhackmob-1","jhackmob-1","Not-mapped"
"jhaehddb-1","jhaehddb-1","Late Myeloid"
"jhaeoohd-1","jhaeoohd-1","Not-mapped"
"jhaepfap-1","jhaepfap-1","Adipo-MSC"
"jhagjbhd-1","jhagjbhd-1","RBC"
"jhahdbdl-1","jhahdbdl-1","Not-mapped"
"jhahddpn-1","jhahddpn-1","Not-mapped"
"jhamdpnf-1","jhamdpnf-1","Pre-Pro B"
"jhammfnd-1","jhammfnd-1","Not-mapped"
"jhbcjlcb-1","jhbcjlcb-1","Late Erythroid"
"jhbfmkej-1","jhbfmkej-1","Not-mapped"
"jhbgofmd-1","jhbgofmd-1","Not-mapped"
"jhbicldp-1","jhbicldp-1","Not-mapped"
"jhbilkpb-1","jhbilkpb-1","GMP"
"jhbindak-1","jhbindak-1","Not-mapped"
"jhblefac-1","jhblefac-1","Not-mapped"
"jhblejlb-1","jhblejlb-1","RBC"
"jhbmdccm-1","jhbmdccm-1","RBC"
"jhbnfkoj-1","jhbnfkoj-1","Not-mapped"
"jhbnhhhe-1","jhbnhhhe-1","RBC"
"jhbppjac-1","jhbppjac-1","RBC"
"jhcapokb-1","jhcapokb-1","Not-mapped"
"jhcbamdl-1","jhcbamdl-1","Late Erythroid"
"jhcenacl-1","jhcenacl-1","RBC"
"jhcicaao-1","jhcicaao-1","Not-mapped"
"jhcjpfif-1","jhcjpfif-1","Not-mapped"
"jhckabjl-1","jhckabjl-1","RBC"
"jhclbfee-1","jhclbfee-1","Neutrophil"
"jhcmjeom-1","jhcmjeom-1","Not-mapped"
"jhcmmbpb-1","jhcmmbpb-1","Not-mapped"
"jhcmnehi-1","jhcmnehi-1","Monocyte"
"jhcojlai-1","jhcojlai-1","Neutrophil"
"jhcpoaao-1","jhcpoaao-1","Late Myeloid"
"jhdblhng-1","jhdblhng-1","Late Erythroid"
"jhdckfgc-1","jhdckfgc-1","pDC"
"jhddikai-1","jhddikai-1","Not-mapped"
"jhdemolj-1","jhdemolj-1","Late Erythroid"
"jhdghnmn-1","jhdghnmn-1","Not-mapped"
"jhdhlgkh-1","jhdhlgkh-1","Not-mapped"
"jhdkelom-1","jhdkelom-1","Late Erythroid"
"jhdmjhjl-1","jhdmjhjl-1","Late Erythroid"
"jhdmnpff-1","jhdmnpff-1","Not-mapped"
"jhdmpikg-1","jhdmpikg-1","Not-mapped"
"jhdnkjpp-1","jhdnkjpp-1","pDC"
"jhdnlijk-1","jhdnlijk-1","Not-mapped"
"jhdopdkm-1","jhdopdkm-1","AEC"
"jhdpapjp-1","jhdpapjp-1","Not-mapped"
"jhdpgkpa-1","jhdpgkpa-1","Not-mapped"
"jheagifj-1","jheagifj-1","AEC"
"jhebgcfo-1","jhebgcfo-1","Monocyte"
"jhebkill-1","jhebkill-1","Not-mapped"
"jhedklie-1","jhedklie-1","Not-mapped"
"jhedlbpc-1","jhedlbpc-1","Late Myeloid"
"jhefhinj-1","jhefhinj-1","Not-mapped"
"jheghnoo-1","jheghnoo-1","Not-mapped"
"jheicggn-1","jheicggn-1","Not-mapped"
"jhejbokc-1","jhejbokc-1","Not-mapped"
"jhejocel-1","jhejocel-1","Late Erythroid"
"jhekhgdj-1","jhekhgdj-1","Late Erythroid"
"jhemkioj-1","jhemkioj-1","Late Erythroid"
"jhengpjh-1","jhengpjh-1","Late Erythroid"
"jhenhcnl-1","jhenhcnl-1","RBC"
"jheplghl-1","jheplghl-1","Late Erythroid"
"jhfcnigk-1","jhfcnigk-1","Late Erythroid"
"jhfcnmag-1","jhfcnmag-1","Monocyte"
