"","cell_id","group"
"cibblnig-1","cibblnig-1","Not-mapped"
"cibcjbbm-1","cibcjbbm-1","Not-mapped"
"cibcjhlg-1","cibcjhlg-1","Neutrophil"
"cibdnokj-1","cibdnokj-1","Neutrophil"
"cibecbph-1","cibecbph-1","Not-mapped"
"cibeoiaf-1","cibeoiaf-1","Not-mapped"
"cibiimeg-1","cibiimeg-1","Monocyte"
"cibjnaia-1","cibjnaia-1","Adipo-MSC"
"cibkffpg-1","cibkffpg-1","Monocyte"
"cibklbgg-1","cibklbgg-1","Not-mapped"
"cibohkof-1","cibohkof-1","Not-mapped"
"cicenlid-1","cicenlid-1","Late Erythroid"
"cicfelii-1","cicfelii-1","Not-mapped"
"cicgckoi-1","cicgckoi-1","Not-mapped"
"cichfboj-1","cichfboj-1","RBC"
"cicidpib-1","cicidpib-1","RBC"
"ciciobda-1","ciciobda-1","Late Erythroid"
"cicliemm-1","cicliemm-1","Not-mapped"
"ciclopej-1","ciclopej-1","Not-mapped"
"cicmpcom-1","cicmpcom-1","Not-mapped"
"cicnpglf-1","cicnpglf-1","Not-mapped"
"cicoeidl-1","cicoeidl-1","Late Erythroid"
"cicpegoj-1","cicpegoj-1","Not-mapped"
"cidacjhi-1","cidacjhi-1","Not-mapped"
"cidaofmg-1","cidaofmg-1","Late Erythroid"
"ciddpejd-1","ciddpejd-1","Not-mapped"
"cidejkmd-1","cidejkmd-1","Not-mapped"
"cidfdlmd-1","cidfdlmd-1","Late Erythroid"
"cidfjpii-1","cidfjpii-1","Late Erythroid"
"cidhnmeh-1","cidhnmeh-1","Late Erythroid"
"cidhoede-1","cidhoede-1","Not-mapped"
"cidifknh-1","cidifknh-1","Not-mapped"
"cidljkjb-1","cidljkjb-1","Not-mapped"
"cidminfc-1","cidminfc-1","Late Erythroid"
"cidmmbci-1","cidmmbci-1","SEC"
"cidngdlf-1","cidngdlf-1","Mature B"
"cidngmhm-1","cidngmhm-1","Late Erythroid"
"cidnhahe-1","cidnhahe-1","Not-mapped"
"cidoagig-1","cidoagig-1","Late Erythroid"
"cidpaiaj-1","cidpaiaj-1","Late Erythroid"
"cidpbnla-1","cidpbnla-1","Late Erythroid"
"cidpdlcj-1","cidpdlcj-1","Late Erythroid"
"cieaikgc-1","cieaikgc-1","Late Erythroid"
"ciebahbi-1","ciebahbi-1","pDC"
"ciecdelb-1","ciecdelb-1","Late Erythroid"
"ciecomcg-1","ciecomcg-1","Not-mapped"
"ciefmofc-1","ciefmofc-1","Not-mapped"
"cielfdde-1","cielfdde-1","RBC"
"ciemcelj-1","ciemcelj-1","Not-mapped"
"cienkhpo-1","cienkhpo-1","Mature B"
"cieofmbl-1","cieofmbl-1","Late Erythroid"
"ciepjeeo-1","ciepjeeo-1","Late Erythroid"
"cifeljed-1","cifeljed-1","Not-mapped"
"cifenbie-1","cifenbie-1","Not-mapped"
"ciffidif-1","ciffidif-1","Early Myeloid Progenitor"
"ciffllfn-1","ciffllfn-1","Late Erythroid"
"cifgaibi-1","cifgaibi-1","Not-mapped"
"cifhblcm-1","cifhblcm-1","Not-mapped"
"cifjfdpm-1","cifjfdpm-1","Not-mapped"
"cifjkfil-1","cifjkfil-1","Late Erythroid"
"cifmmfgi-1","cifmmfgi-1","Late Erythroid"
"cifmpken-1","cifmpken-1","Not-mapped"
"cifngdbf-1","cifngdbf-1","Late Erythroid"
"cifngpof-1","cifngpof-1","Late Erythroid"
"cifpnpdo-1","cifpnpdo-1","Late Erythroid"
"cigakknn-1","cigakknn-1","Not-mapped"
"cigccdml-1","cigccdml-1","Late Erythroid"
"cigcclpl-1","cigcclpl-1","RBC"
"cigdgjoe-1","cigdgjoe-1","CD8+ T-Cell"
"cigdkfpn-1","cigdkfpn-1","Not-mapped"
"cigeabcg-1","cigeabcg-1","Not-mapped"
"cigeafja-1","cigeafja-1","Not-mapped"
"cigednhp-1","cigednhp-1","Late Erythroid"
"cigeepac-1","cigeepac-1","RBC"
"cigejkfp-1","cigejkfp-1","Not-mapped"
"cighbiba-1","cighbiba-1","Late Erythroid"
"cighdgda-1","cighdgda-1","Late Erythroid"
"cighgopl-1","cighgopl-1","Not-mapped"
"cigieeoo-1","cigieeoo-1","Late Erythroid"
"cigiikof-1","cigiikof-1","Late Erythroid"
"cigjolci-1","cigjolci-1","Late Erythroid"
"cigkabmd-1","cigkabmd-1","Not-mapped"
"ciglfkko-1","ciglfkko-1","Not-mapped"
"cigmfjed-1","cigmfjed-1","CD8+ T-Cell"
"cignahnc-1","cignahnc-1","CD4+ T-Cell"
"cignkgpb-1","cignkgpb-1","Not-mapped"
"cihcdncm-1","cihcdncm-1","Monocyte"
"cihcinib-1","cihcinib-1","RBC"
"cihgadip-1","cihgadip-1","CD4+ T-Cell"
"cihicknf-1","cihicknf-1","Not-mapped"
"cihifefh-1","cihifefh-1","Not-mapped"
"cihkkmad-1","cihkkmad-1","Not-mapped"
"cihlapjh-1","cihlapjh-1","Not-mapped"
"cihmgkhn-1","cihmgkhn-1","SEC"
"cihmlhic-1","cihmlhic-1","Not-mapped"
"cihnenea-1","cihnenea-1","Not-mapped"
"cihpajol-1","cihpajol-1","RBC"
"ciianlkn-1","ciianlkn-1","Not-mapped"
"ciichkcj-1","ciichkcj-1","Not-mapped"
"ciiegfhb-1","ciiegfhb-1","RBC"
"ciiehjop-1","ciiehjop-1","Not-mapped"
"ciignohk-1","ciignohk-1","Late Erythroid"
"ciihfoee-1","ciihfoee-1","Late Erythroid"
"ciiibgij-1","ciiibgij-1","Late Erythroid"
"ciijflph-1","ciijflph-1","Late Erythroid"
"ciijocao-1","ciijocao-1","RBC"
"ciikgbig-1","ciikgbig-1","Late Erythroid"
"ciikhoim-1","ciikhoim-1","RBC"
"ciilninn-1","ciilninn-1","Late Erythroid"
"ciiloadf-1","ciiloadf-1","Late Erythroid"
"ciinfega-1","ciinfega-1","Not-mapped"
"ciiopmie-1","ciiopmie-1","Not-mapped"
"ciipdfek-1","ciipdfek-1","Not-mapped"
"cijaogop-1","cijaogop-1","Not-mapped"
"cijbiccm-1","cijbiccm-1","Not-mapped"
"cijceenk-1","cijceenk-1","Late Erythroid"
"cijcegbe-1","cijcegbe-1","Late Erythroid"
"cijcodbl-1","cijcodbl-1","Late Erythroid"
"cijcpakf-1","cijcpakf-1","Late Erythroid"
"cijdfhko-1","cijdfhko-1","Late Erythroid"
"cijeebkn-1","cijeebkn-1","Not-mapped"
"cijfchlp-1","cijfchlp-1","Not-mapped"
"cijflkpb-1","cijflkpb-1","Not-mapped"
"cijgpibj-1","cijgpibj-1","Not-mapped"
"cijhpaok-1","cijhpaok-1","Late Erythroid"
"cijhpnfh-1","cijhpnfh-1","Not-mapped"
"cijibgod-1","cijibgod-1","Not-mapped"
"cijipkfp-1","cijipkfp-1","Late Erythroid"
"cijkfenf-1","cijkfenf-1","Not-mapped"
"cijldgnf-1","cijldgnf-1","Not-mapped"
"cijoamnm-1","cijoamnm-1","RBC"
"cijppnlm-1","cijppnlm-1","Not-mapped"
"cikagfbn-1","cikagfbn-1","RBC"
"cikdhgee-1","cikdhgee-1","Not-mapped"
"cikdjfbo-1","cikdjfbo-1","Late Erythroid"
"cikdmjbb-1","cikdmjbb-1","Late Erythroid"
"cikffecf-1","cikffecf-1","Late Erythroid"
"cikhgjka-1","cikhgjka-1","Late Erythroid"
"cikigncl-1","cikigncl-1","Late Erythroid"
"cikiohcc-1","cikiohcc-1","Late Erythroid"
"ciklbpfe-1","ciklbpfe-1","Not-mapped"
"cikldiae-1","cikldiae-1","RBC"
"ciklgfei-1","ciklgfei-1","RBC"
"ciknkmna-1","ciknkmna-1","Late Erythroid"
"ciknoepk-1","ciknoepk-1","Mature B"
"ciknomln-1","ciknomln-1","Late Erythroid"
"cikoipdb-1","cikoipdb-1","RBC"
"cikpkjan-1","cikpkjan-1","Not-mapped"
"cilbpilg-1","cilbpilg-1","Late Erythroid"
"cildkjid-1","cildkjid-1","RBC"
"ciledkop-1","ciledkop-1","Late Erythroid"
"cilefjkf-1","cilefjkf-1","Late Erythroid"
"cilfniij-1","cilfniij-1","Not-mapped"
"cilfoaob-1","cilfoaob-1","RBC"
"cilgajcn-1","cilgajcn-1","Late Erythroid"
"cilhongd-1","cilhongd-1","Neutrophil"
"ciljadnk-1","ciljadnk-1","Not-mapped"
"ciljpdpj-1","ciljpdpj-1","Not-mapped"
"cillapga-1","cillapga-1","Late Erythroid"
"cilljfhh-1","cilljfhh-1","Not-mapped"
"cilnbeec-1","cilnbeec-1","Late Erythroid"
"cilnhmcf-1","cilnhmcf-1","RBC"
"cimbhfhf-1","cimbhfhf-1","Not-mapped"
"cimbhmmc-1","cimbhmmc-1","Late Erythroid"
"cimcimbe-1","cimcimbe-1","Late Erythroid"
"cimdkffg-1","cimdkffg-1","Late Erythroid"
"cimdpfic-1","cimdpfic-1","Not-mapped"
"cimefmmk-1","cimefmmk-1","Late Erythroid"
"cimgaboj-1","cimgaboj-1","Not-mapped"
"cimgogod-1","cimgogod-1","Not-mapped"
"cimhgonf-1","cimhgonf-1","Late Erythroid"
"cimhpifo-1","cimhpifo-1","Not-mapped"
"cimicbhi-1","cimicbhi-1","Not-mapped"
"cimipgik-1","cimipgik-1","Late Erythroid"
"cimjlbjd-1","cimjlbjd-1","Late Erythroid"
"cimlpnnm-1","cimlpnnm-1","Late Erythroid"
"cimmjadj-1","cimmjadj-1","Late Erythroid"
"cimnhndi-1","cimnhndi-1","Late Erythroid"
"cimoecnn-1","cimoecnn-1","Not-mapped"
"cinadhna-1","cinadhna-1","Late Erythroid"
"cinaebck-1","cinaebck-1","Late Erythroid"
"cinbofmn-1","cinbofmn-1","RBC"
"cindimob-1","cindimob-1","Not-mapped"
"cindjboi-1","cindjboi-1","Not-mapped"
"cinedbpj-1","cinedbpj-1","Late Erythroid"
"cinfmgka-1","cinfmgka-1","Late Erythroid"
"cingjppl-1","cingjppl-1","Late Erythroid"
"cinhlnfm-1","cinhlnfm-1","Late Erythroid"
"cinijbmi-1","cinijbmi-1","Late Erythroid"
"cinjdhjc-1","cinjdhjc-1","Monocyte"
"cinjenib-1","cinjenib-1","Late Erythroid"
"cinjogbc-1","cinjogbc-1","RBC"
"cinndiab-1","cinndiab-1","Late Erythroid"
"cinnnddi-1","cinnnddi-1","Neutrophil"
"cinnpdgo-1","cinnpdgo-1","Not-mapped"
"cinobajj-1","cinobajj-1","CD8+ T-Cell"
"cinoline-1","cinoline-1","Not-mapped"
"ciobedmk-1","ciobedmk-1","Not-mapped"
"ciocabea-1","ciocabea-1","Not-mapped"
"ciodajfl-1","ciodajfl-1","Not-mapped"
"ciodmpkh-1","ciodmpkh-1","Not-mapped"
"ciofpifa-1","ciofpifa-1","Not-mapped"
"ciogmgee-1","ciogmgee-1","Late Erythroid"
"ciohfhle-1","ciohfhle-1","Not-mapped"
"ciolfpoc-1","ciolfpoc-1","Not-mapped"
"cioliole-1","cioliole-1","Late Erythroid"
"ciomekdm-1","ciomekdm-1","Late Erythroid"
"cionjcld-1","cionjcld-1","VSMC"
"cionlcfd-1","cionlcfd-1","Not-mapped"
"cipbmdhe-1","cipbmdhe-1","Late Erythroid"
"cipeabgo-1","cipeabgo-1","Not-mapped"
"cipejdnn-1","cipejdnn-1","Not-mapped"
"cipejneg-1","cipejneg-1","Neutrophil"
"cipelikj-1","cipelikj-1","Late Myeloid"
"cipfbgda-1","cipfbgda-1","RBC"
"cipgkllm-1","cipgkllm-1","CD8+ T-Cell"
"cipihgab-1","cipihgab-1","RBC"
"cipjepih-1","cipjepih-1","Late Erythroid"
"cipjnmma-1","cipjnmma-1","Late Erythroid"
"cipjpcfb-1","cipjpcfb-1","Late Erythroid"
"ciplchha-1","ciplchha-1","Late Erythroid"
"cipmeppm-1","cipmeppm-1","Late Erythroid"
"cippednj-1","cippednj-1","Not-mapped"
"cjacdcni-1","cjacdcni-1","Late Erythroid"
"cjadnopc-1","cjadnopc-1","Late Erythroid"
"cjaeopeh-1","cjaeopeh-1","Late Erythroid"
"cjafbdke-1","cjafbdke-1","RBC"
"cjagianb-1","cjagianb-1","Not-mapped"
"cjajncod-1","cjajncod-1","Late Myeloid"
"cjalfjpl-1","cjalfjpl-1","Not-mapped"
"cjamogdg-1","cjamogdg-1","Late Myeloid"
"cjankdnm-1","cjankdnm-1","Not-mapped"
"cjapjlca-1","cjapjlca-1","Late Erythroid"
"cjbbdpde-1","cjbbdpde-1","Not-mapped"
"cjbedbbj-1","cjbedbbj-1","Not-mapped"
"cjbgdjie-1","cjbgdjie-1","Late Erythroid"
"cjbiapij-1","cjbiapij-1","Not-mapped"
"cjbjkoli-1","cjbjkoli-1","GMP"
"cjbkajpd-1","cjbkajpd-1","Late Erythroid"
"cjbmgfmg-1","cjbmgfmg-1","Late Erythroid"
"cjbmjjfo-1","cjbmjjfo-1","Not-mapped"
"cjbpiimh-1","cjbpiimh-1","Not-mapped"
"cjcbknap-1","cjcbknap-1","CD8+ T-Cell"
"cjcejoph-1","cjcejoph-1","CD8+ T-Cell"
"cjchdkno-1","cjchdkno-1","CD4+ T-Cell"
"cjcipimd-1","cjcipimd-1","Not-mapped"
"cjcmieoj-1","cjcmieoj-1","Late Erythroid"
"cjcmigbd-1","cjcmigbd-1","Not-mapped"
"cjcmjnhe-1","cjcmjnhe-1","Not-mapped"
"cjcognph-1","cjcognph-1","Not-mapped"
"cjcpgokh-1","cjcpgokh-1","Not-mapped"
"cjdapnce-1","cjdapnce-1","Not-mapped"
"cjdbankk-1","cjdbankk-1","RBC"
"cjdbdjpi-1","cjdbdjpi-1","Not-mapped"
"cjdcdkko-1","cjdcdkko-1","Neutrophil"
"cjdclfpn-1","cjdclfpn-1","Not-mapped"
"cjdefeho-1","cjdefeho-1","Late Erythroid"
"cjdflbje-1","cjdflbje-1","Late Erythroid"
"cjdfmchd-1","cjdfmchd-1","GMP"
"cjdfmhep-1","cjdfmhep-1","Late Erythroid"
"cjdicnfb-1","cjdicnfb-1","Late Erythroid"
"cjdihgkf-1","cjdihgkf-1","Late Erythroid"
"cjdijmnm-1","cjdijmnm-1","Not-mapped"
"cjeapakp-1","cjeapakp-1","GMP"
"cjebglik-1","cjebglik-1","Not-mapped"
"cjebhafe-1","cjebhafe-1","Late Erythroid"
"cjebnlha-1","cjebnlha-1","Late Erythroid"
"cjedgeai-1","cjedgeai-1","Not-mapped"
"cjegggea-1","cjegggea-1","Late Erythroid"
"cjehniik-1","cjehniik-1","Not-mapped"
"cjeifpbg-1","cjeifpbg-1","Late Erythroid"
"cjekfmno-1","cjekfmno-1","RBC"
"cjemccpb-1","cjemccpb-1","RBC"
"cjemgaha-1","cjemgaha-1","Late Erythroid"
"cjeoabeh-1","cjeoabeh-1","Not-mapped"
"cjeoehol-1","cjeoehol-1","Mature B"
"cjeoomik-1","cjeoomik-1","Late Erythroid"
"cjepbjlh-1","cjepbjlh-1","Not-mapped"
"cjfalaej-1","cjfalaej-1","RBC"
"cjfbfbpg-1","cjfbfbpg-1","SEC"
"cjfejnlj-1","cjfejnlj-1","Not-mapped"
"cjficinj-1","cjficinj-1","Not-mapped"
"cjfkciak-1","cjfkciak-1","Not-mapped"
"cjfkebfn-1","cjfkebfn-1","Not-mapped"
"cjflcjje-1","cjflcjje-1","Late Erythroid"
"cjfldpil-1","cjfldpil-1","CD8+ T-Cell"
"cjflidmj-1","cjflidmj-1","Adipo-MSC"
"cjflilfp-1","cjflilfp-1","Not-mapped"
"cjgabhfd-1","cjgabhfd-1","Not-mapped"
"cjgakhcf-1","cjgakhcf-1","Osteoblast"
"cjgepeig-1","cjgepeig-1","Not-mapped"
"cjgfadmh-1","cjgfadmh-1","Not-mapped"
"cjgibcfe-1","cjgibcfe-1","Osteoblast"
"cjgkiamk-1","cjgkiamk-1","Not-mapped"
"cjgkiojl-1","cjgkiojl-1","Late Myeloid"
"cjgklblm-1","cjgklblm-1","Neutrophil"
"cjgkpemj-1","cjgkpemj-1","Not-mapped"
"cjglbdom-1","cjglbdom-1","Not-mapped"
"cjgmmdfp-1","cjgmmdfp-1","Not-mapped"
"cjgpicgd-1","cjgpicgd-1","GMP"
"cjhaceee-1","cjhaceee-1","Not-mapped"
"cjhamkim-1","cjhamkim-1","Not-mapped"
"cjhanpgo-1","cjhanpgo-1","Not-mapped"
"cjhcnhmc-1","cjhcnhmc-1","Late Erythroid"
"cjhdckem-1","cjhdckem-1","Not-mapped"
"cjhdflfh-1","cjhdflfh-1","Not-mapped"
"cjheenjg-1","cjheenjg-1","Not-mapped"
"cjhegclf-1","cjhegclf-1","Late Erythroid"
"cjhfakea-1","cjhfakea-1","Late Erythroid"
"cjhfjcgc-1","cjhfjcgc-1","Not-mapped"
"cjhgjhpj-1","cjhgjhpj-1","Not-mapped"
"cjhgomod-1","cjhgomod-1","Not-mapped"
"cjhhkegj-1","cjhhkegj-1","Neutrophil"
"cjhihgpm-1","cjhihgpm-1","RBC"
"cjhkbkff-1","cjhkbkff-1","Not-mapped"
"cjhkncin-1","cjhkncin-1","Monocyte"
"cjhmjdpp-1","cjhmjdpp-1","Not-mapped"
"cjhmlpcf-1","cjhmlpcf-1","Monocyte"
"cjholaka-1","cjholaka-1","Not-mapped"
"cjhpican-1","cjhpican-1","CD8+ T-Cell"
"cjiandle-1","cjiandle-1","Monocyte"
"cjicijbk-1","cjicijbk-1","Not-mapped"
"cjifkjpn-1","cjifkjpn-1","Late Erythroid"
"cjigahaj-1","cjigahaj-1","Late Erythroid"
"cjigfjcb-1","cjigfjcb-1","Not-mapped"
"cjimobaa-1","cjimobaa-1","Neutrophil"
"cjioknel-1","cjioknel-1","RBC"
"cjjakjla-1","cjjakjla-1","Not-mapped"
"cjjcmbjm-1","cjjcmbjm-1","Late Erythroid"
"cjjdjeig-1","cjjdjeig-1","Monocyte"
"cjjdkbdk-1","cjjdkbdk-1","Not-mapped"
"cjjekhla-1","cjjekhla-1","Late Erythroid"
"cjjfcopd-1","cjjfcopd-1","Not-mapped"
"cjjgpamd-1","cjjgpamd-1","Not-mapped"
"cjjhagmn-1","cjjhagmn-1","Late Erythroid"
"cjjhpffi-1","cjjhpffi-1","Not-mapped"
"cjjpdaln-1","cjjpdaln-1","Late Erythroid"
"cjkcjehn-1","cjkcjehn-1","Not-mapped"
"cjkcnidk-1","cjkcnidk-1","Late Erythroid"
"cjkdkkgb-1","cjkdkkgb-1","Not-mapped"
"cjkeople-1","cjkeople-1","Not-mapped"
"cjkfijfo-1","cjkfijfo-1","Not-mapped"
"cjkidblp-1","cjkidblp-1","Late Erythroid"
"cjkkelio-1","cjkkelio-1","Not-mapped"
"cjkkpgig-1","cjkkpgig-1","Early Myeloid Progenitor"
"cjklaage-1","cjklaage-1","Not-mapped"
"cjklmjoh-1","cjklmjoh-1","CD4+ T-Cell"
"cjkmfmmm-1","cjkmfmmm-1","Not-mapped"
"cjkngkok-1","cjkngkok-1","Late Erythroid"
"cjknkoog-1","cjknkoog-1","Not-mapped"
"cjknmhpj-1","cjknmhpj-1","CD8+ T-Cell"
"cjlbcogk-1","cjlbcogk-1","GMP"
"cjlbjfkf-1","cjlbjfkf-1","Early Myeloid Progenitor"
"cjlbpllk-1","cjlbpllk-1","Not-mapped"
"cjlefido-1","cjlefido-1","Not-mapped"
"cjlejddg-1","cjlejddg-1","Not-mapped"
"cjlhmmai-1","cjlhmmai-1","Late Erythroid"
"cjliabch-1","cjliabch-1","Not-mapped"
"cjliibcf-1","cjliibcf-1","Neutrophil"
"cjljiddi-1","cjljiddi-1","Not-mapped"
"cjlkocaj-1","cjlkocaj-1","Not-mapped"
"cjlkopja-1","cjlkopja-1","Not-mapped"
"cjllfmni-1","cjllfmni-1","RBC"
"cjlmbedh-1","cjlmbedh-1","Not-mapped"
"cjlmfkji-1","cjlmfkji-1","Late Erythroid"
"cjlnknki-1","cjlnknki-1","Macrophages"
"cjlokcpd-1","cjlokcpd-1","Late Erythroid"
"cjmaepap-1","cjmaepap-1","Not-mapped"
"cjmbhpgn-1","cjmbhpgn-1","Not-mapped"
"cjmcggan-1","cjmcggan-1","RBC"
"cjmeamdg-1","cjmeamdg-1","Not-mapped"
"cjmefhcg-1","cjmefhcg-1","Not-mapped"
"cjmfcekl-1","cjmfcekl-1","Late Erythroid"
"cjmhgcmp-1","cjmhgcmp-1","Late Erythroid"
"cjmiihao-1","cjmiihao-1","Late Erythroid"
"cjmipeid-1","cjmipeid-1","Late Erythroid"
"cjmkhdmp-1","cjmkhdmp-1","Not-mapped"
"cjmkllhp-1","cjmkllhp-1","Not-mapped"
"cjmlgbib-1","cjmlgbib-1","Not-mapped"
"cjmmfdil-1","cjmmfdil-1","Not-mapped"
"cjmoenii-1","cjmoenii-1","Plasma Cell"
"cjndjlof-1","cjndjlof-1","Not-mapped"
"cjneodih-1","cjneodih-1","Late Erythroid"
"cjnffhln-1","cjnffhln-1","RBC"
"cjngncpj-1","cjngncpj-1","Monocyte"
"cjnkgmll-1","cjnkgmll-1","Not-mapped"
"cjnmhngp-1","cjnmhngp-1","Not-mapped"
"cjnmhoin-1","cjnmhoin-1","Not-mapped"
"cjnnjimi-1","cjnnjimi-1","AEC"
"cjnpdhip-1","cjnpdhip-1","CD4+ T-Cell"
"cjnpfgjb-1","cjnpfgjb-1","Not-mapped"
"cjnpingc-1","cjnpingc-1","Not-mapped"
"cjnpmdgn-1","cjnpmdgn-1","Mature B"
"cjoaakoj-1","cjoaakoj-1","Not-mapped"
"cjobahle-1","cjobahle-1","Not-mapped"
"cjobphho-1","cjobphho-1","Not-mapped"
"cjodgfpf-1","cjodgfpf-1","Not-mapped"
"cjogkcmb-1","cjogkcmb-1","Not-mapped"
"cjohckeb-1","cjohckeb-1","Not-mapped"
"cjoipmcc-1","cjoipmcc-1","Not-mapped"
"cjojijlo-1","cjojijlo-1","Not-mapped"
"cjoknnig-1","cjoknnig-1","Not-mapped"
"cjoknomc-1","cjoknomc-1","Not-mapped"
"cjomephe-1","cjomephe-1","Not-mapped"
"cjomhbla-1","cjomhbla-1","Not-mapped"
"cjoobafl-1","cjoobafl-1","Not-mapped"
"cjopbcam-1","cjopbcam-1","Not-mapped"
"cjpacpfj-1","cjpacpfj-1","Not-mapped"
"cjpbkidh-1","cjpbkidh-1","Not-mapped"
"cjpbnijo-1","cjpbnijo-1","Not-mapped"
"cjpdjafb-1","cjpdjafb-1","Not-mapped"
"cjpdpmgp-1","cjpdpmgp-1","Not-mapped"
"cjpelkka-1","cjpelkka-1","Not-mapped"
"cjpifnal-1","cjpifnal-1","Late Erythroid"
"cjpinhng-1","cjpinhng-1","Not-mapped"
"cjpjemhi-1","cjpjemhi-1","RBC"
"cjpjfcdc-1","cjpjfcdc-1","Not-mapped"
"cjpklehe-1","cjpklehe-1","Not-mapped"
"cjpngocm-1","cjpngocm-1","Not-mapped"
"cjpnpaco-1","cjpnpaco-1","Not-mapped"
"ckabekkh-1","ckabekkh-1","Not-mapped"
"ckabfhio-1","ckabfhio-1","Fibro-MSC"
"ckabnolf-1","ckabnolf-1","CD8+ T-Cell"
"ckagaapm-1","ckagaapm-1","Late Erythroid"
"ckagkcgf-1","ckagkcgf-1","Not-mapped"
"ckahoggh-1","ckahoggh-1","Not-mapped"
"ckaiagdd-1","ckaiagdd-1","Not-mapped"
"ckakehfk-1","ckakehfk-1","Not-mapped"
"ckaklnig-1","ckaklnig-1","Not-mapped"
"ckaknikg-1","ckaknikg-1","Not-mapped"
"ckaoeffm-1","ckaoeffm-1","Not-mapped"
"ckaohohh-1","ckaohohh-1","pDC"
"ckbafgcm-1","ckbafgcm-1","Not-mapped"
"ckbagofi-1","ckbagofi-1","Not-mapped"
"ckbapfid-1","ckbapfid-1","Not-mapped"
"ckbbhbnb-1","ckbbhbnb-1","Not-mapped"
"ckbdjjnk-1","ckbdjjnk-1","Mature B"
"ckbednpn-1","ckbednpn-1","Not-mapped"
"ckbhcbfj-1","ckbhcbfj-1","Late Erythroid"
"ckbhimgf-1","ckbhimgf-1","Not-mapped"
"ckbhmhbb-1","ckbhmhbb-1","Late Erythroid"
"ckbhoalp-1","ckbhoalp-1","Not-mapped"
"ckbihhap-1","ckbihhap-1","Not-mapped"
"ckbkgbal-1","ckbkgbal-1","Not-mapped"
"ckbmhalc-1","ckbmhalc-1","Late Erythroid"
"ckboddnk-1","ckboddnk-1","Ba/Eo/Ma"
"ckbpflnm-1","ckbpflnm-1","RBC"
"ckcaiago-1","ckcaiago-1","Not-mapped"
"ckcaihed-1","ckcaihed-1","Late Erythroid"
"ckcaphfo-1","ckcaphfo-1","Not-mapped"
"ckcebhko-1","ckcebhko-1","Not-mapped"
"ckcjonbn-1","ckcjonbn-1","Monocyte"
"ckclopme-1","ckclopme-1","Late Erythroid"
"ckcokffl-1","ckcokffl-1","CD8+ T-Cell"
"ckdahmip-1","ckdahmip-1","Neutrophil"
"ckdcncln-1","ckdcncln-1","Not-mapped"
"ckdfpfol-1","ckdfpfol-1","Late Erythroid"
"ckdjfboj-1","ckdjfboj-1","Ba/Eo/Ma"
"ckdleoho-1","ckdleoho-1","Not-mapped"
"ckdoiaof-1","ckdoiaof-1","CD4+ T-Cell"
"ckdomcmj-1","ckdomcmj-1","Not-mapped"
"ckeagkda-1","ckeagkda-1","Not-mapped"
"ckeakjih-1","ckeakjih-1","Late Erythroid"
"ckebapce-1","ckebapce-1","Not-mapped"
"ckebckbh-1","ckebckbh-1","Ba/Eo/Ma"
"ckebfand-1","ckebfand-1","GMP"
"ckeekele-1","ckeekele-1","Not-mapped"
"ckehihhc-1","ckehihhc-1","Not-mapped"
"ckehknom-1","ckehknom-1","Neutrophil"
"ckeianjh-1","ckeianjh-1","Not-mapped"
"ckejbfee-1","ckejbfee-1","Not-mapped"
"ckejhkjk-1","ckejhkjk-1","Neutrophil"
"ckekiaef-1","ckekiaef-1","Not-mapped"
"ckfacoec-1","ckfacoec-1","Late Erythroid"
"ckfailha-1","ckfailha-1","Not-mapped"
"ckfdacfi-1","ckfdacfi-1","Not-mapped"
"ckfdkihl-1","ckfdkihl-1","CD8+ T-Cell"
"ckfeglie-1","ckfeglie-1","Not-mapped"
"ckfemhep-1","ckfemhep-1","Late Myeloid"
"ckffcond-1","ckffcond-1","Neutrophil"
"ckfffaac-1","ckfffaac-1","Not-mapped"
"ckfkgegk-1","ckfkgegk-1","Not-mapped"
"ckfkkepj-1","ckfkkepj-1","Not-mapped"
"ckfkpeip-1","ckfkpeip-1","GMP"
"ckflboao-1","ckflboao-1","SEC"
"ckflongb-1","ckflongb-1","Not-mapped"
"ckfoambk-1","ckfoambk-1","Not-mapped"
"ckfogepj-1","ckfogepj-1","Not-mapped"
"ckfojbeb-1","ckfojbeb-1","Late Erythroid"
"ckgakfel-1","ckgakfel-1","Not-mapped"
"ckgangpa-1","ckgangpa-1","Not-mapped"
"ckgcldme-1","ckgcldme-1","Not-mapped"
"ckgfkndc-1","ckgfkndc-1","Not-mapped"
"ckgfpffo-1","ckgfpffo-1","Mature B"
"ckghbebg-1","ckghbebg-1","Not-mapped"
"ckghmlfl-1","ckghmlfl-1","Not-mapped"
"ckghogfd-1","ckghogfd-1","Late Erythroid"
"ckgidabp-1","ckgidabp-1","Mature B"
"ckgmgbdd-1","ckgmgbdd-1","RBC"
"ckhapnla-1","ckhapnla-1","CD4+ T-Cell"
"ckhbeeem-1","ckhbeeem-1","RBC"
"ckhcbgjh-1","ckhcbgjh-1","Not-mapped"
"ckhejcjl-1","ckhejcjl-1","Neutrophil"
"ckhggkfb-1","ckhggkfb-1","Not-mapped"
"ckhgiehi-1","ckhgiehi-1","Late Erythroid"
"ckhgodnm-1","ckhgodnm-1","Not-mapped"
"ckhikbno-1","ckhikbno-1","GMP"
"ckhjlhcd-1","ckhjlhcd-1","Not-mapped"
