"","cell_id","group"
"infppogd-1","infppogd-1","Uk"
"ingcnklb-1","ingcnklb-1","Proliferating cells"
"ingejnho-1","ingejnho-1","Proliferating cells"
"ingenifj-1","ingenifj-1","Uk"
"ingeopjc-1","ingeopjc-1","Endothelial/vSMC/Adipocyte"
"inggcocj-1","inggcocj-1","Uk"
"inggpkfn-1","inggpkfn-1","Megakaryocyte?"
"inghceli-1","inghceli-1","Uk"
"inghjnok-1","inghjnok-1","Proliferating cells"
"inghniji-1","inghniji-1","Uk"
"inghpodb-1","inghpodb-1","Uk"
"ingiemca-1","ingiemca-1","Endothelial/vSMC/Adipocyte"
"ingknndc-1","ingknndc-1","Uk"
"ingmdlhg-1","ingmdlhg-1","Endothelial/vSMC/Adipocyte"
"ingnbjdg-1","ingnbjdg-1","MSC/Fibroblast/Bone"
"ingnhpna-1","ingnhpna-1","Uk"
"ingnphkb-1","ingnphkb-1","Uk"
"ingpamjc-1","ingpamjc-1","MSC/Fibroblast/Bone"
"inhafomb-1","inhafomb-1","Megakaryocyte?"
"inhdhgib-1","inhdhgib-1","Mast?"
"inhdlbga-1","inhdlbga-1","Uk"
"inhdlpca-1","inhdlpca-1","Uk"
"inhecfjh-1","inhecfjh-1","Uk"
"inhemlck-1","inhemlck-1","Uk"
"inhgpmdm-1","inhgpmdm-1","Uk"
"inhhdgep-1","inhhdgep-1","Uk"
"inhijhih-1","inhijhih-1","Uk"
"inhjcalj-1","inhjcalj-1","Uk"
"inhjnenb-1","inhjnenb-1","MSC/Fibroblast/Bone"
"inhjoham-1","inhjoham-1","Uk"
"inhjpgcl-1","inhjpgcl-1","Uk"
"inhndpoa-1","inhndpoa-1","Proliferating cells"
"inhojcag-1","inhojcag-1","Uk"
"inhplpma-1","inhplpma-1","Endothelial/vSMC/Adipocyte"
"iniafaff-1","iniafaff-1","Uk"
"iniafief-1","iniafief-1","Uk"
"inickkpd-1","inickkpd-1","Uk"
"iniflhkj-1","iniflhkj-1","Uk"
"inihlokf-1","inihlokf-1","Uk"
"iniiilgo-1","iniiilgo-1","Uk"
"inikaacf-1","inikaacf-1","Uk"
"inikinng-1","inikinng-1","Proliferating cells"
"inikkkcc-1","inikkkcc-1","Uk"
"inikpfkn-1","inikpfkn-1","Uk"
"iniljnbd-1","iniljnbd-1","Endothelial/Plasma cell/HSC?"
"inimgbeo-1","inimgbeo-1","Uk"
"ininnopi-1","ininnopi-1","MSC/Fibroblast/Bone"
"iniobnhb-1","iniobnhb-1","Uk"
"iniodmcn-1","iniodmcn-1","Uk"
"inipjkfc-1","inipjkfc-1","T_NK"
"injagfel-1","injagfel-1","Uk"
"injangha-1","injangha-1","Uk"
"injbjglh-1","injbjglh-1","Endothelial/vSMC/Adipocyte"
"injfbkom-1","injfbkom-1","Uk"
"injgepfk-1","injgepfk-1","Uk"
"injhllod-1","injhllod-1","Uk"
"injidphj-1","injidphj-1","Uk"
"injjnfbj-1","injjnfbj-1","Megakaryocyte?"
"injkoogm-1","injkoogm-1","Uk"
"injmlace-1","injmlace-1","Uk"
"injpfibb-1","injpfibb-1","Uk"
"inkaibjo-1","inkaibjo-1","Myeloid progenitors"
"inkajfoi-1","inkajfoi-1","Uk"
"inkcmjbf-1","inkcmjbf-1","MSC/Fibroblast/Bone"
"inkgmedi-1","inkgmedi-1","Myeloid progenitors"
"inkhgdmp-1","inkhgdmp-1","Uk"
"inkhpgon-1","inkhpgon-1","MSC/Fibroblast/Bone"
"inkiaice-1","inkiaice-1","Osteoblast"
"inkkeoeo-1","inkkeoeo-1","Myeloid progenitors"
"inklcoio-1","inklcoio-1","Uk"
"inknjkha-1","inknjkha-1","Uk"
"inkoglal-1","inkoglal-1","Uk"
"inkomfop-1","inkomfop-1","Uk"
"inladkmp-1","inladkmp-1","Uk"
"inlalcfj-1","inlalcfj-1","Osteoblast"
"inlbggci-1","inlbggci-1","Endothelial/Plasma cell/HSC?"
"inlddicg-1","inlddicg-1","Uk"
"inlgdfij-1","inlgdfij-1","Uk"
"inlhclan-1","inlhclan-1","Uk"
"inlhcnik-1","inlhcnik-1","Myeloid progenitors"
"inlidhfd-1","inlidhfd-1","Proliferating cells"
"inljenlf-1","inljenlf-1","Mast?"
"inljepfj-1","inljepfj-1","Uk"
"inljfdgh-1","inljfdgh-1","Uk"
"inljhdop-1","inljhdop-1","MSC/Fibroblast/Bone"
"inljndld-1","inljndld-1","Uk"
"inlmakgm-1","inlmakgm-1","T_NK"
"inlnccgf-1","inlnccgf-1","Uk"
"inlnghpf-1","inlnghpf-1","Uk"
"inloeako-1","inloeako-1","Uk"
"inlohnjl-1","inlohnjl-1","Uk"
"inlpbelg-1","inlpbelg-1","Uk"
"inlpfeph-1","inlpfeph-1","Proliferating cells"
"inmajdhk-1","inmajdhk-1","Uk"
"inmbbbog-1","inmbbbog-1","Uk"
"inmbcmhf-1","inmbcmhf-1","Uk"
"inmcakoa-1","inmcakoa-1","Uk"
"inmcmngl-1","inmcmngl-1","Uk"
"inmdcokf-1","inmdcokf-1","Osteoblast"
"inmelpcl-1","inmelpcl-1","Uk"
"inmfgfmn-1","inmfgfmn-1","Osteoblast"
"inmfhfba-1","inmfhfba-1","Osteoblast"
"inmgijmd-1","inmgijmd-1","Osteoblast"
"inmindjn-1","inmindjn-1","Osteoblast"
"inmkagoj-1","inmkagoj-1","Osteoblast"
"inmkelka-1","inmkelka-1","Endothelial/vSMC/Adipocyte"
"inmkopib-1","inmkopib-1","Endothelial/vSMC/Adipocyte"
"inmljbag-1","inmljbag-1","Endothelial/vSMC/Adipocyte"
"inmnniec-1","inmnniec-1","MSC/Fibroblast/Bone"
"inmpcegg-1","inmpcegg-1","Osteoblast"
"inmpdolm-1","inmpdolm-1","Endothelial/vSMC/Adipocyte"
"inmpndjd-1","inmpndjd-1","Osteoblast"
"innaeofh-1","innaeofh-1","Endothelial/vSMC/Adipocyte"
"innboegb-1","innboegb-1","Endothelial/vSMC/Adipocyte"
"inncddhn-1","inncddhn-1","Uk"
"inncdijl-1","inncdijl-1","MSC/Fibroblast/Bone"
"inncdikf-1","inncdikf-1","Osteoblast"
"innckiob-1","innckiob-1","Endothelial/vSMC/Adipocyte"
"inncnoie-1","inncnoie-1","Uk"
"inndbgnc-1","inndbgnc-1","Osteoblast"
"innejdhp-1","innejdhp-1","MSC/Fibroblast/Bone"
"innenddl-1","innenddl-1","Osteoblast"
"innfdilh-1","innfdilh-1","Osteoblast"
"innjlgln-1","innjlgln-1","MSC/Fibroblast/Bone"
"innmbken-1","innmbken-1","MSC/Fibroblast/Bone"
"innmfnma-1","innmfnma-1","MSC/Fibroblast/Bone"
"innmhiol-1","innmhiol-1","Myeloid progenitors"
"innnkdhl-1","innnkdhl-1","Myeloid progenitors"
"innnnemp-1","innnnemp-1","Uk"
"innpanhe-1","innpanhe-1","Uk"
"innpbjhj-1","innpbjhj-1","Uk"
"inoaaobb-1","inoaaobb-1","Uk"
"inoakijn-1","inoakijn-1","Uk"
"inobodcn-1","inobodcn-1","Osteoblast"
"inoccmhi-1","inoccmhi-1","Uk"
"inoelloj-1","inoelloj-1","Uk"
"inojmgpg-1","inojmgpg-1","Endothelial/vSMC/Adipocyte"
"inokdank-1","inokdank-1","Endothelial/vSMC/Adipocyte"
"inollkmg-1","inollkmg-1","Osteoblast"
"inomidde-1","inomidde-1","Uk"
"inonocog-1","inonocog-1","Endothelial/vSMC/Adipocyte"
"inopnbcm-1","inopnbcm-1","Proliferating cells"
"inpabbdp-1","inpabbdp-1","Uk"
"inpedgla-1","inpedgla-1","Uk"
"inpfcmeg-1","inpfcmeg-1","Uk"
"inpfhpme-1","inpfhpme-1","Uk"
"inpggmip-1","inpggmip-1","Endothelial/vSMC/Adipocyte"
"inpgicnf-1","inpgicnf-1","Uk"
"inpgllfk-1","inpgllfk-1","Uk"
"inpgnana-1","inpgnana-1","Uk"
"inphiofe-1","inphiofe-1","Uk"
"inpipcnb-1","inpipcnb-1","Uk"
"inpjonlp-1","inpjonlp-1","Uk"
"inpkheag-1","inpkheag-1","Uk"
"inpkkpjl-1","inpkkpjl-1","Endothelial/vSMC/Adipocyte"
"inpldafe-1","inpldafe-1","Uk"
"inplhbei-1","inplhbei-1","Uk"
"inpmeoid-1","inpmeoid-1","Megakaryocyte?"
"inpofdok-1","inpofdok-1","Uk"
"inppbpme-1","inppbpme-1","Uk"
"ioaafkna-1","ioaafkna-1","Uk"
"ioaajjmb-1","ioaajjmb-1","Uk"
"ioaaopll-1","ioaaopll-1","Uk"
"ioabingj-1","ioabingj-1","Uk"
"ioabomfk-1","ioabomfk-1","Uk"
"ioadafng-1","ioadafng-1","Megakaryocyte?"
"ioagbicl-1","ioagbicl-1","B cell"
"ioagjoka-1","ioagjoka-1","Endothelial/vSMC/Adipocyte"
"ioahdecp-1","ioahdecp-1","Proliferating cells"
"ioaibbmd-1","ioaibbmd-1","Endothelial/vSMC/Adipocyte"
"ioaiknam-1","ioaiknam-1","T_NK"
"ioajdcld-1","ioajdcld-1","Uk"
"ioamfjbi-1","ioamfjbi-1","MSC/Fibroblast/Bone"
"ioankkna-1","ioankkna-1","Uk"
"ioapemab-1","ioapemab-1","Uk"
"iobaplkd-1","iobaplkd-1","Uk"
"iobedmio-1","iobedmio-1","Uk"
"iobeodpf-1","iobeodpf-1","Uk"
"iobfdiki-1","iobfdiki-1","Uk"
"iobfekkf-1","iobfekkf-1","Osteoblast"
"iobgphmk-1","iobgphmk-1","Osteoblast"
"iobhmagf-1","iobhmagf-1","Myeloid progenitors"
"iobimgch-1","iobimgch-1","Endothelial/Plasma cell/HSC?"
"iobkkama-1","iobkkama-1","MSC/Fibroblast/Bone"
"iobklamj-1","iobklamj-1","Uk"
"iobknbbp-1","iobknbbp-1","Uk"
"iobllmja-1","iobllmja-1","MSC/Fibroblast/Bone"
"iobmicpm-1","iobmicpm-1","Uk"
"iobndgol-1","iobndgol-1","Uk"
"ioboffag-1","ioboffag-1","Uk"
"iobomgbf-1","iobomgbf-1","Uk"
"iocblbpa-1","iocblbpa-1","Osteoblast"
"ioccllih-1","ioccllih-1","Proliferating cells"
"iocdccgd-1","iocdccgd-1","Proliferating cells"
"iocdjioo-1","iocdjioo-1","Endothelial/vSMC/Adipocyte"
"iocdncaf-1","iocdncaf-1","Uk"
"iocdnlll-1","iocdnlll-1","Uk"
"iocfmpdd-1","iocfmpdd-1","Uk"
"iochjdbm-1","iochjdbm-1","Endothelial/vSMC/Adipocyte"
"iocidgpc-1","iocidgpc-1","Proliferating cells"
"iocimeha-1","iocimeha-1","Proliferating cells"
"iocinjea-1","iocinjea-1","Endothelial/vSMC/Adipocyte"
"iocinlfn-1","iocinlfn-1","B cell"
"ioclpdnj-1","ioclpdnj-1","Uk"
"iocmdnob-1","iocmdnob-1","Uk"
"iocmpgdl-1","iocmpgdl-1","Proliferating cells"
"iocngebb-1","iocngebb-1","Uk"
"iocnjfln-1","iocnjfln-1","Uk"
"iodapied-1","iodapied-1","Uk"
"iodbpmjb-1","iodbpmjb-1","Myeloid progenitors"
"iodecdkk-1","iodecdkk-1","Uk"
"iodemlda-1","iodemlda-1","T_NK"
"iodfijbi-1","iodfijbi-1","Endothelial/vSMC/Adipocyte"
"iodglbmf-1","iodglbmf-1","Uk"
"iodhmmab-1","iodhmmab-1","Uk"
"iodibodi-1","iodibodi-1","Uk"
"iodiegbg-1","iodiegbg-1","MSC/Fibroblast/Bone"
"iodijdnk-1","iodijdnk-1","Osteoblast"
"iodijije-1","iodijije-1","Endothelial/vSMC/Adipocyte"
"iodnhmkb-1","iodnhmkb-1","Uk"
"iodoapbg-1","iodoapbg-1","Uk"
"iodofnge-1","iodofnge-1","Endothelial/vSMC/Adipocyte"
"iodogkml-1","iodogkml-1","Uk"
"ioebbdko-1","ioebbdko-1","MSC/Fibroblast/Bone"
"ioebnajk-1","ioebnajk-1","Uk"
"ioecpghe-1","ioecpghe-1","Uk"
"ioeenicm-1","ioeenicm-1","Uk"
"ioegnlio-1","ioegnlio-1","Osteoblast"
"ioehccho-1","ioehccho-1","Osteoblast"
"ioeikcab-1","ioeikcab-1","Megakaryocyte?"
"ioejlnhm-1","ioejlnhm-1","Uk"
"ioelaaoo-1","ioelaaoo-1","Uk"
"ioenjpnh-1","ioenjpnh-1","Uk"
"ioeoalbk-1","ioeoalbk-1","Uk"
"ioepkjgm-1","ioepkjgm-1","Endothelial/Plasma cell/HSC?"
"iofaedjn-1","iofaedjn-1","Uk"
"iofcfngl-1","iofcfngl-1","Uk"
"iofciiao-1","iofciiao-1","Uk"
"ioffgdnk-1","ioffgdnk-1","Uk"
"ioffjgcn-1","ioffjgcn-1","Uk"
"iofikafg-1","iofikafg-1","Osteoblast"
"iofkjcoo-1","iofkjcoo-1","Uk"
"iofkjepa-1","iofkjepa-1","Uk"
"ioflhobl-1","ioflhobl-1","MSC/Fibroblast/Bone"
"iofnodaf-1","iofnodaf-1","MSC/Fibroblast/Bone"
"iofocpak-1","iofocpak-1","Uk"
"iofoigpc-1","iofoigpc-1","Uk"
"iofpoeci-1","iofpoeci-1","Endothelial/vSMC/Adipocyte"
"iogbickm-1","iogbickm-1","Uk"
"iogbjgff-1","iogbjgff-1","Uk"
"iogblbcn-1","iogblbcn-1","Megakaryocyte?"
"iogdelke-1","iogdelke-1","Uk"
"iogdicao-1","iogdicao-1","Uk"
"iogelefm-1","iogelefm-1","Uk"
"iogfebbd-1","iogfebbd-1","Uk"
"iogigihm-1","iogigihm-1","Uk"
"iogimncn-1","iogimncn-1","Uk"
"ioglbkcc-1","ioglbkcc-1","T_NK"
"ioglhnnd-1","ioglhnnd-1","Uk"
"iogmoifc-1","iogmoifc-1","Uk"
"iognieob-1","iognieob-1","Uk"
"iogohahd-1","iogohahd-1","Uk"
"iogpgjfl-1","iogpgjfl-1","Uk"
"iogpompo-1","iogpompo-1","Uk"
"iohabdfb-1","iohabdfb-1","Uk"
"iohandlp-1","iohandlp-1","B cell"
"iohaplmp-1","iohaplmp-1","Uk"
"iohbbehm-1","iohbbehm-1","Uk"
"iohbealn-1","iohbealn-1","Uk"
"iohbkcgo-1","iohbkcgo-1","Uk"
"iohfolmn-1","iohfolmn-1","Uk"
"iohgbflb-1","iohgbflb-1","Megakaryocyte?"
"iohhcgho-1","iohhcgho-1","Megakaryocyte?"
"iohiocgd-1","iohiocgd-1","Megakaryocyte?"
"iohkdime-1","iohkdime-1","Uk"
"iohlichh-1","iohlichh-1","Uk"
"iohlmgad-1","iohlmgad-1","Megakaryocyte?"
"iohncpaj-1","iohncpaj-1","Megakaryocyte?"
"iohogpcm-1","iohogpcm-1","Megakaryocyte?"
"iohomoga-1","iohomoga-1","Megakaryocyte?"
"iohpildb-1","iohpildb-1","Megakaryocyte?"
"iohplmfm-1","iohplmfm-1","Uk"
"ioiadpkg-1","ioiadpkg-1","Megakaryocyte?"
"ioideand-1","ioideand-1","Megakaryocyte?"
"ioidkjen-1","ioidkjen-1","Megakaryocyte?"
"ioidmfad-1","ioidmfad-1","Uk"
"ioieoknc-1","ioieoknc-1","T_NK"
"ioifoeli-1","ioifoeli-1","Uk"
"ioigbaad-1","ioigbaad-1","Uk"
"ioigcldc-1","ioigcldc-1","Uk"
"ioigldeo-1","ioigldeo-1","Endothelial/vSMC/Adipocyte"
"ioigmbbm-1","ioigmbbm-1","Uk"
"ioigpldb-1","ioigpldb-1","Uk"
"ioiibeom-1","ioiibeom-1","Uk"
"ioiijlpb-1","ioiijlpb-1","Uk"
"ioiinfop-1","ioiinfop-1","Uk"
"ioiinkjk-1","ioiinkjk-1","Uk"
"ioijdnlp-1","ioijdnlp-1","Uk"
"ioimdicn-1","ioimdicn-1","Megakaryocyte?"
"ioindccp-1","ioindccp-1","Uk"
"ioinigha-1","ioinigha-1","Uk"
"ioinmgni-1","ioinmgni-1","Uk"
"iojahmlh-1","iojahmlh-1","Uk"
"iojahmna-1","iojahmna-1","Myeloid progenitors"
"iojcloni-1","iojcloni-1","Uk"
"iojdkiof-1","iojdkiof-1","Uk"
"iojeakbn-1","iojeakbn-1","Myeloid progenitors"
"iojehlda-1","iojehlda-1","MSC/Fibroblast/Bone"
"iojfcifj-1","iojfcifj-1","Uk"
"iojgdodl-1","iojgdodl-1","Uk"
"iojhnjjo-1","iojhnjjo-1","Uk"
"iojjimgp-1","iojjimgp-1","Endothelial/vSMC/Adipocyte"
"iojjkfpc-1","iojjkfpc-1","Uk"
"iojjngjd-1","iojjngjd-1","Uk"
"iojkafci-1","iojkafci-1","Endothelial/Plasma cell/HSC?"
"iojkkjap-1","iojkkjap-1","Uk"
"iojlnoab-1","iojlnoab-1","MSC/Fibroblast/Bone"
"iojmggdd-1","iojmggdd-1","Mast?"
"iojmihpe-1","iojmihpe-1","Endothelial/Plasma cell/HSC?"
"iojmmlbk-1","iojmmlbk-1","Megakaryocyte?"
"iojnicld-1","iojnicld-1","Uk"
"iojnpmac-1","iojnpmac-1","Uk"
"iojnpnhf-1","iojnpnhf-1","MSC/Fibroblast/Bone"
"iojplghc-1","iojplghc-1","Uk"
"iokbkbmo-1","iokbkbmo-1","Uk"
"iokcgbhn-1","iokcgbhn-1","Endothelial/vSMC/Adipocyte"
"iokcjble-1","iokcjble-1","Endothelial/vSMC/Adipocyte"
"iokeeaeb-1","iokeeaeb-1","B cell"
"iokffpep-1","iokffpep-1","Mast?"
"iokfmcob-1","iokfmcob-1","Endothelial/Plasma cell/HSC?"
"iokfofjd-1","iokfofjd-1","Uk"
"iokinpno-1","iokinpno-1","Mast?"
"iokjlcmc-1","iokjlcmc-1","Uk"
"ioklebij-1","ioklebij-1","Uk"
"iokmnepk-1","iokmnepk-1","Osteoblast"
"iokncide-1","iokncide-1","Uk"
"ioknicei-1","ioknicei-1","Uk"
"iokpfhgj-1","iokpfhgj-1","Uk"
"iokpjjid-1","iokpjjid-1","Uk"
"iolbhfja-1","iolbhfja-1","MSC/Fibroblast/Bone"
"iolchanm-1","iolchanm-1","Uk"
"iolcmmnf-1","iolcmmnf-1","Endothelial/vSMC/Adipocyte"
"ioldjafc-1","ioldjafc-1","Uk"
"ioldlchc-1","ioldlchc-1","Uk"
"iolemfgf-1","iolemfgf-1","Uk"
"iolfacjh-1","iolfacjh-1","Endothelial/vSMC/Adipocyte"
"iolfckml-1","iolfckml-1","Endothelial/vSMC/Adipocyte"
"iolfnmep-1","iolfnmep-1","Uk"
"iolgcmcn-1","iolgcmcn-1","Myeloid progenitors"
"iolhoicg-1","iolhoicg-1","Uk"
"iolhpdda-1","iolhpdda-1","Uk"
"iolimmaf-1","iolimmaf-1","Endothelial/vSMC/Adipocyte"
"iolipnbm-1","iolipnbm-1","B cell"
"iolkhccl-1","iolkhccl-1","Uk"
"iolmcckk-1","iolmcckk-1","Uk"
"iolmdofl-1","iolmdofl-1","Uk"
"iolmjhpa-1","iolmjhpa-1","Uk"
"iolnhgai-1","iolnhgai-1","Uk"
"iolnnien-1","iolnnien-1","Proliferating cells"
"iolobjhg-1","iolobjhg-1","Proliferating cells"
"iolobmka-1","iolobmka-1","Uk"
"iomankka-1","iomankka-1","Uk"
"iombbebn-1","iombbebn-1","Proliferating cells"
"iomclaif-1","iomclaif-1","Uk"
"iomclinc-1","iomclinc-1","Uk"
"iomcpolm-1","iomcpolm-1","Uk"
"iomdaecf-1","iomdaecf-1","Proliferating cells"
"iomdagph-1","iomdagph-1","Endothelial/Plasma cell/HSC?"
"iomdkmep-1","iomdkmep-1","Proliferating cells"
"iomelcge-1","iomelcge-1","Uk"
"iomfcclc-1","iomfcclc-1","Proliferating cells"
"iomggpmi-1","iomggpmi-1","Uk"
"iomhdmec-1","iomhdmec-1","Proliferating cells"
"iomhmhpa-1","iomhmhpa-1","MSC/Fibroblast/Bone"
"iomjoldo-1","iomjoldo-1","Endothelial/Plasma cell/HSC?"
"iomkckdh-1","iomkckdh-1","Uk"
"iomkganm-1","iomkganm-1","Uk"
"iomljefh-1","iomljefh-1","T_NK"
"iommanlc-1","iommanlc-1","MSC/Fibroblast/Bone"
"iommldgm-1","iommldgm-1","MSC/Fibroblast/Bone"
"iomnciik-1","iomnciik-1","Uk"
"iomnildm-1","iomnildm-1","Myeloid progenitors"
"iomnmckb-1","iomnmckb-1","Myeloid progenitors"
"iomnmmgb-1","iomnmmgb-1","Uk"
"iomokjnn-1","iomokjnn-1","Uk"
"iompjfkn-1","iompjfkn-1","Uk"
"ionaahhb-1","ionaahhb-1","Uk"
"ionaiano-1","ionaiano-1","Proliferating cells"
"ioncjiog-1","ioncjiog-1","Proliferating cells"
"ionellch-1","ionellch-1","T_NK"
"ioneojgb-1","ioneojgb-1","Megakaryocyte?"
"ionepaio-1","ionepaio-1","Megakaryocyte?"
"ionfhlpk-1","ionfhlpk-1","Megakaryocyte?"
"ionfooim-1","ionfooim-1","T_NK"
"iongcdjb-1","iongcdjb-1","Proliferating cells"
"iongoicm-1","iongoicm-1","T_NK"
"ionhkeme-1","ionhkeme-1","Mast?"
"ionidhep-1","ionidhep-1","Endothelial/vSMC/Adipocyte"
"ioniiiok-1","ioniiiok-1","Megakaryocyte?"
"ioniijod-1","ioniijod-1","Uk"
"ionjgkjg-1","ionjgkjg-1","Proliferating cells"
"ionknmne-1","ionknmne-1","Uk"
"ionliidh-1","ionliidh-1","Uk"
"ionlldml-1","ionlldml-1","Uk"
"ionmnlii-1","ionmnlii-1","Uk"
"ionndgpd-1","ionndgpd-1","Uk"
"ionojhpj-1","ionojhpj-1","Proliferating cells"
"ionolmbd-1","ionolmbd-1","Uk"
"ioobgofk-1","ioobgofk-1","Uk"
"ioocajij-1","ioocajij-1","Uk"
"iooccjmp-1","iooccjmp-1","Endothelial/vSMC/Adipocyte"
"ioodcnmo-1","ioodcnmo-1","Proliferating cells"
"iooeabeg-1","iooeabeg-1","Uk"
"iooeekml-1","iooeekml-1","Myeloid progenitors"
"ioofnenn-1","ioofnenn-1","Uk"
"iooglikc-1","iooglikc-1","Uk"
"ioojciad-1","ioojciad-1","Uk"
"iookkgpi-1","iookkgpi-1","Uk"
"ioollanf-1","ioollanf-1","Proliferating cells"
"ioonlmod-1","ioonlmod-1","Uk"
"ioonnmck-1","ioonnmck-1","Uk"
"iooogjbi-1","iooogjbi-1","Uk"
"ioopbmal-1","ioopbmal-1","Uk"
"iopankca-1","iopankca-1","Endothelial/Plasma cell/HSC?"
"iopaojif-1","iopaojif-1","Proliferating cells"
"iopbblbf-1","iopbblbf-1","Proliferating cells"
"iopdapnm-1","iopdapnm-1","B cell"
"iopekbkb-1","iopekbkb-1","Uk"
"iopfhbea-1","iopfhbea-1","Uk"
"iopfpoae-1","iopfpoae-1","Uk"
"iophnmhe-1","iophnmhe-1","Uk"
"iophppap-1","iophppap-1","Osteoblast"
"iopihaji-1","iopihaji-1","Uk"
"iopikaop-1","iopikaop-1","Myeloid progenitors"
"iopioknj-1","iopioknj-1","Proliferating cells"
"ioplcjnj-1","ioplcjnj-1","Megakaryocyte?"
"ioplkdak-1","ioplkdak-1","Uk"
"iopmdmli-1","iopmdmli-1","Megakaryocyte?"
"iopmojim-1","iopmojim-1","Megakaryocyte?"
"iopnongm-1","iopnongm-1","Megakaryocyte?"
"iopofgdp-1","iopofgdp-1","Megakaryocyte?"
"iopohgab-1","iopohgab-1","Uk"
"ipaahjdm-1","ipaahjdm-1","Uk"
"ipaajlde-1","ipaajlde-1","T_NK"
"ipabfkbg-1","ipabfkbg-1","Uk"
"ipaclpfd-1","ipaclpfd-1","Proliferating cells"
"ipacpagj-1","ipacpagj-1","Megakaryocyte?"
"ipaelcjg-1","ipaelcjg-1","Uk"
"ipahaiel-1","ipahaiel-1","Megakaryocyte?"
"ipahjaik-1","ipahjaik-1","Megakaryocyte?"
"ipaiccml-1","ipaiccml-1","Uk"
"ipajedih-1","ipajedih-1","Uk"
"ipajidco-1","ipajidco-1","Megakaryocyte?"
"ipakmkbj-1","ipakmkbj-1","Proliferating cells"
"ipambkoe-1","ipambkoe-1","Uk"
"ipanfhoa-1","ipanfhoa-1","Megakaryocyte?"
"ipaohaal-1","ipaohaal-1","Myeloid progenitors"
"ipaongab-1","ipaongab-1","Megakaryocyte?"
"ipapjgde-1","ipapjgde-1","Uk"
"ipbapbai-1","ipbapbai-1","Megakaryocyte?"
"ipbcajjf-1","ipbcajjf-1","Proliferating cells"
"ipbcdmkl-1","ipbcdmkl-1","Megakaryocyte?"
"ipbefpjm-1","ipbefpjm-1","Megakaryocyte?"
"ipbfklbk-1","ipbfklbk-1","Megakaryocyte?"
"ipbgdado-1","ipbgdado-1","Megakaryocyte?"
"ipbgipmn-1","ipbgipmn-1","Megakaryocyte?"
"ipbgmefa-1","ipbgmefa-1","Uk"
"ipbhkalm-1","ipbhkalm-1","Uk"
"ipbipgie-1","ipbipgie-1","Uk"
"ipbjdgik-1","ipbjdgik-1","B cell"
"ipbjggjo-1","ipbjggjo-1","Endothelial/vSMC/Adipocyte"
"ipbkfmnl-1","ipbkfmnl-1","Megakaryocyte?"
"ipblaala-1","ipblaala-1","Megakaryocyte?"
"ipbmmhcj-1","ipbmmhcj-1","Uk"
"ipbolphp-1","ipbolphp-1","Endothelial/vSMC/Adipocyte"
"ipbpmaal-1","ipbpmaal-1","Myeloid progenitors"
"ipcbebnd-1","ipcbebnd-1","Uk"
"ipcbmgai-1","ipcbmgai-1","B cell"
"ipccngja-1","ipccngja-1","Uk"
"ipcdmeac-1","ipcdmeac-1","Endothelial/vSMC/Adipocyte"
"ipcefpch-1","ipcefpch-1","Megakaryocyte?"
"ipcgddnd-1","ipcgddnd-1","Endothelial/vSMC/Adipocyte"
"ipcgmcdp-1","ipcgmcdp-1","MSC/Fibroblast/Bone"
"ipchgbkh-1","ipchgbkh-1","Uk"
"ipcifgih-1","ipcifgih-1","Endothelial/Plasma cell/HSC?"
"ipcjlkem-1","ipcjlkem-1","Myeloid progenitors"
"ipclfpbf-1","ipclfpbf-1","Uk"
"ipcmhpdf-1","ipcmhpdf-1","Endothelial/Plasma cell/HSC?"
"ipcmkpfa-1","ipcmkpfa-1","Endothelial/vSMC/Adipocyte"
"ipcoggnp-1","ipcoggnp-1","Endothelial/vSMC/Adipocyte"
"ipcokabe-1","ipcokabe-1","T_NK"
"ipdbbhhl-1","ipdbbhhl-1","T_NK"
"ipdbhieg-1","ipdbhieg-1","Uk"
"ipdbnjei-1","ipdbnjei-1","Uk"
"ipdhaand-1","ipdhaand-1","Uk"
"ipdhdckn-1","ipdhdckn-1","MSC/Fibroblast/Bone"
"ipdheolo-1","ipdheolo-1","Uk"
"ipdhngph-1","ipdhngph-1","Proliferating cells"
"ipdjafec-1","ipdjafec-1","MSC/Fibroblast/Bone"
"ipdjfgjk-1","ipdjfgjk-1","Uk"
"ipdjkpej-1","ipdjkpej-1","Osteoblast"
"ipdkhbad-1","ipdkhbad-1","Osteoblast"
"ipdmodim-1","ipdmodim-1","Osteoblast"
"ipdnmhcl-1","ipdnmhcl-1","Uk"
"ipdomgee-1","ipdomgee-1","Uk"
"ipdpbmek-1","ipdpbmek-1","MSC/Fibroblast/Bone"
"ipdpdmhj-1","ipdpdmhj-1","Uk"
"ipdpfpge-1","ipdpfpge-1","Uk"
"ipdpnggj-1","ipdpnggj-1","T_NK"
"ipeccklj-1","ipeccklj-1","Uk"
"ipecppgc-1","ipecppgc-1","Myeloid progenitors"
"ipedimke-1","ipedimke-1","MSC/Fibroblast/Bone"
"ipeeofof-1","ipeeofof-1","Osteoblast"
"ipeepdgj-1","ipeepdgj-1","Uk"
"ipefgfbm-1","ipefgfbm-1","Uk"
"ipefmgea-1","ipefmgea-1","Uk"
"ipegkopg-1","ipegkopg-1","Uk"
"ipeglkok-1","ipeglkok-1","Endothelial/vSMC/Adipocyte"
