cell_id,group
mbmlhdfp-1,Late Myeloid
mbmmmmgg-1,RBC
mbmnmpio-1,Late Myeloid
mbnbdhap-1,Neutrophil
mbnbfhme-1,Late Erythroid
mbnbjkkk-1,Monocyte
mbnbmeko-1,MEP
mbnchcof-1,Ba/Eo/Ma
mbndecnj-1,Late Myeloid
mbnfmalk-1,Erythroblast
mbnggeeh-1,Erythroblast
mbnhnalc-1,RBC
mbniccme-1,RBC
mbniceao-1,Megakaryocyte
mbnipknn-1,MEP
mbniplde-1,Neutrophil
mbnkbamd-1,Cycling HSPC
mbnkoldc-1,Neutrophil
mbnlppci-1,RBC
mbnmbjko-1,RBC
mbnmjdhp-1,Neutrophil
mbnomajl-1,RBC
mboaiiak-1,HSC
mbocbndl-1,RBC
mbocmaam-1,Pro-B
mbodhike-1,Megakaryocyte
mboehfoo-1,RBC
mboiohin-1,Megakaryocyte
mbokblek-1,Pro-B
mboknbdf-1,RBC
mbondkpj-1,RBC
mbonhbbi-1,SEC
mbopcbpi-1,MEP
mbpagmmn-1,RBC
mbpbinpc-1,RBC
mbpbldeh-1,Late Myeloid
mbpbmclo-1,RBC
mbpceiob-1,Late Erythroid
mbpcfhja-1,Early Myeloid Progenitor
mbpdaeab-1,Early Myeloid Progenitor
mbpffcoo-1,GMP
mbpfpbnn-1,RBC
mbphmpfm-1,GMP
mbpifckg-1,Late Erythroid
mbpifdll-1,Pro-B
mbpjemlb-1,Plasma Cell
mbpjfoog-1,Pre-Pro B
mbpjgcea-1,RBC
mbpjjnhg-1,Neutrophil
mbpkbgel-1,RBC
mbpkcjcp-1,GMP
mbplhofc-1,RBC
mbpmlpga-1,Pro-B
mbpnjaep-1,THY1+ MSC
mbpofhof-1,GMP
mbppcmgh-1,Late Erythroid
mbppjgkm-1,Late Myeloid
mcachlln-1,Late Myeloid
mcadhfeg-1,Pre-B
mcadjloa-1,Erythroblast
mcaejnag-1,GMP
mcaflffj-1,GMP
mcahleje-1,Monocyte
mcallbcl-1,Osteo-MSC
mcangfac-1,AEC
mcanopic-1,Pre-Pro B
mcanpece-1,Monocyte
mcapeblo-1,Pre-Pro B
mcbaijon-1,Erythroblast
mcbcbkpj-1,Late Myeloid
mcbelcea-1,Neutrophil
mcbgcchj-1,Late Myeloid
mcbildif-1,Macrophages
mcbjihee-1,Ba/Eo/Ma
mcbjmplf-1,RBC
mcbkepla-1,RBC
mcbobcei-1,HSC
mcbpgnia-1,GMP
mccblpkf-1,GMP
mcccfhbg-1,Pre-Pro B
mcccjhgo-1,Monocyte
mcccofdc-1,Pre-Pro B
mccdihhl-1,Pre-B
mccejoop-1,Late Myeloid
mcchcffe-1,Late Erythroid
mcchhabi-1,pDC
mcchofia-1,Pre-Pro B
mccjaece-1,RBC
mccjobgk-1,MEP
mcclojhh-1,Pre-Pro B
mccngmcd-1,pDC
mccokihe-1,RBC
mcdahgkm-1,Erythroblast
mcdbdmih-1,Pre-Pro B
mcdcdfmb-1,RBC
mcdejeco-1,Neutrophil
mcdelgka-1,THY1+ MSC
mcdfilll-1,Adipo-MSC
mcdhkmkg-1,GMP
mcdicbkm-1,Fibro-MSC
mcdiggcp-1,GMP
mcdinabc-1,Late Myeloid
mcdjabhi-1,Late Myeloid
mcdkcidd-1,Late Erythroid
mcdkidhb-1,Late Myeloid
mcdnandd-1,RBC
mcdninck-1,RBC
mcdnonid-1,RBC
mcdodhmk-1,Early Myeloid Progenitor
mcdokehm-1,RBC
mcdonobb-1,Macrophages
mceaoped-1,Neutrophil
mcecphnf-1,Late Myeloid
mcedgpal-1,RBC
mcedlddd-1,RBC
mcedolll-1,Late Myeloid
mceeapge-1,RBC
mceehlon-1,Megakaryocyte
mceeikle-1,RBC
mcefhcde-1,Late Erythroid
mcegcpkk-1,Late Myeloid
mcehkagd-1,GMP
mceikfaj-1,Adipo-MSC
mcejakkk-1,Adipo-MSC
mcejjfgf-1,RBC
mcejndjh-1,RBC
mceklmjc-1,RBC
mcemmiop-1,Late Erythroid
mcemnddp-1,APOD+ MSC
mcepdbno-1,Pre-Pro B
mcfamgcj-1,GMP
mcfanbnf-1,Early Myeloid Progenitor
mcfbbhgk-1,THY1+ MSC
mcfbgdbo-1,THY1+ MSC
mcfbgkng-1,Late Myeloid
mcfcjocd-1,Late Myeloid
mcfeepee-1,RBC
mcfjipin-1,APOD+ MSC
mcfopbdo-1,Late Erythroid
mcgaakgk-1,Pre-B
mcgdjdee-1,Late Erythroid
mcgemmeh-1,RBC
mcggkfbh-1,RBC
mcggmnpo-1,RBC
mcghbjea-1,Late Erythroid
mcghhkaa-1,Late Erythroid
mcgieooa-1,RBC
mcgimpop-1,Neutrophil
mcgjdand-1,Late Erythroid
mcgjpnmc-1,Late Myeloid
mcgkcnkf-1,Adipo-MSC
mcglbfpa-1,RBC
mcgmhjdn-1,RBC
mcgnbpig-1,Late Erythroid
mcgnenoc-1,Monocyte
mcgomjid-1,RBC
mcgoomhj-1,RBC
mchbbgaf-1,Erythroblast
mchboidd-1,CD4+ T-Cell
mchdklmm-1,RBC
mchfcnff-1,Erythroblast
mchgpeen-1,RBC
mchhceak-1,Plasma Cell
mchjbafd-1,Monocyte
mchjholg-1,Plasma Cell
mchjmkhp-1,Late Myeloid
mchjploi-1,Late Myeloid
mchkbifk-1,Monocyte
mchkcoen-1,Pro-B
mchklaag-1,Late Erythroid
mchllbpj-1,Pro-B
mchmbikl-1,Erythroblast
mchmdchp-1,RBC
mchmgcba-1,RBC
mchniifk-1,Late Myeloid
mchphbpb-1,Late Myeloid
mcidenph-1,Pre-B
mcidmdcp-1,RBC
mcieecff-1,RBC
mciggobj-1,RBC
mcijpoed-1,Pre-Pro B
mcilemgd-1,Late Myeloid
mcimaepf-1,Plasma Cell
mcimalkm-1,Adipo-MSC
mcingabm-1,Pro-B
mcinpage-1,SEC
mcipfmfa-1,GMP
mcjaocjo-1,Late Myeloid
mcjcmpip-1,GMP
mcjfekii-1,Mature B
mcjgjlff-1,Plasma Cell
mcjiddlj-1,RBC
mcjlbcpc-1,Plasma Cell
mcjlffoj-1,RBC
mcjmcmne-1,RBC
mcjndjgc-1,RBC
mcjnhbcd-1,Mature B
mcjnjfbg-1,Late Myeloid
mcjnobbo-1,Pre-B
mcjomibf-1,GMP
mckahdbk-1,Early Myeloid Progenitor
mckbollm-1,Early Myeloid Progenitor
mckcnffp-1,Plasma Cell
mckdjgoi-1,Late Myeloid
mckhbhdb-1,Neutrophil
mckhgbdc-1,Adipo-MSC
mckiadce-1,RBC
mckjdejj-1,Early Myeloid Progenitor
mckjdghj-1,Early Myeloid Progenitor
mckjkocm-1,RBC
mcklahpo-1,RBC
mcklgncb-1,Pro-B
mckmenia-1,CLP
mcknigjd-1,Monocyte
mckoianc-1,Pre-B
mckpfiil-1,Plasma Cell
mckphljb-1,Macrophages
mclbmjgl-1,Neutrophil
mcleclgc-1,RBC
mcleejoh-1,HSC
mclgdooe-1,Plasma Cell
mclgjnij-1,Neutrophil
mclgjofl-1,Pre-B
mcliblbh-1,SEC
mcliedlb-1,Late Myeloid
mcljehah-1,RBC
mcljkbjc-1,Plasma Cell
mcljphpg-1,Plasma Cell
mclknepf-1,APOD+ MSC
mcllghfj-1,Neutrophil
mclmbgpn-1,CLP
mclnlbij-1,CD8+ T-Cell
mcloacgf-1,CD4+ T-Cell
mclpopje-1,Neutrophil
mcmaidcl-1,Pre-B
mcmaiooo-1,Late Erythroid
mcmaplnd-1,Late Erythroid
mcmbmppg-1,SEC
mcmcaagn-1,RBC
mcmcdepi-1,RBC
mcmcehab-1,RBC
mcmciclo-1,Pro-B
mcmdiddn-1,Late Myeloid
mcmffpam-1,Late Erythroid
mcmipmlc-1,Neutrophil
mcmjiinl-1,Monocyte
mcmjmime-1,Late Erythroid
mcmkiejm-1,Late Erythroid
mcmmbodo-1,RBC
mcmmeobm-1,Erythroblast
mcmmoocd-1,RBC
mcmniole-1,Late Erythroid
mcmnoipd-1,RBC
mcmnpbke-1,Erythroblast
mcmphghb-1,RBC
mcnahgbo-1,Erythroblast
mcnbcill-1,Neutrophil
mcnbdjgf-1,Neutrophil
mcnboodn-1,Late Erythroid
mcnccpcb-1,Pre-B
mcndookn-1,RBC
mcnedkfb-1,Plasma Cell
mcnelkig-1,Neutrophil
mcnicfek-1,Late Erythroid
mcnihpim-1,RBC
mcnjbgfp-1,RBC
mcnkoaed-1,RBC
mcnmlbkh-1,RBC
mcnoakae-1,Late Erythroid
mcnofkfe-1,GMP
mcnpkinc-1,Osteo-MSC
mcoaglfg-1,THY1+ MSC
mcoamlei-1,Early Myeloid Progenitor
mcobieoe-1,Adipo-MSC
mcobimcl-1,Pre-B
mcocmeob-1,Macrophages
mcodcblk-1,GMP
mcodgkml-1,Late Myeloid
mcodploe-1,Ba/Eo/Ma
mcoedplg-1,Fibro-MSC
mcoelmgc-1,Fibro-MSC
mcoffnff-1,Adipo-MSC
mcofgbcp-1,pDC
mcoglnlc-1,Ba/Eo/Ma
mcoignme-1,CD8+ T-Cell
mcojekpd-1,CD4+ T-Cell
mcolbdkg-1,CD8+ T-Cell
mcoohdgj-1,pDC
mcpaajce-1,Fibro-MSC
mcpafahn-1,Osteo-MSC
mcpbamoo-1,HSC
mcpdinfp-1,Fibro-MSC
mcpehgkf-1,GMP
mcpfipca-1,MEP
mcpfojal-1,Pro-B
mcphcobf-1,Monocyte
mcpiancl-1,Monocyte
mcpihako-1,Ba/Eo/Ma
mcpjchef-1,Fibro-MSC
mcpkgkib-1,Fibro-MSC
mcpljlmp-1,CD8+ T-Cell
mcpllgfo-1,HSC
mcpncjhm-1,CD4+ T-Cell
mcpnndmc-1,Cycling HSPC
mdaamaph-1,Mature B
mdablice-1,GMP
mdachdhl-1,Mature B
mdaedbjn-1,Fibro-MSC
mdaeegle-1,Mature B
mdagffnd-1,HSC
mdahnlkh-1,Monocyte
mdammnlh-1,AEC
mdanifbg-1,RBC
mdaodico-1,APOD+ MSC
mdapgbcm-1,HSC
mdbanacp-1,RBC
mdbbdfpm-1,THY1+ MSC
mdbbjmia-1,Ba/Eo/Ma
mdbcdeef-1,Cycling HSPC
mdbcnhdf-1,HSC
mdbdobkb-1,Neutrophil
mdbedodl-1,GMP
mdbgdoak-1,APOD+ MSC
mdbhaecf-1,CLP
mdbhjcda-1,Pre-B
mdbhlkkb-1,Plasma Cell
mdbigpln-1,GMP
mdbjdilp-1,Ba/Eo/Ma
mdbllphj-1,Pre-B
mdblmjco-1,Pre-B
mdbmgeij-1,Pre-Pro B
mdbodffp-1,APOD+ MSC
mdcacdjd-1,Adipo-MSC
mdccnjlk-1,Ba/Eo/Ma
mdcdinnb-1,pDC
mdcephfm-1,THY1+ MSC
mdcfdkmb-1,CLP
mdchbadf-1,CD4+ T-Cell
mdcijnho-1,GMP
mdckicee-1,Late Erythroid
mdclipci-1,Neutrophil
mdcnijoj-1,CD4+ T-Cell
mdcobdho-1,THY1+ MSC
mdcokpbk-1,Plasma Cell
mdcpgdpg-1,Fibro-MSC
mdcpibpc-1,RBC
mddaaiei-1,CLP
mddbbnni-1,GMP
mddbekig-1,THY1+ MSC
mddcdchf-1,MEP
mddcochg-1,Pro-B
mddemnij-1,Ba/Eo/Ma
mddfpmpc-1,GMP
mddgjkho-1,Monocyte
mddgkcec-1,Monocyte
mddgldfg-1,SEC
mddhibph-1,CLP
mddhjmef-1,GMP
mddhpnch-1,RBC
mddigdaa-1,GMP
mddjghjf-1,pDC
mddjoabn-1,Early Myeloid Progenitor
mddkdikj-1,Adipo-MSC
mddmhcnb-1,GMP
mddogahm-1,Late Myeloid
mddojomo-1,Adipo-MSC
mddpegcj-1,Monocyte
mddpgomj-1,CD4+ T-Cell
mddpjgcg-1,Erythroblast
mdeaicfl-1,Osteo-MSC
mdedhcna-1,CD4+ T-Cell
mdeeclal-1,CD4+ T-Cell
mdeedknc-1,CD8+ T-Cell
mdefjogh-1,Plasma Cell
mdegcnph-1,GMP
mdegempd-1,Early Myeloid Progenitor
mdeiepna-1,Early Myeloid Progenitor
mdeifgdb-1,GMP
mdeigeie-1,Late Myeloid
mdeildip-1,Late Myeloid
mdejpjba-1,SEC
mdelcgdd-1,Early Myeloid Progenitor
mdennegb-1,GMP
mdenonjd-1,Monocyte
mdenplmd-1,Late Myeloid
mdeohmen-1,GMP
mdfbinin-1,Osteo-MSC
mdfcigjm-1,Osteo-MSC
mdfdplnd-1,GMP
mdfeagei-1,Early Myeloid Progenitor
mdfedjhp-1,Adipo-MSC
mdfeklee-1,Cycling HSPC
mdffnpah-1,Early Myeloid Progenitor
mdfgphmk-1,GMP
mdfiffep-1,CD4+ T-Cell
mdfipchc-1,Macrophages
mdfjcofk-1,GMP
mdfjfjbk-1,Late Erythroid
mdflillj-1,CD4+ T-Cell
mdflnlmh-1,Early Myeloid Progenitor
mdfmckdi-1,Monocyte
mdfmdnha-1,Monocyte
mdfomejn-1,Pre-Pro B
mdgamiob-1,Late Myeloid
mdgcehhm-1,Mature B
mdggdoeo-1,Late Myeloid
mdgglilf-1,Macrophages
mdghfgcf-1,Late Myeloid
mdgjgcgo-1,RBC
mdgjmeon-1,Macrophages
mdgkejei-1,RBC
mdgncbmj-1,Late Erythroid
mdgndlhc-1,Macrophages
mdgnfgjd-1,CD8+ T-Cell
mdgobjah-1,Plasma Cell
mdgoecbl-1,RBC
mdgpccai-1,Adipo-MSC
mdhalmmi-1,GMP
mdhaopen-1,Late Myeloid
mdhcbmmb-1,GMP
mdhccejl-1,Pre-B
mdhfkpcd-1,GMP
mdhhjhgo-1,RBC
mdhiiheh-1,RBC
mdhjakfa-1,RBC
mdhkajgd-1,Late Erythroid
mdhkfdmf-1,GMP
mdhkijmd-1,Osteoblast
mdhkkmfc-1,Pre-B
mdhkomfp-1,GMP
mdhldndg-1,GMP
mdhlifip-1,GMP
mdhmnbkl-1,Neutrophil
mdhnjepp-1,MEP
mdhogfmj-1,RBC
mdhoifgb-1,Plasma Cell
mdibimnd-1,GMP
mdidcfkc-1,Late Myeloid
mdifapna-1,RBC
mdiflafn-1,Adipo-MSC
mdijcaan-1,Plasma Cell
mdikbipe-1,Fibro-MSC
mdikfdmj-1,MEP
mdilbjmf-1,Late Myeloid
mdilfjjl-1,THY1+ MSC
mdilhmdp-1,Late Myeloid
mdioannm-1,Late Myeloid
mdionmln-1,GMP
mdipddnj-1,Late Myeloid
mdipmdph-1,Neutrophil
mdjbgghm-1,Mature B
mdjbkmhj-1,Neutrophil
mdjdffln-1,Mature B
mdjemamo-1,Monocyte
mdjfdfde-1,Late Myeloid
mdjfiomm-1,RBC
mdjildcf-1,Neutrophil
mdjjapfb-1,AEC
mdjljfmk-1,Late Myeloid
mdjmbddg-1,Neutrophil
mdjmjokj-1,Neutrophil
mdjngjkm-1,Pre-B
mdjoplie-1,SEC
mdjpomck-1,Plasma Cell
mdkandkf-1,GMP
mdkbilnn-1,Plasma Cell
mdkbmkfl-1,RBC
mdkbpfll-1,Neutrophil
mdkchagj-1,Neutrophil
mdkckboj-1,Early Myeloid Progenitor
mdkdbned-1,SEC
mdkdoccd-1,Adipo-MSC
mdkenedl-1,SEC
mdkfgdik-1,Late Myeloid
mdkhbfhk-1,Pre-B
mdkidpni-1,GMP
mdkipcbp-1,Monocyte
mdkippod-1,Neutrophil
mdkkgfge-1,Early Myeloid Progenitor
mdklhihn-1,Ba/Eo/Ma
mdknadmb-1,THY1+ MSC
mdknncfi-1,GMP
mdknocml-1,AEC
mdknomje-1,Plasma Cell
mdkodhob-1,Early Myeloid Progenitor
mdkognga-1,Late Myeloid
mdlacaka-1,Mature B
mdlacmbp-1,GMP
mdlbdpgn-1,Neutrophil
mdlddhoo-1,Early Myeloid Progenitor
mdlddikd-1,Late Myeloid
mdldflec-1,Mature B
mdldnpfn-1,SEC
mdleooff-1,GMP
mdlfdkgf-1,Neutrophil
mdlfmpli-1,RBC
mdlhhmbi-1,RBC
mdlioiae-1,Pre-Pro B
mdlkbcea-1,RBC
mdlkjdil-1,Pre-B
mdlnhfld-1,Monocyte
mdlnmicb-1,Cycling HSPC
mdlpcfni-1,Neutrophil
mdmcekmj-1,Late Erythroid
mdmcjgmh-1,Pro-B
mdmcjjen-1,Fibro-MSC
mdmfmnbb-1,Pro-B
mdminmdc-1,Pro-B
mdmppjef-1,Pre-Pro B
mdncknkb-1,RBC
mdndbchc-1,Late Myeloid
mdnedljo-1,RBC
mdnfmche-1,GMP
mdnggpcn-1,Early Myeloid Progenitor
mdnjcagi-1,Early Myeloid Progenitor
mdnkahnh-1,Pro-B
mdnldplc-1,Fibro-MSC
mdnncbla-1,Early Myeloid Progenitor
mdoafndc-1,SEC
mdobafnb-1,Plasma Cell
mdobojma-1,GMP
mdodogld-1,GMP
mdoellcj-1,GMP
mdoeogkd-1,Plasma Cell
mdogpeha-1,SEC
mdohdhjn-1,GMP
mdoiacne-1,Mature B
mdokccgk-1,GMP
mdokipef-1,Pre-B
mdokkdoc-1,Late Myeloid
mdoknmch-1,Osteo-MSC
mdolkbin-1,Macrophages
mdolmago-1,Megakaryocyte
mdpbfmmf-1,GMP
mdpfjpjm-1,MEP
mdpnnokc-1,Pre-Pro B
mdppfkbf-1,pDC
meaalecc-1,Plasma Cell
meaddoim-1,Fibro-MSC
meadiiji-1,Late Erythroid
meadjfeg-1,RBC
meafjpef-1,RBC
meagdfgb-1,CLP
meagdnig-1,Ba/Eo/Ma
meagefdf-1,Early Myeloid Progenitor
meagpogl-1,CD4+ T-Cell
meahnehn-1,Cycling HSPC
meajeiaj-1,Late Myeloid
meakfpem-1,RBC
meamimjg-1,Plasma Cell
meanifoh-1,Plasma Cell
meaoolif-1,THY1+ MSC
meapjcbb-1,Monocyte
meapjkld-1,Late Erythroid
mebbkjhd-1,Plasma Cell
mebbppik-1,RBC
mebdiedf-1,Neutrophil
mebdjfjd-1,Neutrophil
mebebkjo-1,Late Erythroid
mebenifp-1,RBC
mebgflfo-1,Plasma Cell
mebgicli-1,Late Myeloid
mebgiiak-1,Late Myeloid
mebhocdc-1,GMP
mebjfgof-1,RBC
mebkmpje-1,AEC
mebkpgdk-1,RBC
meblijll-1,RBC
meboelbj-1,RBC
mecdfjim-1,Late Erythroid
mecfkopd-1,Erythroblast
mecfpdcn-1,RBC
mechabka-1,RBC
mechjpah-1,Fibro-MSC
mecibhep-1,Neutrophil
mecikoeo-1,RBC
mecjfcbf-1,Monocyte
meclocgj-1,RBC
mecmmhkf-1,Pre-Pro B
mecndbnd-1,Neutrophil
medagllm-1,Neutrophil
medbidok-1,Pro-B
medbjgco-1,HSC
medbjhlp-1,Neutrophil
meddidhd-1,Neutrophil
meddjnoj-1,Neutrophil
medehncg-1,RBC
medeojkm-1,Late Myeloid
medgipgm-1,Late Myeloid
medhmgei-1,RBC
medkgegh-1,Monocyte
medncnjm-1,GMP
mednpejk-1,Neutrophil
medocckd-1,AEC
medoijik-1,Late Myeloid
medonhkm-1,Late Myeloid
meebedib-1,Pre-B
meebkdmo-1,Late Erythroid
meeehipg-1,RBC
meefclkl-1,CD4+ T-Cell
meefhlnb-1,Pro-B
meefmhjk-1,RBC
meegeeka-1,Late Erythroid
meegmkme-1,RBC
meehlabi-1,RBC
meelgiam-1,AEC
meelheem-1,Erythroblast
meemfeed-1,Late Erythroid
meenmkpc-1,Late Erythroid
meeoiino-1,Late Erythroid
mefggaib-1,Neutrophil
mefiifli-1,Neutrophil
mefipbeh-1,Neutrophil
meflbgli-1,RBC
meflgmbd-1,Erythroblast
mefnfoel-1,Late Erythroid
mefoeiim-1,RBC
mefonopg-1,Late Erythroid
mefooolc-1,Neutrophil
mefpcoef-1,RBC
mefpdeli-1,CD4+ T-Cell
megacbdj-1,Neutrophil
megbhnek-1,Fibro-MSC
megbhpoe-1,RBC
megbmgnn-1,Monocyte
megegpae-1,RBC
megeopib-1,RBC
megfegik-1,Late Erythroid
megffafe-1,Late Erythroid
megfigfp-1,RBC
meghpeod-1,Pre-B
megiemnn-1,GMP
meglaiah-1,GMP
meglehho-1,Late Erythroid
meglndbk-1,Late Erythroid
megmofld-1,RBC
megncook-1,Late Erythroid
megpebph-1,RBC
mehafhpn-1,Pre-B
mehbmhdl-1,THY1+ MSC
mehdfgfi-1,THY1+ MSC
mehepkdp-1,Adipo-MSC
mehgedeb-1,Early Myeloid Progenitor
mehghiam-1,RBC
mehghmke-1,Early Myeloid Progenitor
mehiaacl-1,Late Erythroid
mehjbkhf-1,Late Erythroid
mehjblgp-1,Pre-Pro B
mehkjffm-1,Late Erythroid
mehlbeee-1,RBC
mehlkjmo-1,RBC
mehmgjob-1,Neutrophil
mehoafji-1,Pre-B
meholhon-1,Plasma Cell
mehomkfp-1,CD4+ T-Cell
meiaapdb-1,Neutrophil
meibbhha-1,Late Erythroid
meibdgob-1,Neutrophil
meicbfdn-1,Late Erythroid
meicdblf-1,RBC
meicelhm-1,Late Erythroid
meicopje-1,RBC
meiejkkn-1,RBC
meifpbhg-1,Adipo-MSC
meiglaep-1,Late Erythroid
meijneaf-1,Late Erythroid
meikcdpc-1,Late Erythroid
meilgpai-1,Late Erythroid
meioblpk-1,RBC
meipjcae-1,Macrophages
mejdhpbi-1,Pro-B
mejdijph-1,Pro-B
mejfhieb-1,Neutrophil
mejfkhdg-1,Neutrophil
mejhcklk-1,Neutrophil
mejicgfm-1,Late Myeloid
mejjgkik-1,Neutrophil
mejllfdk-1,Neutrophil
mejlnbam-1,Neutrophil
mejlncjm-1,Neutrophil
mejmcacl-1,RBC
mejmmnkg-1,RBC
mejngeko-1,Late Erythroid
mejnllae-1,Late Erythroid
mejogjjn-1,Mature B
mekafpai-1,Megakaryocyte
mekcdccp-1,RBC
mekdaehk-1,RBC
mekdjdce-1,RBC
mekgkoee-1,Late Myeloid
mekhmcdd-1,Megakaryocyte
mekhobkl-1,Neutrophil
mekkiiho-1,Megakaryocyte
mekkpnoc-1,Pro-B
mekldbbj-1,Late Erythroid
meklkbpc-1,RBC
mekmlagg-1,Pre-Pro B
mekmliob-1,RBC
mekonknh-1,Neutrophil
meladhnd-1,Neutrophil
melafheh-1,Monocyte
melbingc-1,Pro-B
melbinpm-1,Neutrophil
melbldln-1,Pre-B
melciekd-1,RBC
meldhdmc-1,Late Myeloid
meledjac-1,Adipo-MSC
melfeaal-1,Late Myeloid
melfpdof-1,pDC
melgkbfg-1,Neutrophil
melglmpi-1,Late Erythroid
melhcopj-1,Ba/Eo/Ma
melpnkmc-1,Neutrophil
memapeic-1,Neutrophil
membheca-1,Late Erythroid
memchaoc-1,Late Erythroid
memchgof-1,Erythroblast
memckpeg-1,CD4+ T-Cell
memgmnhi-1,Pre-Pro B
memhapdk-1,Neutrophil
memhpbme-1,Pro-B
memiceia-1,RBC
memiicif-1,Early Myeloid Progenitor
memimejf-1,Late Myeloid
memklkig-1,RBC
memlhkch-1,RBC
memljdan-1,Pre-B
memofkde-1,Pre-B
memolami-1,Adipo-MSC
menafcdp-1,Adipo-MSC
menbghbc-1,RBC
mencdoae-1,AEC
mencjplo-1,Neutrophil
meneffij-1,RBC
menenphi-1,RBC
mengpgoi-1,Late Erythroid
menhaifc-1,Neutrophil
menimigi-1,RBC
menjfaab-1,Late Erythroid
menkdjjb-1,Macrophages
menkpbkg-1,RBC
menodkhn-1,RBC
menomnko-1,Neutrophil
menpdfjc-1,RBC
meobmjfd-1,Late Myeloid
meocldbb-1,Erythroblast
meoelekl-1,Late Erythroid
meohkohj-1,Erythroblast
meoknpep-1,Erythroblast
meoldpjd-1,Erythroblast
meombknm-1,Erythroblast
meomgmmn-1,Pre-Pro B
meonanog-1,Pre-Pro B
meonjbgg-1,Late Erythroid
meonppic-1,RBC
meoodlfp-1,RBC
meoojece-1,RBC
meoolgha-1,Neutrophil
meopafja-1,Late Myeloid
meopbofi-1,Mature B
mepbchkl-1,Neutrophil
mepbjnlg-1,Erythroblast
mepcplmo-1,CLP
mepdabim-1,Erythroblast
mepdfmld-1,Pre-Pro B
mepdhnhc-1,Erythroblast
mepeidak-1,Late Erythroid
mepemjog-1,RBC
mephejch-1,Erythroblast
mephioid-1,Pro-B
mepijnfm-1,Late Erythroid
mepinmea-1,THY1+ MSC
mepkiahi-1,THY1+ MSC
mepkifde-1,RBC
meplbgnk-1,RBC
meplhkmc-1,RBC
meploaje-1,Late Erythroid
mepmcgdg-1,Late Erythroid
mepndfma-1,Late Erythroid
mepoecef-1,Megakaryocyte
meppgefe-1,RBC
meppogil-1,Late Erythroid
mfacihmg-1,RBC
mfadafmb-1,RBC
mfaebgnj-1,Late Erythroid
mfaejceh-1,RBC
mfaemibj-1,RBC
mfaheblj-1,Late Erythroid
mfahjdme-1,Late Erythroid
mfahnofg-1,RBC
mfaidgkd-1,Late Myeloid
mfambdan-1,RBC
mfamjlgm-1,Late Erythroid
mfaneeoa-1,Megakaryocyte
mfanljjk-1,Neutrophil
mfbamdel-1,Adipo-MSC
mfbbpbbd-1,RBC
mfbdakbj-1,pDC
mfbdembe-1,Pre-B
mfbdpabe-1,RBC
mfbenmie-1,RBC
mfbepell-1,Late Erythroid
mfbfmjpe-1,Late Myeloid
mfbgebpm-1,Late Myeloid
mfbgocia-1,RBC
mfbhmhfe-1,Late Myeloid
mfbjclho-1,Late Erythroid
mfbkoaic-1,RBC
mfbmaold-1,Macrophages
mfbmcbmg-1,Erythroblast
mfbppabh-1,RBC
mfcbnaig-1,Erythroblast
mfccffaj-1,Pro-B
mfcddfpi-1,Late Myeloid
mfcekmhf-1,RBC
mfcfobjk-1,RBC
mfchnnkp-1,CD4+ T-Cell
mfcigffe-1,Late Erythroid
mfckcdni-1,Adipo-MSC
mfckpill-1,Late Myeloid
mfcldelo-1,Late Erythroid
mfcmlibc-1,Macrophages
mfcnmkoi-1,Late Myeloid
mfcocaik-1,Late Myeloid
mfcoicpe-1,Neutrophil
mfcoklho-1,Late Erythroid
mfdbcihj-1,RBC
mfdcgjpd-1,RBC
mfdchfka-1,Neutrophil
mfdeebpf-1,GMP
mfdghahk-1,RBC
mfdghfoh-1,RBC
mfdgmgik-1,THY1+ MSC
mfdhfemp-1,Adipo-MSC
mfdiolmf-1,Neutrophil
mfdjmgie-1,Late Erythroid
mfdkbneo-1,RBC
mfdmafli-1,RBC
mfdmdjob-1,Mature B
mfdpbfoh-1,Late Myeloid
mfdpicme-1,RBC
mfedfhnh-1,Late Erythroid
mfedhkkl-1,Erythroblast
mfefajmb-1,RBC
mfefheha-1,RBC
mfefiojf-1,Pre-B
mfefmdhp-1,RBC
mfegbaoe-1,Neutrophil
mfegimip-1,RBC
mfehaggk-1,Late Myeloid
mfehchpn-1,RBC
mfehkglf-1,Early Myeloid Progenitor
mfehpmpb-1,Megakaryocyte
mfekjffa-1,Monocyte
mfekppie-1,Pro-B
mfelcjif-1,RBC
mfepagdm-1,APOD+ MSC
mfepmpfk-1,Late Myeloid
mffafblj-1,Neutrophil
mffahfpa-1,THY1+ MSC
mffeaiak-1,RBC
mfffafpe-1,Late Erythroid
mfffhmof-1,Neutrophil
mffgjdcp-1,Neutrophil
mffglnpc-1,Neutrophil
mffmhjmd-1,RBC
mffmignh-1,Late Erythroid
mffnejcj-1,Macrophages
mffodgdi-1,CD8+ T-Cell
mffpiopc-1,Late Erythroid
mfgbdipc-1,Late Erythroid
mfgcnjbo-1,GMP
mfgdkkjm-1,Late Erythroid
mfgffbbg-1,Late Myeloid
mfgjhagd-1,HSC
mfgjhahm-1,RBC
mfgjmhbh-1,Mature B
mfglobgb-1,Late Erythroid
mfgmoejj-1,Late Erythroid
mfgnjbnk-1,RBC
mfgpadfd-1,Erythroblast
mfhagnbc-1,Erythroblast
mfhbmaja-1,Erythroblast
mfhbppmo-1,Late Erythroid
mfhckgnk-1,Erythroblast
mfhcnbmb-1,Erythroblast
