"","cell_id","group"
"ihpljgio-1","ihpljgio-1","Late Myeloid"
"ihplkpkb-1","ihplkpkb-1","AEC"
"ihpmobpa-1","ihpmobpa-1","Late Myeloid"
"ihpnlhhk-1","ihpnlhhk-1","Early Myeloid Progenitor"
"ihppdlgh-1","ihppdlgh-1","Monocyte"
"ihppkkfi-1","ihppkkfi-1","Early Myeloid Progenitor"
"iiadcfmd-1","iiadcfmd-1","Late Myeloid"
"iiadpahj-1","iiadpahj-1","Early Myeloid Progenitor"
"iiaeiflh-1","iiaeiflh-1","Early Myeloid Progenitor"
"iiaencoj-1","iiaencoj-1","Osteoblast"
"iiafadmh-1","iiafadmh-1","Early Myeloid Progenitor"
"iiagckco-1","iiagckco-1","Early Myeloid Progenitor"
"iiaiicoc-1","iiaiicoc-1","Osteoblast"
"iiaiigbl-1","iiaiigbl-1","GMP"
"iiaikanl-1","iiaikanl-1","GMP"
"iiainkih-1","iiainkih-1","Pre-B"
"iiajmpbp-1","iiajmpbp-1","GMP"
"iiakebdc-1","iiakebdc-1","GMP"
"iialpkeo-1","iialpkeo-1","Early Myeloid Progenitor"
"iiambimp-1","iiambimp-1","Osteoblast"
"iibdlone-1","iibdlone-1","Late Myeloid"
"iibeomei-1","iibeomei-1","Osteoblast"
"iibgbadi-1","iibgbadi-1","Early Myeloid Progenitor"
"iibhbhef-1","iibhbhef-1","GMP"
"iibhllag-1","iibhllag-1","Early Myeloid Progenitor"
"iibhngjk-1","iibhngjk-1","Mature B"
"iibiljgc-1","iibiljgc-1","Osteoblast"
"iibnidbe-1","iibnidbe-1","Osteoblast"
"iibpppmn-1","iibpppmn-1","Osteoblast"
"iicacppm-1","iicacppm-1","GMP"
"iicbdblc-1","iicbdblc-1","Early Myeloid Progenitor"
"iicdimhc-1","iicdimhc-1","GMP"
"iicdmdom-1","iicdmdom-1","Early Myeloid Progenitor"
"iicemgla-1","iicemgla-1","GMP"
"iicfiepo-1","iicfiepo-1","Cycling HSPC"
"iicfjjde-1","iicfjjde-1","GMP"
"iichkgng-1","iichkgng-1","GMP"
"iicjabhk-1","iicjabhk-1","GMP"
"iicjjnnj-1","iicjjnnj-1","GMP"
"iickdike-1","iickdike-1","GMP"
"iickjfmm-1","iickjfmm-1","Cycling HSPC"
"iicmgiah-1","iicmgiah-1","GMP"
"iicmkdpn-1","iicmkdpn-1","CD8+ T-Cell"
"iicncocm-1","iicncocm-1","Early Myeloid Progenitor"
"iicnfnil-1","iicnfnil-1","Early Myeloid Progenitor"
"iicngaci-1","iicngaci-1","Late Erythroid"
"iicoggac-1","iicoggac-1","Erythroblast"
"iicpogjb-1","iicpogjb-1","Late Erythroid"
"iidacjja-1","iidacjja-1","Neutrophil"
"iiddgfeh-1","iiddgfeh-1","Neutrophil"
"iiddmnhe-1","iiddmnhe-1","Late Erythroid"
"iidedema-1","iidedema-1","Early Myeloid Progenitor"
"iidedlhj-1","iidedlhj-1","MPP"
"iidegnmi-1","iidegnmi-1","Late Erythroid"
"iidfbjnf-1","iidfbjnf-1","Early Myeloid Progenitor"
"iidijnfc-1","iidijnfc-1","Late Erythroid"
"iidjfdlp-1","iidjfdlp-1","Early Myeloid Progenitor"
"iidjmnpg-1","iidjmnpg-1","Late Myeloid"
"iidloakd-1","iidloakd-1","Late Erythroid"
"iidmjdjn-1","iidmjdjn-1","Pro-B"
"iidmjodj-1","iidmjodj-1","Late Myeloid"
"iidncenn-1","iidncenn-1","Adipo-MSC"
"iidnkalp-1","iidnkalp-1","Late Erythroid"
"iidofojo-1","iidofojo-1","SEC"
"iieaaoco-1","iieaaoco-1","Early Myeloid Progenitor"
"iieajdhb-1","iieajdhb-1","SEC"
"iiebpdon-1","iiebpdon-1","GMP"
"iiecjadn-1","iiecjadn-1","Late Myeloid"
"iieclfoc-1","iieclfoc-1","RBC"
"iieehpeh-1","iieehpeh-1","Early Myeloid Progenitor"
"iieeijfe-1","iieeijfe-1","Pre-Pro B"
"iieejjpb-1","iieejjpb-1","Late Erythroid"
"iieelhii-1","iieelhii-1","Early Myeloid Progenitor"
"iiefbjcn-1","iiefbjcn-1","Early Myeloid Progenitor"
"iiegncaj-1","iiegncaj-1","Pro-B"
"iiehdhff-1","iiehdhff-1","Early Myeloid Progenitor"
"iiehijmj-1","iiehijmj-1","Early Myeloid Progenitor"
"iiehikpl-1","iiehikpl-1","Late Myeloid"
"iieiacod-1","iieiacod-1","Late Myeloid"
"iiejaikg-1","iiejaikg-1","Pre-Pro B"
"iiemecee-1","iiemecee-1","Mature B"
"iiemgbne-1","iiemgbne-1","GMP"
"iiemhinp-1","iiemhinp-1","SEC"
"iienhhki-1","iienhhki-1","Early Myeloid Progenitor"
"iienimhe-1","iienimhe-1","GMP"
"iienlapb-1","iienlapb-1","Ba/Eo/Ma"
"iiepbdpa-1","iiepbdpa-1","Adipo-MSC"
"iifbigcn-1","iifbigcn-1","Late Myeloid"
"iifceddm-1","iifceddm-1","Monocyte"
"iifcnenn-1","iifcnenn-1","Late Myeloid"
"iiffaihb-1","iiffaihb-1","Late Myeloid"
"iifheigp-1","iifheigp-1","Late Myeloid"
"iifiibpd-1","iifiibpd-1","GMP"
"iifjaacm-1","iifjaacm-1","SEC"
"iifjbiga-1","iifjbiga-1","SEC"
"iifleppf-1","iifleppf-1","SEC"
"iiflgmdm-1","iiflgmdm-1","CD8+ T-Cell"
"iifmeepl-1","iifmeepl-1","Early Myeloid Progenitor"
"iifodean-1","iifodean-1","Early Myeloid Progenitor"
"iifodjhm-1","iifodjhm-1","Late Erythroid"
"iifofgbk-1","iifofgbk-1","Early Myeloid Progenitor"
"iigddffb-1","iigddffb-1","Early Myeloid Progenitor"
"iigedjna-1","iigedjna-1","Early Myeloid Progenitor"
"iigelmfd-1","iigelmfd-1","Late Myeloid"
"iigenoei-1","iigenoei-1","Monocyte"
"iiggjoof-1","iiggjoof-1","Early Myeloid Progenitor"
"iigibokl-1","iigibokl-1","Early Myeloid Progenitor"
"iigijmpe-1","iigijmpe-1","Late Myeloid"
"iigimppf-1","iigimppf-1","Early Myeloid Progenitor"
"iigjajbm-1","iigjajbm-1","Late Myeloid"
"iigjkobo-1","iigjkobo-1","GMP"
"iigkaioh-1","iigkaioh-1","Early Myeloid Progenitor"
"iigkdnop-1","iigkdnop-1","Late Myeloid"
"iigkfmkj-1","iigkfmkj-1","Early Myeloid Progenitor"
"iigmamkp-1","iigmamkp-1","GMP"
"iigmdppg-1","iigmdppg-1","GMP"
"iigpdjgn-1","iigpdjgn-1","GMP"
"iigpgleb-1","iigpgleb-1","Early Myeloid Progenitor"
"iihabgjb-1","iihabgjb-1","Plasma Cell"
"iihbpdhh-1","iihbpdhh-1","Late Myeloid"
"iihcobdf-1","iihcobdf-1","GMP"
"iihdhblh-1","iihdhblh-1","Early Myeloid Progenitor"
"iihdikjk-1","iihdikjk-1","GMP"
"iihefpap-1","iihefpap-1","Adipo-MSC"
"iihgadan-1","iihgadan-1","GMP"
"iihhakha-1","iihhakha-1","GMP"
"iihhbjgg-1","iihhbjgg-1","MPP"
"iihhjpmk-1","iihhjpmk-1","Early Myeloid Progenitor"
"iihighei-1","iihighei-1","GMP"
"iihiofim-1","iihiofim-1","Pro-B"
"iihjcgkn-1","iihjcgkn-1","Early Myeloid Progenitor"
"iihjcimp-1","iihjcimp-1","Late Myeloid"
"iihjgbfm-1","iihjgbfm-1","Late Myeloid"
"iihjhdpb-1","iihjhdpb-1","Late Erythroid"
"iihkancl-1","iihkancl-1","Early Myeloid Progenitor"
"iihkdbkb-1","iihkdbkb-1","Late Myeloid"
"iihkokci-1","iihkokci-1","Pro-B"
"iihlopnd-1","iihlopnd-1","Early Myeloid Progenitor"
"iihmkpfo-1","iihmkpfo-1","GMP"
"iihncmfb-1","iihncmfb-1","Early Myeloid Progenitor"
"iihnfdma-1","iihnfdma-1","Late Myeloid"
"iihommik-1","iihommik-1","Late Myeloid"
"iiiabajk-1","iiiabajk-1","Early Myeloid Progenitor"
"iiidajhb-1","iiidajhb-1","Late Erythroid"
"iiigemgg-1","iiigemgg-1","Early Myeloid Progenitor"
"iiiglmic-1","iiiglmic-1","Late Erythroid"
"iiignlpk-1","iiignlpk-1","Late Erythroid"
"iiikmnlm-1","iiikmnlm-1","Late Erythroid"
"iiiknlkm-1","iiiknlkm-1","Early Myeloid Progenitor"
"iiimlcgo-1","iiimlcgo-1","Late Erythroid"
"iiimppae-1","iiimppae-1","Early Myeloid Progenitor"
"iiiollil-1","iiiollil-1","Early Myeloid Progenitor"
"iijaipkj-1","iijaipkj-1","GMP"
"iijehggl-1","iijehggl-1","Late Myeloid"
"iijejplo-1","iijejplo-1","Monocyte"
"iijekmgb-1","iijekmgb-1","Early Myeloid Progenitor"
"iijelnpg-1","iijelnpg-1","Early Myeloid Progenitor"
"iijfhpkp-1","iijfhpkp-1","GMP"
"iijfohio-1","iijfohio-1","Early Myeloid Progenitor"
"iijgphap-1","iijgphap-1","Early Myeloid Progenitor"
"iijhpblh-1","iijhpblh-1","Early Myeloid Progenitor"
"iijjamdn-1","iijjamdn-1","Early Myeloid Progenitor"
"iijlbjdc-1","iijlbjdc-1","Neutrophil"
"iijnamjm-1","iijnamjm-1","Early Myeloid Progenitor"
"iikagpmm-1","iikagpmm-1","CD8+ T-Cell"
"iikbapjl-1","iikbapjl-1","Late Myeloid"
"iikbjieh-1","iikbjieh-1","Early Myeloid Progenitor"
"iikbkboa-1","iikbkboa-1","Late Myeloid"
"iikblomm-1","iikblomm-1","Late Myeloid"
"iikbomaj-1","iikbomaj-1","RBC"
"iikdaelf-1","iikdaelf-1","Early Myeloid Progenitor"
"iikdodlg-1","iikdodlg-1","Neutrophil"
"iikgiddn-1","iikgiddn-1","pDC"
"iikhdkdc-1","iikhdkdc-1","GMP"
"iikkkkfn-1","iikkkkfn-1","Late Myeloid"
"iikkpicf-1","iikkpicf-1","Late Myeloid"
"iiklcooe-1","iiklcooe-1","Early Myeloid Progenitor"
"iikneled-1","iikneled-1","Early Myeloid Progenitor"
"iikodjhn-1","iikodjhn-1","Early Myeloid Progenitor"
"iikpnobc-1","iikpnobc-1","Late Erythroid"
"iilaboac-1","iilaboac-1","Late Myeloid"
"iilddico-1","iilddico-1","CD8+ T-Cell"
"iildhced-1","iildhced-1","GMP"
"iildkmdj-1","iildkmdj-1","Late Erythroid"
"iilgfcbl-1","iilgfcbl-1","MPP"
"iilgikgl-1","iilgikgl-1","Early Myeloid Progenitor"
"iilgopgp-1","iilgopgp-1","Late Myeloid"
"iilibkho-1","iilibkho-1","Monocyte"
"iilifphi-1","iilifphi-1","MPP"
"iilimenm-1","iilimenm-1","Late Myeloid"
"iiljijhn-1","iiljijhn-1","Late Myeloid"
"iiljnbcb-1","iiljnbcb-1","Late Erythroid"
"iiljoolg-1","iiljoolg-1","Monocyte"
"iilnbmcp-1","iilnbmcp-1","Late Erythroid"
"iilpbjbp-1","iilpbjbp-1","Late Erythroid"
"iilpeipg-1","iilpeipg-1","Early Myeloid Progenitor"
"iimedoof-1","iimedoof-1","GMP"
"iimenpdb-1","iimenpdb-1","GMP"
"iimfbiek-1","iimfbiek-1","Early Myeloid Progenitor"
"iimfehgm-1","iimfehgm-1","Early Myeloid Progenitor"
"iimgbpjj-1","iimgbpjj-1","Late Erythroid"
"iimgfdgi-1","iimgfdgi-1","GMP"
"iimgllnf-1","iimgllnf-1","Late Erythroid"
"iimhelkk-1","iimhelkk-1","Late Myeloid"
"iimhhoce-1","iimhhoce-1","Early Myeloid Progenitor"
"iimjmoea-1","iimjmoea-1","Late Myeloid"
"iimkeekd-1","iimkeekd-1","Late Myeloid"
"iimlbpjk-1","iimlbpjk-1","Late Myeloid"
"iimmlkgd-1","iimmlkgd-1","Monocyte"
"iimoefkg-1","iimoefkg-1","Neutrophil"
"iimomhlp-1","iimomhlp-1","MPP"
"iinbccki-1","iinbccki-1","RBC"
"iinbhmde-1","iinbhmde-1","Early Myeloid Progenitor"
"iincgfmk-1","iincgfmk-1","Ba/Eo/Ma"
"iindhfcg-1","iindhfcg-1","Pro-B"
"iindkdlg-1","iindkdlg-1","Late Erythroid"
"iindnogi-1","iindnogi-1","Late Erythroid"
"iinelgag-1","iinelgag-1","GMP"
"iinelmbb-1","iinelmbb-1","Late Erythroid"
"iinfllad-1","iinfllad-1","Late Erythroid"
"iinhalch-1","iinhalch-1","Late Erythroid"
"iinhdecb-1","iinhdecb-1","Late Erythroid"
"iinhknam-1","iinhknam-1","Monocyte"
"iinhmpnk-1","iinhmpnk-1","Neutrophil"
"iiniaooa-1","iiniaooa-1","Late Myeloid"
"iinilmch-1","iinilmch-1","Late Myeloid"
"iiniomjd-1","iiniomjd-1","Early Myeloid Progenitor"
"iinjifmf-1","iinjifmf-1","Early Myeloid Progenitor"
"iinkmldg-1","iinkmldg-1","RBC"
"iinlngbd-1","iinlngbd-1","Early Myeloid Progenitor"
"iinodnnp-1","iinodnnp-1","Early Myeloid Progenitor"
"iinomaad-1","iinomaad-1","MPP"
"iinpfhkp-1","iinpfhkp-1","Monocyte"
"iiobbmcn-1","iiobbmcn-1","SEC"
"iiobmfjc-1","iiobmfjc-1","Early Myeloid Progenitor"
"iiobnlol-1","iiobnlol-1","Early Myeloid Progenitor"
"iioboaah-1","iioboaah-1","Monocyte"
"iiocadbp-1","iiocadbp-1","Early Myeloid Progenitor"
"iiocflao-1","iiocflao-1","RBC"
"iiodjlef-1","iiodjlef-1","Neutrophil"
"iiofbcnn-1","iiofbcnn-1","RBC"
"iiofmkbi-1","iiofmkbi-1","MPP"
"iiojidmd-1","iiojidmd-1","Pro-B"
"iiojoidb-1","iiojoidb-1","Late Erythroid"
"iiokfhnk-1","iiokfhnk-1","Early Myeloid Progenitor"
"iiokfnme-1","iiokfnme-1","Pre-B"
"iiokhoic-1","iiokhoic-1","Late Erythroid"
"iiokoejl-1","iiokoejl-1","Monocyte"
"iiolkdcb-1","iiolkdcb-1","Late Erythroid"
"iiolkmni-1","iiolkmni-1","Late Erythroid"
"iiomjbnj-1","iiomjbnj-1","Late Erythroid"
"iioodhep-1","iioodhep-1","Late Erythroid"
"iiopclan-1","iiopclan-1","RBC"
"iiopfleh-1","iiopfleh-1","Late Erythroid"
"iipakaja-1","iipakaja-1","Late Erythroid"
"iipbmmcm-1","iipbmmcm-1","Late Erythroid"
"iipbpibn-1","iipbpibn-1","Late Erythroid"
"iipcbjab-1","iipcbjab-1","CD8+ T-Cell"
"iipcfchl-1","iipcfchl-1","MPP"
"iipdencc-1","iipdencc-1","Late Myeloid"
"iipdpgdd-1","iipdpgdd-1","RBC"
"iipedfoc-1","iipedfoc-1","Late Erythroid"
"iiphmnjn-1","iiphmnjn-1","Pre-Pro B"
"iipjohmc-1","iipjohmc-1","Late Erythroid"
"iipjpiac-1","iipjpiac-1","Late Erythroid"
"iiplchjb-1","iiplchjb-1","Late Erythroid"
"iiplodld-1","iiplodld-1","RBC"
"iipmaoch-1","iipmaoch-1","Late Erythroid"
"iipmkkmh-1","iipmkkmh-1","Neutrophil"
"ijabpjej-1","ijabpjej-1","Late Erythroid"
"ijagpgdl-1","ijagpgdl-1","CD8+ T-Cell"
"ijahhcad-1","ijahhcad-1","RBC"
"ijaienmj-1","ijaienmj-1","Late Erythroid"
"ijaijiej-1","ijaijiej-1","Late Erythroid"
"ijaikejn-1","ijaikejn-1","Late Erythroid"
"ijailahj-1","ijailahj-1","GMP"
"ijajpfpp-1","ijajpfpp-1","GMP"
"ijalebdc-1","ijalebdc-1","Late Erythroid"
"ijamdmdm-1","ijamdmdm-1","Neutrophil"
"ijanddid-1","ijanddid-1","AEC"
"ijanekhn-1","ijanekhn-1","RBC"
"ijaomghi-1","ijaomghi-1","Late Erythroid"
"ijaphnlb-1","ijaphnlb-1","MPP"
"ijbabjnf-1","ijbabjnf-1","RBC"
"ijbafagm-1","ijbafagm-1","RBC"
"ijbblbeg-1","ijbblbeg-1","CD8+ T-Cell"
"ijbciinh-1","ijbciinh-1","Late Erythroid"
"ijbdhoeg-1","ijbdhoeg-1","Neutrophil"
"ijbecbbc-1","ijbecbbc-1","Late Myeloid"
"ijbegkca-1","ijbegkca-1","CD8+ T-Cell"
"ijbeldcd-1","ijbeldcd-1","AEC"
"ijbgmlad-1","ijbgmlad-1","Late Myeloid"
"ijbjmkfa-1","ijbjmkfa-1","Late Erythroid"
"ijblfbgd-1","ijblfbgd-1","Early Myeloid Progenitor"
"ijbmcpbe-1","ijbmcpbe-1","Early Myeloid Progenitor"
"ijbmigbd-1","ijbmigbd-1","MPP"
"ijboaapk-1","ijboaapk-1","MPP"
"ijbojcjg-1","ijbojcjg-1","Cycling HSPC"
"ijbpfmhm-1","ijbpfmhm-1","CD8+ T-Cell"
"ijcbpona-1","ijcbpona-1","MPP"
"ijccbfpf-1","ijccbfpf-1","Early Myeloid Progenitor"
"ijcckjjf-1","ijcckjjf-1","Late Erythroid"
"ijcdbkcp-1","ijcdbkcp-1","RBC"
"ijcflonp-1","ijcflonp-1","Late Erythroid"
"ijcgpjoc-1","ijcgpjoc-1","Adipo-MSC"
"ijcickpb-1","ijcickpb-1","Early Myeloid Progenitor"
"ijcihfce-1","ijcihfce-1","CD8+ T-Cell"
"ijciopfh-1","ijciopfh-1","Early Myeloid Progenitor"
"ijcjjcfb-1","ijcjjcfb-1","Late Myeloid"
"ijcjllmh-1","ijcjllmh-1","Early Myeloid Progenitor"
"ijckadhj-1","ijckadhj-1","Early Myeloid Progenitor"
"ijclabgo-1","ijclabgo-1","Late Erythroid"
"ijcmkgko-1","ijcmkgko-1","Monocyte"
"ijcpgicg-1","ijcpgicg-1","Late Myeloid"
"ijcpmkce-1","ijcpmkce-1","MPP"
"ijdacgoa-1","ijdacgoa-1","Late Myeloid"
"ijdbbfol-1","ijdbbfol-1","Early Myeloid Progenitor"
"ijdcaeka-1","ijdcaeka-1","Late Myeloid"
"ijdclmil-1","ijdclmil-1","Late Myeloid"
"ijddbhka-1","ijddbhka-1","Late Myeloid"
"ijddfcpa-1","ijddfcpa-1","GMP"
"ijdehakh-1","ijdehakh-1","Early Myeloid Progenitor"
"ijdeiaim-1","ijdeiaim-1","AEC"
"ijdfnacf-1","ijdfnacf-1","Early Myeloid Progenitor"
"ijdgigbk-1","ijdgigbk-1","Late Erythroid"
"ijdgnamc-1","ijdgnamc-1","Late Erythroid"
"ijdhjmbg-1","ijdhjmbg-1","Late Erythroid"
"ijdhmacm-1","ijdhmacm-1","MPP"
"ijdibpll-1","ijdibpll-1","Late Erythroid"
"ijdkdghl-1","ijdkdghl-1","Late Erythroid"
"ijdlddnc-1","ijdlddnc-1","GMP"
"ijdlnlmp-1","ijdlnlmp-1","Neutrophil"
"ijdmcojg-1","ijdmcojg-1","Late Myeloid"
"ijdogmfb-1","ijdogmfb-1","Late Erythroid"
"ijdondgk-1","ijdondgk-1","GMP"
"ijeahnaj-1","ijeahnaj-1","Late Myeloid"
"ijebnojl-1","ijebnojl-1","RBC"
"ijegdbni-1","ijegdbni-1","Late Erythroid"
"ijegljgi-1","ijegljgi-1","Early Myeloid Progenitor"
"ijejmfkh-1","ijejmfkh-1","Mature B"
"ijekkeim-1","ijekkeim-1","Late Erythroid"
"ijekkjlp-1","ijekkjlp-1","Late Erythroid"
"ijelieij-1","ijelieij-1","Late Erythroid"
"ijemmmmk-1","ijemmmmk-1","Late Erythroid"
"ijemnhpg-1","ijemnhpg-1","Late Erythroid"
"ijenjoem-1","ijenjoem-1","Late Erythroid"
"ijenmfbd-1","ijenmfbd-1","Late Erythroid"
"ijeofneh-1","ijeofneh-1","Late Erythroid"
"ijeogodd-1","ijeogodd-1","Late Erythroid"
"ijfaeiec-1","ijfaeiec-1","Late Myeloid"
"ijfandmk-1","ijfandmk-1","Late Myeloid"
"ijfdfhdk-1","ijfdfhdk-1","Late Myeloid"
"ijfeigmb-1","ijfeigmb-1","MPP"
"ijffbfcf-1","ijffbfcf-1","Early Myeloid Progenitor"
"ijffhmcf-1","ijffhmcf-1","Neutrophil"
"ijfgbeog-1","ijfgbeog-1","Late Erythroid"
"ijfgjjkf-1","ijfgjjkf-1","SEC"
"ijfhajio-1","ijfhajio-1","Late Myeloid"
"ijfhkhlg-1","ijfhkhlg-1","Late Myeloid"
"ijfignba-1","ijfignba-1","Early Myeloid Progenitor"
"ijfkhcfl-1","ijfkhcfl-1","Pro-B"
"ijfknfbf-1","ijfknfbf-1","Late Erythroid"
"ijflocmn-1","ijflocmn-1","Adipo-MSC"
"ijfmeofm-1","ijfmeofm-1","Monocyte"
"ijfnghhm-1","ijfnghhm-1","Late Erythroid"
"ijfnnjam-1","ijfnnjam-1","Late Myeloid"
"ijfpdaho-1","ijfpdaho-1","Late Erythroid"
"ijfpjoan-1","ijfpjoan-1","Late Myeloid"
"ijgacgmm-1","ijgacgmm-1","Late Erythroid"
"ijgajcjg-1","ijgajcjg-1","Late Erythroid"
"ijgbhlcd-1","ijgbhlcd-1","CD8+ T-Cell"
"ijgcdbfe-1","ijgcdbfe-1","Late Erythroid"
"ijgcnpbc-1","ijgcnpbc-1","Late Erythroid"
"ijgepeog-1","ijgepeog-1","Late Erythroid"
"ijgfbohk-1","ijgfbohk-1","Late Erythroid"
"ijgfcjna-1","ijgfcjna-1","Late Myeloid"
"ijgglbnd-1","ijgglbnd-1","Late Erythroid"
"ijghfapc-1","ijghfapc-1","Monocyte"
"ijghkibi-1","ijghkibi-1","Late Erythroid"
"ijgigiak-1","ijgigiak-1","Late Erythroid"
"ijgijfka-1","ijgijfka-1","Pre-B"
"ijginnjh-1","ijginnjh-1","Cycling HSPC"
"ijgjbkkb-1","ijgjbkkb-1","Late Myeloid"
"ijgkefal-1","ijgkefal-1","Late Erythroid"
"ijgliinh-1","ijgliinh-1","RBC"
"ijgmbjoh-1","ijgmbjoh-1","GMP"
"ijgmihdj-1","ijgmihdj-1","Late Erythroid"
"ijgnaknh-1","ijgnaknh-1","Late Erythroid"
"ijgnhgbk-1","ijgnhgbk-1","Late Erythroid"
"ijgnjoio-1","ijgnjoio-1","Late Erythroid"
"ijgnjooh-1","ijgnjooh-1","RBC"
"ijgoacag-1","ijgoacag-1","Late Erythroid"
"ijgonapm-1","ijgonapm-1","Late Myeloid"
"ijhbdfac-1","ijhbdfac-1","Plasma Cell"
"ijhcaope-1","ijhcaope-1","Late Erythroid"
"ijhcikke-1","ijhcikke-1","Early Myeloid Progenitor"
"ijhdjbcp-1","ijhdjbcp-1","Late Myeloid"
"ijhdllog-1","ijhdllog-1","Late Erythroid"
"ijheoclm-1","ijheoclm-1","Late Myeloid"
"ijhfmcfj-1","ijhfmcfj-1","Early Myeloid Progenitor"
"ijhgkgbh-1","ijhgkgbh-1","Late Myeloid"
"ijhjimka-1","ijhjimka-1","Late Erythroid"
"ijhkhhjc-1","ijhkhhjc-1","GMP"
"ijhlobcg-1","ijhlobcg-1","Cycling HSPC"
"ijhofalo-1","ijhofalo-1","GMP"
"ijhojkne-1","ijhojkne-1","GMP"
"ijhokaio-1","ijhokaio-1","GMP"
"ijhppbbb-1","ijhppbbb-1","SEC"
"ijicncpa-1","ijicncpa-1","SEC"
"ijidaijk-1","ijidaijk-1","Neutrophil"
"ijidbhff-1","ijidbhff-1","MPP"
"ijidocmg-1","ijidocmg-1","MPP"
"ijidpnco-1","ijidpnco-1","GMP"
"ijieojlp-1","ijieojlp-1","Late Myeloid"
"ijiheile-1","ijiheile-1","Early Myeloid Progenitor"
"ijihjeeo-1","ijihjeeo-1","MPP"
"ijiiejbn-1","ijiiejbn-1","RBC"
"ijiinojc-1","ijiinojc-1","Late Erythroid"
"ijijhgap-1","ijijhgap-1","RBC"
"ijijkhpd-1","ijijkhpd-1","Early Myeloid Progenitor"
"ijijpljl-1","ijijpljl-1","Late Myeloid"
"ijilmlcb-1","ijilmlcb-1","MPP"
"ijinpibi-1","ijinpibi-1","GMP"
"ijipaleo-1","ijipaleo-1","RBC"
"ijipdafl-1","ijipdafl-1","Late Erythroid"
"ijipdjhj-1","ijipdjhj-1","GMP"
"ijjafjoe-1","ijjafjoe-1","Late Erythroid"
"ijjapmkh-1","ijjapmkh-1","CD8+ T-Cell"
"ijjcelbo-1","ijjcelbo-1","Early Myeloid Progenitor"
"ijjcplgh-1","ijjcplgh-1","MPP"
"ijjdmhbn-1","ijjdmhbn-1","AEC"
"ijjeaihd-1","ijjeaihd-1","Late Erythroid"
"ijjeecpp-1","ijjeecpp-1","GMP"
"ijjeghkc-1","ijjeghkc-1","Late Erythroid"
"ijjekcoj-1","ijjekcoj-1","Late Myeloid"
"ijjfhocc-1","ijjfhocc-1","Late Myeloid"
"ijjglmfk-1","ijjglmfk-1","MPP"
"ijjhgdgg-1","ijjhgdgg-1","CD4+ T-Cell"
"ijjhpalf-1","ijjhpalf-1","RBC"
"ijjimefl-1","ijjimefl-1","Ba/Eo/Ma"
"ijjjhdjm-1","ijjjhdjm-1","Cycling HSPC"
"ijjlhdik-1","ijjlhdik-1","GMP"
"ijjllmmd-1","ijjllmmd-1","GMP"
"ijjoggbh-1","ijjoggbh-1","SEC"
"ijjoihnc-1","ijjoihnc-1","MPP"
"ijkanepe-1","ijkanepe-1","Neutrophil"
"ijkbojmm-1","ijkbojmm-1","Late Myeloid"
"ijkckmbj-1","ijkckmbj-1","RBC"
"ijkdbljj-1","ijkdbljj-1","RBC"
"ijkdccpb-1","ijkdccpb-1","Late Erythroid"
"ijkdhhjk-1","ijkdhhjk-1","Monocyte"
"ijkelnom-1","ijkelnom-1","Late Myeloid"
"ijkhejdc-1","ijkhejdc-1","RBC"
"ijkidiaa-1","ijkidiaa-1","Early Myeloid Progenitor"
"ijkjmeji-1","ijkjmeji-1","Late Myeloid"
"ijkjphbn-1","ijkjphbn-1","Late Myeloid"
"ijkmhgef-1","ijkmhgef-1","Pro-B"
"ijknhppa-1","ijknhppa-1","AEC"
"ijknjjik-1","ijknjjik-1","SEC"
"ijkonnoe-1","ijkonnoe-1","Late Myeloid"
"ijkpbaip-1","ijkpbaip-1","Late Myeloid"
"ijkpffij-1","ijkpffij-1","SEC"
"ijkponnb-1","ijkponnb-1","Early Myeloid Progenitor"
"ijlapijk-1","ijlapijk-1","Late Myeloid"
"ijldpfbk-1","ijldpfbk-1","Adipo-MSC"
"ijledcjj-1","ijledcjj-1","Late Erythroid"
"ijlefodn-1","ijlefodn-1","Late Erythroid"
"ijlekhgb-1","ijlekhgb-1","RBC"
"ijlggbni-1","ijlggbni-1","Late Erythroid"
"ijljekmm-1","ijljekmm-1","Late Erythroid"
"ijllddnl-1","ijllddnl-1","Late Erythroid"
"ijlmgoeb-1","ijlmgoeb-1","RBC"
"ijlnljlf-1","ijlnljlf-1","GMP"
"ijmagiih-1","ijmagiih-1","CD8+ T-Cell"
"ijmbaggn-1","ijmbaggn-1","Late Erythroid"
"ijmciebb-1","ijmciebb-1","Late Erythroid"
"ijmdefjb-1","ijmdefjb-1","MPP"
"ijmdmmig-1","ijmdmmig-1","Late Erythroid"
"ijmfpegh-1","ijmfpegh-1","MPP"
"ijmgefmo-1","ijmgefmo-1","Late Erythroid"
"ijmhegmg-1","ijmhegmg-1","Late Erythroid"
"ijmjflig-1","ijmjflig-1","CD8+ T-Cell"
"ijmkgkkg-1","ijmkgkkg-1","RBC"
"ijmkpokb-1","ijmkpokb-1","Early Myeloid Progenitor"
"ijmlcfji-1","ijmlcfji-1","Cycling HSPC"
"ijmmcghb-1","ijmmcghb-1","Monocyte"
"ijmohgap-1","ijmohgap-1","MPP"
"ijmpegpa-1","ijmpegpa-1","RBC"
"ijnakpff-1","ijnakpff-1","Monocyte"
"ijnambfc-1","ijnambfc-1","RBC"
"ijnbdipb-1","ijnbdipb-1","Monocyte"
