"","cell_id","group"
"fkfdfhom-1","fkfdfhom-1","Not-mapped"
"fkfdmmmo-1","fkfdmmmo-1","Not-mapped"
"fkfgbkij-1","fkfgbkij-1","Late Erythroid"
"fkfhaadp-1","fkfhaadp-1","Not-mapped"
"fkfkolpf-1","fkfkolpf-1","Not-mapped"
"fkflndld-1","fkflndld-1","Early Myeloid Progenitor"
"fkfmbhkb-1","fkfmbhkb-1","Adipo-MSC"
"fkgdcclf-1","fkgdcclf-1","Not-mapped"
"fkgecmlj-1","fkgecmlj-1","Not-mapped"
"fkgfgmme-1","fkgfgmme-1","Not-mapped"
"fkgfingm-1","fkgfingm-1","Not-mapped"
"fkgfmgmj-1","fkgfmgmj-1","Not-mapped"
"fkgfppom-1","fkgfppom-1","Not-mapped"
"fkghllif-1","fkghllif-1","Not-mapped"
"fkgifkmd-1","fkgifkmd-1","AEC"
"fkgjddjb-1","fkgjddjb-1","Not-mapped"
"fkgkacod-1","fkgkacod-1","Not-mapped"
"fkgkjoec-1","fkgkjoec-1","Not-mapped"
"fkgklobh-1","fkgklobh-1","Not-mapped"
"fkgmcbca-1","fkgmcbca-1","Not-mapped"
"fkgnaaid-1","fkgnaaid-1","Not-mapped"
"fkgpemnj-1","fkgpemnj-1","Not-mapped"
"fkhaeacm-1","fkhaeacm-1","Not-mapped"
"fkhahmnk-1","fkhahmnk-1","Plasma Cell"
"fkhcacok-1","fkhcacok-1","Osteo-MSC"
"fkhcadpe-1","fkhcadpe-1","Not-mapped"
"fkhealcn-1","fkhealcn-1","Mature B"
"fkhgmcna-1","fkhgmcna-1","HSC"
"fkhgpolj-1","fkhgpolj-1","Not-mapped"
"fkhhpfcm-1","fkhhpfcm-1","Not-mapped"
"fkhhplbg-1","fkhhplbg-1","Not-mapped"
"fkhiohbl-1","fkhiohbl-1","Not-mapped"
"fkhjaoln-1","fkhjaoln-1","Not-mapped"
"fkhkbclh-1","fkhkbclh-1","Not-mapped"
"fkhkcaii-1","fkhkcaii-1","Erythroblast"
"fkhmacae-1","fkhmacae-1","Not-mapped"
"fkhoahjf-1","fkhoahjf-1","Pre-B"
"fkhohmoc-1","fkhohmoc-1","CD8+ T-Cell"
"fkhopjld-1","fkhopjld-1","Not-mapped"
"fkhpniil-1","fkhpniil-1","Not-mapped"
"fkiaflbn-1","fkiaflbn-1","Neutrophil"
"fkiapfep-1","fkiapfep-1","Not-mapped"
"fkibeobi-1","fkibeobi-1","Not-mapped"
"fkibomka-1","fkibomka-1","Not-mapped"
"fkicajal-1","fkicajal-1","Mature B"
"fkiciakp-1","fkiciakp-1","Not-mapped"
"fkifacfc-1","fkifacfc-1","Not-mapped"
"fkigfbeh-1","fkigfbeh-1","Not-mapped"
"fkigmcfj-1","fkigmcfj-1","Not-mapped"
"fkihiell-1","fkihiell-1","CD8+ T-Cell"
"fkikencn-1","fkikencn-1","Plasma Cell"
"fkikfdfk-1","fkikfdfk-1","Not-mapped"
"fkimckdp-1","fkimckdp-1","Ba/Eo/Ma"
"fkinhndc-1","fkinhndc-1","Not-mapped"
"fkinjoch-1","fkinjoch-1","Not-mapped"
"fkioplja-1","fkioplja-1","Not-mapped"
"fkipkogn-1","fkipkogn-1","Late Erythroid"
"fkjbohod-1","fkjbohod-1","AEC"
"fkjckkbg-1","fkjckkbg-1","Not-mapped"
"fkjfapam-1","fkjfapam-1","Not-mapped"
"fkjfoagd-1","fkjfoagd-1","Mature B"
"fkjingpc-1","fkjingpc-1","Not-mapped"
"fkjjnpgo-1","fkjjnpgo-1","Not-mapped"
"fkjmcoib-1","fkjmcoib-1","Not-mapped"
"fkjmefce-1","fkjmefce-1","Not-mapped"
"fkjmmibk-1","fkjmmibk-1","Not-mapped"
"fkjnhjla-1","fkjnhjla-1","Not-mapped"
"fkjogejo-1","fkjogejo-1","Not-mapped"
"fkkadjpk-1","fkkadjpk-1","Late Erythroid"
"fkkahdnc-1","fkkahdnc-1","Not-mapped"
"fkkalnjm-1","fkkalnjm-1","Not-mapped"
"fkkbefcd-1","fkkbefcd-1","Not-mapped"
"fkkfbhln-1","fkkfbhln-1","AEC"
"fkkfmehn-1","fkkfmehn-1","Not-mapped"
"fkkhiimm-1","fkkhiimm-1","Not-mapped"
"fkkkjbfj-1","fkkkjbfj-1","Not-mapped"
"fkknbmjj-1","fkknbmjj-1","Not-mapped"
"fkkoldck-1","fkkoldck-1","Plasma Cell"
"fklahbnl-1","fklahbnl-1","Late Erythroid"
"fklbkbbc-1","fklbkbbc-1","Not-mapped"
"fklbplpo-1","fklbplpo-1","Not-mapped"
"fklddmnk-1","fklddmnk-1","Not-mapped"
"fkldmfnd-1","fkldmfnd-1","Not-mapped"
"fklffenb-1","fklffenb-1","Pre-B"
"fklgmgno-1","fklgmgno-1","Not-mapped"
"fklhceej-1","fklhceej-1","Not-mapped"
"fklieinh-1","fklieinh-1","Not-mapped"
"fkljjbbm-1","fkljjbbm-1","Not-mapped"
"fklkpkjg-1","fklkpkjg-1","Mature B"
"fklmfimn-1","fklmfimn-1","Not-mapped"
"fklnbnkn-1","fklnbnkn-1","Not-mapped"
"fklnimjb-1","fklnimjb-1","CD8+ T-Cell"
"fklnpfka-1","fklnpfka-1","Not-mapped"
"fkmackgp-1","fkmackgp-1","GMP"
"fkmagjgl-1","fkmagjgl-1","Neutrophil"
"fkmbbiec-1","fkmbbiec-1","Not-mapped"
"fkmbckfo-1","fkmbckfo-1","Not-mapped"
"fkmbjmfk-1","fkmbjmfk-1","Mature B"
"fkmbjmgp-1","fkmbjmgp-1","Not-mapped"
"fkmfdeng-1","fkmfdeng-1","Not-mapped"
"fkmfkoje-1","fkmfkoje-1","Adipo-MSC"
"fkmidggn-1","fkmidggn-1","Not-mapped"
"fkmjahim-1","fkmjahim-1","Not-mapped"
"fkmlniom-1","fkmlniom-1","Late Erythroid"
"fkmmbgol-1","fkmmbgol-1","Neutrophil"
"fkmnanfg-1","fkmnanfg-1","Not-mapped"
"fkmnghcj-1","fkmnghcj-1","Not-mapped"
"fkmnihcp-1","fkmnihcp-1","Not-mapped"
"fkmnlmgj-1","fkmnlmgj-1","Not-mapped"
"fkmoolbm-1","fkmoolbm-1","Not-mapped"
"fknabmbg-1","fknabmbg-1","Late Erythroid"
"fknafelo-1","fknafelo-1","Not-mapped"
"fknamodc-1","fknamodc-1","Not-mapped"
"fknbcpcj-1","fknbcpcj-1","Late Erythroid"
"fknbhchg-1","fknbhchg-1","Cycling HSPC"
"fkncbloo-1","fkncbloo-1","CD8+ T-Cell"
"fknddefb-1","fknddefb-1","Not-mapped"
"fknjjbbg-1","fknjjbbg-1","Not-mapped"
"fknjnaln-1","fknjnaln-1","Ba/Eo/Ma"
"fknocedd-1","fknocedd-1","Not-mapped"
"fknogndj-1","fknogndj-1","Not-mapped"
"fknokhkm-1","fknokhkm-1","Osteo-MSC"
"fknophnp-1","fknophnp-1","Adipo-MSC"
"fknpeife-1","fknpeife-1","Not-mapped"
"fkoailgn-1","fkoailgn-1","Osteo-MSC"
"fkobmicd-1","fkobmicd-1","Not-mapped"
"fkodload-1","fkodload-1","Not-mapped"
"fkoedibb-1","fkoedibb-1","Neutrophil"
"fkofjdnd-1","fkofjdnd-1","CD8+ T-Cell"
"fkofjeaj-1","fkofjeaj-1","Not-mapped"
"fkoiknfm-1","fkoiknfm-1","Not-mapped"
"fkojgcdo-1","fkojgcdo-1","Not-mapped"
"fkojkodc-1","fkojkodc-1","Not-mapped"
"fkokgljm-1","fkokgljm-1","Not-mapped"
"fkolcfdc-1","fkolcfdc-1","CD8+ T-Cell"
"fkondjkk-1","fkondjkk-1","Not-mapped"
"fkoopikh-1","fkoopikh-1","Not-mapped"
"fkopbcbp-1","fkopbcbp-1","Not-mapped"
"fkopkkch-1","fkopkkch-1","RNAlo MSC"
"fkpbefig-1","fkpbefig-1","Monocyte"
"fkpbfclp-1","fkpbfclp-1","Not-mapped"
"fkpbmmcd-1","fkpbmmcd-1","Not-mapped"
"fkpchngg-1","fkpchngg-1","SEC"
"fkpcjnch-1","fkpcjnch-1","Not-mapped"
"fkpgjdfo-1","fkpgjdfo-1","Osteo-MSC"
"fkphbbnc-1","fkphbbnc-1","Not-mapped"
"fkpiimam-1","fkpiimam-1","Neutrophil"
"fkpkeidg-1","fkpkeidg-1","Late Myeloid"
"fkplaifk-1","fkplaifk-1","Not-mapped"
"fkpmihcm-1","fkpmihcm-1","Not-mapped"
"fkpmimmg-1","fkpmimmg-1","Not-mapped"
"flaegkpe-1","flaegkpe-1","Not-mapped"
"flaellgb-1","flaellgb-1","Not-mapped"
"flafcchl-1","flafcchl-1","Not-mapped"
"flaghjmj-1","flaghjmj-1","Not-mapped"
"flagocbo-1","flagocbo-1","Late Erythroid"
"flahfckb-1","flahfckb-1","Not-mapped"
"flahhlae-1","flahhlae-1","Not-mapped"
"flaigmgb-1","flaigmgb-1","Late Erythroid"
"flajlgbp-1","flajlgbp-1","Not-mapped"
"flalkbig-1","flalkbig-1","Not-mapped"
"flalplhn-1","flalplhn-1","Late Erythroid"
"flbbpobj-1","flbbpobj-1","Not-mapped"
"flbdnegd-1","flbdnegd-1","Late Erythroid"
"flbefebl-1","flbefebl-1","Adipo-MSC"
"flbelomk-1","flbelomk-1","Not-mapped"
"flbfbidb-1","flbfbidb-1","Late Erythroid"
"flbiamop-1","flbiamop-1","Not-mapped"
"flbkhmng-1","flbkhmng-1","Not-mapped"
"flbkiedc-1","flbkiedc-1","Not-mapped"
"flblajea-1","flblajea-1","Not-mapped"
"flbnfjkh-1","flbnfjkh-1","Late Erythroid"
"flbnjmmi-1","flbnjmmi-1","Late Erythroid"
"flbnkgcf-1","flbnkgcf-1","Late Erythroid"
"flbpeanl-1","flbpeanl-1","Late Erythroid"
"flcajjij-1","flcajjij-1","Late Erythroid"
"flcbpeoe-1","flcbpeoe-1","Mature B"
"flcfeaae-1","flcfeaae-1","Late Erythroid"
"flcgbnnn-1","flcgbnnn-1","RBC"
"flcghfhb-1","flcghfhb-1","Late Erythroid"
"flciinbb-1","flciinbb-1","Not-mapped"
"flckajaj-1","flckajaj-1","Late Erythroid"
"flclccif-1","flclccif-1","Not-mapped"
"flclkflm-1","flclkflm-1","Monocyte"
"flcmmeaj-1","flcmmeaj-1","GMP"
"fldckpgh-1","fldckpgh-1","Not-mapped"
"flddgmpa-1","flddgmpa-1","Late Erythroid"
"fldebpjk-1","fldebpjk-1","Not-mapped"
"fldgoomd-1","fldgoomd-1","Late Erythroid"
"fldhifob-1","fldhifob-1","Not-mapped"
"fldinfcn-1","fldinfcn-1","Neutrophil"
"fldioial-1","fldioial-1","Late Erythroid"
"fldjcpjp-1","fldjcpjp-1","Neutrophil"
"fldkaagm-1","fldkaagm-1","Late Erythroid"
"fldkciim-1","fldkciim-1","Late Erythroid"
"fldkjigj-1","fldkjigj-1","Not-mapped"
"fldmhlao-1","fldmhlao-1","Not-mapped"
"fldncloo-1","fldncloo-1","Late Erythroid"
"flebmlin-1","flebmlin-1","Not-mapped"
"flegdjch-1","flegdjch-1","RBC"
"flegobma-1","flegobma-1","Cycling HSPC"
"flejnljh-1","flejnljh-1","Late Erythroid"
"flekfpkc-1","flekfpkc-1","Late Erythroid"
"flelgnih-1","flelgnih-1","Mature B"
"flelkfob-1","flelkfob-1","RBC"
"flenmgjh-1","flenmgjh-1","AEC"
"fleondep-1","fleondep-1","Late Erythroid"
"flfacngg-1","flfacngg-1","Not-mapped"
"flfefjkh-1","flfefjkh-1","Not-mapped"
"flffojkl-1","flffojkl-1","Not-mapped"
"flflgcej-1","flflgcej-1","Not-mapped"
"flfmgdbo-1","flfmgdbo-1","CD8+ T-Cell"
"flfmhoje-1","flfmhoje-1","Late Erythroid"
"flfnhlbe-1","flfnhlbe-1","Late Erythroid"
"flfocmoh-1","flfocmoh-1","Not-mapped"
"flfoliip-1","flfoliip-1","Not-mapped"
"flfomblm-1","flfomblm-1","Not-mapped"
"flfpcnkk-1","flfpcnkk-1","CD8+ T-Cell"
"flfpdjfn-1","flfpdjfn-1","Not-mapped"
"flgaicbi-1","flgaicbi-1","Late Myeloid"
"flgdkblc-1","flgdkblc-1","Not-mapped"
"flgedhln-1","flgedhln-1","RBC"
"flgejhmb-1","flgejhmb-1","CD8+ T-Cell"
"flgejlio-1","flgejlio-1","Mature B"
"flggicia-1","flggicia-1","Not-mapped"
"flgmibhf-1","flgmibhf-1","Not-mapped"
"flgogpeh-1","flgogpeh-1","Late Erythroid"
"flhagdgl-1","flhagdgl-1","Not-mapped"
"flhaomga-1","flhaomga-1","GMP"
"flhchcoc-1","flhchcoc-1","Neutrophil"
"flhcjihp-1","flhcjihp-1","Not-mapped"
"flhgobfi-1","flhgobfi-1","Not-mapped"
"flhignlg-1","flhignlg-1","RBC"
"flhlddpd-1","flhlddpd-1","Not-mapped"
"flhocmlc-1","flhocmlc-1","Late Erythroid"
"flhoiodg-1","flhoiodg-1","Cycling HSPC"
"flholabd-1","flholabd-1","Not-mapped"
"flhonege-1","flhonege-1","Not-mapped"
"flhpjhka-1","flhpjhka-1","Not-mapped"
"flhpjkdd-1","flhpjkdd-1","Not-mapped"
"flhpliin-1","flhpliin-1","AEC"
"fliapjlj-1","fliapjlj-1","Not-mapped"
"fliekicm-1","fliekicm-1","Not-mapped"
"fligjehg-1","fligjehg-1","Neutrophil"
"flihmmnb-1","flihmmnb-1","GMP"
"fliimlag-1","fliimlag-1","Not-mapped"
"flijggdk-1","flijggdk-1","MPP"
"flijpjde-1","flijpjde-1","Not-mapped"
"fliknfko-1","fliknfko-1","Late Erythroid"
"fliknihb-1","fliknihb-1","Late Erythroid"
"flilldoj-1","flilldoj-1","Plasma Cell"
"flilmoeb-1","flilmoeb-1","Not-mapped"
"flimppfd-1","flimppfd-1","RBC"
"flindfca-1","flindfca-1","Not-mapped"
"flinjgdb-1","flinjgdb-1","Plasma Cell"
"fliogafi-1","fliogafi-1","Plasma Cell"
"fliomlhe-1","fliomlhe-1","Ba/Eo/Ma"
"fljaaeph-1","fljaaeph-1","Not-mapped"
"fljaglil-1","fljaglil-1","Not-mapped"
"fljahone-1","fljahone-1","Not-mapped"
"fljbhlpl-1","fljbhlpl-1","Late Myeloid"
"fljcncfo-1","fljcncfo-1","Not-mapped"
"fljfcakg-1","fljfcakg-1","Not-mapped"
"fljiaina-1","fljiaina-1","Monocyte"
"fljliick-1","fljliick-1","Plasma Cell"
"fljmchkc-1","fljmchkc-1","Plasma Cell"
"fljmegnf-1","fljmegnf-1","Not-mapped"
"fljobklc-1","fljobklc-1","CD4+ T-Cell"
"fljochpd-1","fljochpd-1","CD8+ T-Cell"
"fljpaeco-1","fljpaeco-1","Plasma Cell"
"fljpmjga-1","fljpmjga-1","Not-mapped"
"flkabfdn-1","flkabfdn-1","RBC"
"flkeeagd-1","flkeeagd-1","Mature B"
"flkfiaod-1","flkfiaod-1","Not-mapped"
"flkhgcjl-1","flkhgcjl-1","Not-mapped"
"flkiched-1","flkiched-1","Not-mapped"
"flkihfec-1","flkihfec-1","AEC"
"flklmhnm-1","flklmhnm-1","Not-mapped"
"flkmijgi-1","flkmijgi-1","Not-mapped"
"flkmnnoh-1","flkmnnoh-1","Not-mapped"
"flkoacna-1","flkoacna-1","Not-mapped"
"flkoomfj-1","flkoomfj-1","pDC"
"flkpnpef-1","flkpnpef-1","RBC"
"fllbbgdf-1","fllbbgdf-1","Monocyte"
"fllbkilk-1","fllbkilk-1","GMP"
"fllcpmbh-1","fllcpmbh-1","Not-mapped"
"flldlhpa-1","flldlhpa-1","Not-mapped"
"flldpich-1","flldpich-1","Monocyte"
"fllegkin-1","fllegkin-1","Not-mapped"
"flleobla-1","flleobla-1","Pre-B"
"fllggfgb-1","fllggfgb-1","Not-mapped"
"fllgiilp-1","fllgiilp-1","Not-mapped"
"fllhnchf-1","fllhnchf-1","Not-mapped"
"fllkaone-1","fllkaone-1","VSMC"
"fllkcjkm-1","fllkcjkm-1","Not-mapped"
"fllljnjh-1","fllljnjh-1","Not-mapped"
"fllmkgke-1","fllmkgke-1","AEC"
"fllnlfej-1","fllnlfej-1","Monocyte"
"flloclla-1","flloclla-1","Not-mapped"
"flmchkil-1","flmchkil-1","Not-mapped"
"flmcnhfn-1","flmcnhfn-1","RBC"
"flmebenn-1","flmebenn-1","Not-mapped"
"flmflpji-1","flmflpji-1","Fibro-MSC"
"flmfpbfn-1","flmfpbfn-1","Not-mapped"
"flmgbkkj-1","flmgbkkj-1","Not-mapped"
"flmgfepl-1","flmgfepl-1","Late Erythroid"
"flmgjofb-1","flmgjofb-1","Plasma Cell"
"flmgmbmb-1","flmgmbmb-1","Not-mapped"
"flmgocoo-1","flmgocoo-1","Not-mapped"
"flmmfohl-1","flmmfohl-1","Late Erythroid"
"flmmipph-1","flmmipph-1","Not-mapped"
"flmnpede-1","flmnpede-1","Late Erythroid"
"flmpdpca-1","flmpdpca-1","Late Erythroid"
"flmpejem-1","flmpejem-1","Not-mapped"
"flnbibej-1","flnbibej-1","Not-mapped"
"flndabja-1","flndabja-1","Monocyte"
"flndcgcg-1","flndcgcg-1","Not-mapped"
"flnencpm-1","flnencpm-1","CD8+ T-Cell"
"flngbppn-1","flngbppn-1","Not-mapped"
"flnggmik-1","flnggmik-1","Not-mapped"
"flnghbnd-1","flnghbnd-1","Not-mapped"
"flnhaddb-1","flnhaddb-1","Late Erythroid"
"flnihfnc-1","flnihfnc-1","Late Erythroid"
"flnineli-1","flnineli-1","Neutrophil"
"flnjakgk-1","flnjakgk-1","Late Erythroid"
"flnkepfm-1","flnkepfm-1","Not-mapped"
"flnmiamj-1","flnmiamj-1","Not-mapped"
"flnmpgag-1","flnmpgag-1","Not-mapped"
"flnnnboi-1","flnnnboi-1","Cycling HSPC"
"flnnnkmh-1","flnnnkmh-1","Not-mapped"
"floagacc-1","floagacc-1","Early Myeloid Progenitor"
"flobjfob-1","flobjfob-1","Not-mapped"
"flobpkhm-1","flobpkhm-1","Not-mapped"
"floemahn-1","floemahn-1","Early Myeloid Progenitor"
"flofjcbn-1","flofjcbn-1","Not-mapped"
"floghoii-1","floghoii-1","Not-mapped"
"flohbeil-1","flohbeil-1","Not-mapped"
"flohegac-1","flohegac-1","Not-mapped"
"flohfcob-1","flohfcob-1","Not-mapped"
"flohlpif-1","flohlpif-1","Not-mapped"
"flohpoca-1","flohpoca-1","Adipo-MSC"
"floijcnf-1","floijcnf-1","GMP"
"flojhigo-1","flojhigo-1","GMP"
"flojlcac-1","flojlcac-1","Not-mapped"
"flojphij-1","flojphij-1","Late Erythroid"
"flokbojf-1","flokbojf-1","Not-mapped"
"flonaehd-1","flonaehd-1","Not-mapped"
"flpceenc-1","flpceenc-1","GMP"
"flpcmgjp-1","flpcmgjp-1","Cycling HSPC"
"flpdjhia-1","flpdjhia-1","GMP"
"flpeojlc-1","flpeojlc-1","Not-mapped"
"flpffpli-1","flpffpli-1","Cycling HSPC"
"flpgbhee-1","flpgbhee-1","Not-mapped"
"flphjilf-1","flphjilf-1","Not-mapped"
"flphnhom-1","flphnhom-1","Not-mapped"
"flpinnlf-1","flpinnlf-1","Cycling HSPC"
"flpjajpb-1","flpjajpb-1","Not-mapped"
"flpmicmc-1","flpmicmc-1","AEC"
"flpoeacj-1","flpoeacj-1","Not-mapped"
"flpofone-1","flpofone-1","GMP"
"flppkbak-1","flppkbak-1","Not-mapped"
"flppoahh-1","flppoahh-1","GMP"
"fmabnoef-1","fmabnoef-1","Monocyte"
"fmadddoh-1","fmadddoh-1","CD8+ T-Cell"
"fmaecain-1","fmaecain-1","Not-mapped"
"fmagbebm-1","fmagbebm-1","Late Erythroid"
"fmahkble-1","fmahkble-1","VSMC"
"fmajehhe-1","fmajehhe-1","Not-mapped"
"fmakdpoh-1","fmakdpoh-1","Not-mapped"
"fmakomgn-1","fmakomgn-1","Not-mapped"
"fmanadkk-1","fmanadkk-1","Not-mapped"
"fmaockne-1","fmaockne-1","Not-mapped"
"fmapdimg-1","fmapdimg-1","Not-mapped"
"fmapophb-1","fmapophb-1","Not-mapped"
"fmbadina-1","fmbadina-1","Not-mapped"
"fmbbkden-1","fmbbkden-1","Not-mapped"
"fmbbkdom-1","fmbbkdom-1","Not-mapped"
"fmbdnagk-1","fmbdnagk-1","Not-mapped"
"fmbfoiec-1","fmbfoiec-1","RBC"
"fmbhelho-1","fmbhelho-1","Not-mapped"
"fmbhhmii-1","fmbhhmii-1","Not-mapped"
"fmbhncpn-1","fmbhncpn-1","GMP"
"fmbicjga-1","fmbicjga-1","Not-mapped"
"fmbkdmbp-1","fmbkdmbp-1","Not-mapped"
"fmbknfbe-1","fmbknfbe-1","Not-mapped"
"fmbmoafa-1","fmbmoafa-1","Not-mapped"
"fmbmokja-1","fmbmokja-1","Monocyte"
"fmbnkdnk-1","fmbnkdnk-1","Not-mapped"
"fmbnngph-1","fmbnngph-1","Not-mapped"
"fmbpcdmc-1","fmbpcdmc-1","Not-mapped"
"fmcaamhj-1","fmcaamhj-1","Mature B"
"fmcaffpm-1","fmcaffpm-1","Not-mapped"
"fmcccjoa-1","fmcccjoa-1","Not-mapped"
"fmcckonn-1","fmcckonn-1","Not-mapped"
"fmcfcddj-1","fmcfcddj-1","Neutrophil"
"fmcgeoeb-1","fmcgeoeb-1","Not-mapped"
"fmchbonn-1","fmchbonn-1","Pre-Pro B"
"fmchjope-1","fmchjope-1","Not-mapped"
"fmcjdmpc-1","fmcjdmpc-1","Not-mapped"
"fmckiiln-1","fmckiiln-1","Late Erythroid"
"fmcoecmo-1","fmcoecmo-1","Not-mapped"
"fmdcphcb-1","fmdcphcb-1","Pre-Pro B"
"fmddapal-1","fmddapal-1","Not-mapped"
"fmddknii-1","fmddknii-1","Late Erythroid"
"fmddncnk-1","fmddncnk-1","Late Erythroid"
"fmdfjhio-1","fmdfjhio-1","Monocyte"
"fmdhickj-1","fmdhickj-1","GMP"
"fmdidjkc-1","fmdidjkc-1","GMP"
"fmdipmeh-1","fmdipmeh-1","Not-mapped"
"fmdjeddl-1","fmdjeddl-1","Late Erythroid"
"fmdojebi-1","fmdojebi-1","Late Erythroid"
"fmdpdfpf-1","fmdpdfpf-1","Not-mapped"
"fmdpoijj-1","fmdpoijj-1","Not-mapped"
"fmechemo-1","fmechemo-1","Monocyte"
"fmedcbkk-1","fmedcbkk-1","Not-mapped"
"fmehpbic-1","fmehpbic-1","Not-mapped"
"fmejdedd-1","fmejdedd-1","Not-mapped"
"fmejlijn-1","fmejlijn-1","Late Erythroid"
"fmekbfce-1","fmekbfce-1","Not-mapped"
"fmekhcmi-1","fmekhcmi-1","Not-mapped"
"fmelegbp-1","fmelegbp-1","Late Erythroid"
"fmemaocg-1","fmemaocg-1","Not-mapped"
"fmemdfal-1","fmemdfal-1","Not-mapped"
"fmemeled-1","fmemeled-1","Not-mapped"
"fmemkejl-1","fmemkejl-1","Not-mapped"
"fmenoifl-1","fmenoifl-1","Not-mapped"
"fmeohfhe-1","fmeohfhe-1","Not-mapped"
"fmepaeca-1","fmepaeca-1","Not-mapped"
"fmfbgpgi-1","fmfbgpgi-1","Not-mapped"
"fmfclonj-1","fmfclonj-1","Not-mapped"
"fmfdklio-1","fmfdklio-1","Not-mapped"
"fmfecbkn-1","fmfecbkn-1","Not-mapped"
"fmfeekgc-1","fmfeekgc-1","Not-mapped"
"fmfiibnc-1","fmfiibnc-1","Ba/Eo/Ma"
"fmfijooj-1","fmfijooj-1","Not-mapped"
"fmfjfpgd-1","fmfjfpgd-1","Late Erythroid"
"fmfjidmf-1","fmfjidmf-1","CD4+ T-Cell"
"fmfjpijd-1","fmfjpijd-1","GMP"
"fmfmgbdd-1","fmfmgbdd-1","Not-mapped"
"fmfnaaom-1","fmfnaaom-1","Not-mapped"
"fmfnabad-1","fmfnabad-1","Not-mapped"
"fmfodfie-1","fmfodfie-1","Not-mapped"
"fmfogeop-1","fmfogeop-1","GMP"
"fmfoonkh-1","fmfoonkh-1","Not-mapped"
"fmgafljo-1","fmgafljo-1","Not-mapped"
"fmgbbifd-1","fmgbbifd-1","Not-mapped"
"fmgcdjmd-1","fmgcdjmd-1","Not-mapped"
"fmgefhba-1","fmgefhba-1","Not-mapped"
"fmgengmo-1","fmgengmo-1","Not-mapped"
"fmgfdkcp-1","fmgfdkcp-1","Not-mapped"
"fmgfnidb-1","fmgfnidb-1","Late Erythroid"
"fmgiabcf-1","fmgiabcf-1","Not-mapped"
"fmgjbjgi-1","fmgjbjgi-1","Fibro-MSC"
"fmgkcghf-1","fmgkcghf-1","Not-mapped"
"fmgmfanl-1","fmgmfanl-1","Not-mapped"
"fmgpdmeh-1","fmgpdmeh-1","Late Erythroid"
"fmgppefi-1","fmgppefi-1","Not-mapped"
"fmhcakff-1","fmhcakff-1","Late Erythroid"
"fmhegbkc-1","fmhegbkc-1","Late Erythroid"
"fmhhcaad-1","fmhhcaad-1","Not-mapped"
"fmhjikik-1","fmhjikik-1","Late Erythroid"
"fmhjmahi-1","fmhjmahi-1","Not-mapped"
"fmhlbhii-1","fmhlbhii-1","Late Erythroid"
"fmhlkaek-1","fmhlkaek-1","Not-mapped"
"fmhokajg-1","fmhokajg-1","Not-mapped"
"fmholchh-1","fmholchh-1","Late Erythroid"
"fmiaoeka-1","fmiaoeka-1","GMP"
"fmidpipp-1","fmidpipp-1","Not-mapped"
"fmiejkng-1","fmiejkng-1","Not-mapped"
"fmigfomb-1","fmigfomb-1","Not-mapped"
"fmihmokd-1","fmihmokd-1","Not-mapped"
"fmiidimb-1","fmiidimb-1","RBC"
"fmiikneb-1","fmiikneb-1","Not-mapped"
"fmijcejp-1","fmijcejp-1","Not-mapped"
"fmikfini-1","fmikfini-1","Not-mapped"
"fmilmhcf-1","fmilmhcf-1","Not-mapped"
"fminphnc-1","fminphnc-1","GMP"
"fmjbloep-1","fmjbloep-1","Mature B"
"fmjbooon-1","fmjbooon-1","GMP"
"fmjcgcio-1","fmjcgcio-1","Monocyte"
"fmjchnlm-1","fmjchnlm-1","Not-mapped"
"fmjcpjil-1","fmjcpjil-1","Late Myeloid"
"fmjfceda-1","fmjfceda-1","Not-mapped"
"fmjhaopf-1","fmjhaopf-1","GMP"
"fmjloohh-1","fmjloohh-1","Monocyte"
"fmjmggjm-1","fmjmggjm-1","Not-mapped"
"fmjmlgnh-1","fmjmlgnh-1","Not-mapped"
"fmkbcilh-1","fmkbcilh-1","Early Myeloid Progenitor"
"fmkcakpc-1","fmkcakpc-1","Not-mapped"
"fmkccmlm-1","fmkccmlm-1","Neutrophil"
"fmkchcgi-1","fmkchcgi-1","CD8+ T-Cell"
"fmkcndmi-1","fmkcndmi-1","Not-mapped"
"fmkfbeja-1","fmkfbeja-1","Late Erythroid"
"fmkknaik-1","fmkknaik-1","Not-mapped"
"fmklabce-1","fmklabce-1","Early Myeloid Progenitor"
"fmklncdi-1","fmklncdi-1","Not-mapped"
"fmklpopd-1","fmklpopd-1","RBC"
"fmkmjoaa-1","fmkmjoaa-1","CD8+ T-Cell"
"fmkpcdpl-1","fmkpcdpl-1","Not-mapped"
"fmkpidgb-1","fmkpidgb-1","Not-mapped"
"fmkpmeme-1","fmkpmeme-1","Not-mapped"
"fmlakpcg-1","fmlakpcg-1","Not-mapped"
"fmlcepph-1","fmlcepph-1","Not-mapped"
"fmlclfol-1","fmlclfol-1","Late Myeloid"
"fmldkchh-1","fmldkchh-1","Not-mapped"
"fmlengmm-1","fmlengmm-1","Not-mapped"
"fmlfelfa-1","fmlfelfa-1","Not-mapped"
"fmlfklph-1","fmlfklph-1","Not-mapped"
"fmlfnajn-1","fmlfnajn-1","Not-mapped"
"fmlhpnlo-1","fmlhpnlo-1","Not-mapped"
"fmljoljg-1","fmljoljg-1","Not-mapped"
"fmllckfo-1","fmllckfo-1","Not-mapped"
