"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"2129",5.01710581199427e-156,2.86734875209599,0.823,0.26,1.83631089824802e-151,"15","FTH1"
"2130",3.61140115699432e-152,2.15425147521668,0.842,0.237,1.32180893747149e-147,"15","RPS12"
"2131",2.74346984493568e-150,1.97823091517278,0.504,0.085,1.00413739794491e-145,"15","MPP1"
"2132",1.25669822732471e-149,4.08395056836945,0.553,0.118,4.59964118183116e-145,"15","HBM"
"2133",0,6.76960489290976,0.892,0.051,0,"16","S100A8"
"2134",0,5.95518867629145,0.884,0.051,0,"16","S100A9"
"2135",0,3.24890351435652,0.875,0.068,0,"16","LYZ"
"2136",0,4.79258756689201,0.802,0.065,0,"16","MNDA"
"2137",0,5.57532086375363,0.688,0.039,0,"16","PADI4"
"2138",0,3.9418871067228,0.68,0.052,0,"16","FCN1"
"2139",0,4.4750981863339,0.708,0.08,0,"16","CYBB"
"2140",0,9.08742944717436,0.618,0.011,0,"16","LTF"
"2141",0,7.51181401693101,0.598,0.01,0,"16","BPI"
"2142",0,6.33280723033081,0.603,0.017,0,"16","ANXA3"
"2143",0,4.8462458828686,0.666,0.084,0,"16","GCA"
"2144",0,5.05094624268096,0.663,0.081,0,"16","ALOX5AP"
"2145",0,6.93039063700707,0.598,0.016,0,"16","CD24"
"2146",0,5.20467601474467,0.62,0.052,0,"16","RFLNB"
"2147",0,9.71029018000521,0.547,0.005,0,"16","LCN2"
"2148",0,5.61212338450584,0.552,0.012,0,"16","CYP4F3"
"2149",0,9.06402540959216,0.541,0.004,0,"16","CRISP3"
"2150",0,7.63004875203843,0.558,0.025,0,"16","S100A12"
"2151",0,8.36997461698569,0.504,0.004,0,"16","CEACAM8"
"2152",0,9.44158398985092,0.484,0.005,0,"16","CAMP"
"2153",0,8.11177670075786,0.473,0.005,0,"16","PGLYRP1"
"2154",0,9.692274428036,0.465,0.002,0,"16","MMP8"
"2155",0,7.40209554633315,0.459,0.006,0,"16","S100P"
"2156",0,7.85958718186731,0.459,0.008,0,"16","ABCA13"
"2157",0,5.28771706427974,0.456,0.026,0,"16","RETN"
"2158",0,4.26710891515489,0.459,0.035,0,"16","GLT1D1"
"2159",0,7.48639898936529,0.431,0.009,0,"16","MMP9"
"2160",0,5.75568276082504,0.416,0.014,0,"16","MGAM"
"2161",0,9.07772750247235,0.402,0.009,0,"16","DEFA3"
"2162",0,5.35097446470035,0.394,0.023,0,"16","CEACAM1"
"2163",0,6.21230379067523,0.329,0.008,0,"16","AL139042.1"
"2164",0,5.15448173895864,0.329,0.016,0,"16","ARG1"
"2165",0,6.38236940838331,0.258,0.007,0,"16","HP"
"2166",0,6.52702215400825,0.911,0.059,0,"17","MYH11"
"2167",0,5.61518452311655,0.899,0.054,0,"17","CARMN"
"2168",0,4.90154683234143,0.905,0.113,0,"17","SORBS2"
"2169",0,6.1480017766847,0.849,0.073,0,"17","ACTA2"
"2170",0,6.00583208140096,0.781,0.025,0,"17","RYR2"
"2171",0,5.25632768126595,0.766,0.041,0,"17","LMOD1"
"2172",0,4.51324722226316,0.882,0.159,0,"17","RBPMS"
"2173",0,3.71038777852296,0.828,0.11,0,"17","RCAN2"
"2174",0,4.74462383579138,0.784,0.075,0,"17","PDE3A"
"2175",0,3.56025472938948,0.825,0.119,0,"17","IGFBP5"
"2176",0,3.93658630893721,0.843,0.141,0,"17","NR2F2-AS1"
"2177",0,6.21581769733452,0.716,0.039,0,"17","MYL9"
"2178",0,6.02790187939902,0.722,0.058,0,"17","TAGLN"
"2179",0,5.72698980532809,0.695,0.031,0,"17","MCAM"
"2180",0,4.01926878091091,0.675,0.03,0,"17","ADGRL3"
"2181",0,2.9417734406734,0.722,0.078,0,"17","LDB3"
"2182",0,5.95083285524353,0.627,0.018,0,"17","FHL5"
"2183",0,4.30056507998645,0.68,0.072,0,"17","AC012409.2"
"2184",0,5.62546526418734,0.624,0.016,0,"17","NTRK3"
"2185",0,3.75713720242992,0.636,0.043,0,"17","ITGA8"
"2186",0,3.87980527201303,0.654,0.066,0,"17","ITIH5"
"2187",0,4.69600357334486,0.618,0.032,0,"17","MRVI1"
"2188",0,4.31995645745532,0.607,0.036,0,"17","LINC00989"
"2189",0,6.0124697253071,0.574,0.025,0,"17","PLN"
"2190",0,4.46072053014031,0.589,0.051,0,"17","COL4A5"
"2191",0,6.44804110082342,0.533,0.013,0,"17","RERGL"
"2192",0,6.06650188592104,0.536,0.017,0,"17","DGKB"
"2193",0,4.00787093304267,0.55,0.042,0,"17","NOTCH3"
"2194",0,5.27415558241239,0.509,0.017,0,"17","CDH6"
"2195",0,4.35317618609287,0.506,0.028,0,"17","EDNRA"
"2196",0,4.04069219035628,0.473,0.031,0,"17","LINC00924"
"2197",0,4.64819992829279,0.438,0.025,0,"17","PRDM16"
"2198",0,4.36390926809615,0.42,0.026,0,"17","NPNT"
"2199",0,4.14922456056795,0.414,0.024,0,"17","CASQ2"
"2200",0,6.8607683464497,0.388,0.007,0,"17","C11orf96"
"2201",0,4.65943628311448,0.402,0.024,0,"17","NFASC"
"2202",0,5.12487536037094,0.393,0.018,0,"17","KCNAB1"
"2203",0,5.89794185297213,0.358,0.008,0,"17","MYOCD"
"2204",0,6.51785705140758,0.361,0.013,0,"17","MUSTN1"
"2205",0,5.22926943353256,0.334,0.014,0,"17","CSRP2"
"2206",0,5.07610614700214,0.317,0.014,0,"17","SCN3A"
"2207",0,5.35909528499741,0.284,0.008,0,"17","GRIN2A"
"2208",0,5.47185461914113,0.278,0.009,0,"17","COL4A6"
"2209",0,5.56653700447488,0.275,0.008,0,"17","MYO3A"
"2210",0,5.82081209851679,0.272,0.009,0,"17","NMNAT2"
"2211",0,7.32841294990606,0.263,0.003,0,"17","CNN1"
"2212",0,6.51331169320251,0.26,0.004,0,"17","LINC01568"
"2213",0,5.58966323390887,0.26,0.008,0,"17","AL450332.1"
"2214",0,6.31705872966885,0.904,0.071,0,"18","SATB2"
"2215",0,6.80169744485124,0.809,0.021,0,"18","FAT3"
"2216",0,5.54172428889058,0.838,0.05,0,"18","NCAM1"
"2217",0,4.19907474665827,0.901,0.134,0,"18","CDH11"
"2218",0,5.1828387911874,0.967,0.209,0,"18","RUNX2"
"2219",0,8.64623633475977,0.614,0.005,0,"18","INSC"
"2220",0,5.18621489848395,0.647,0.042,0,"18","PTH1R"
"2221",0,4.49444840044699,0.65,0.058,0,"18","TNC"
"2222",0,8.12946905626039,0.597,0.008,0,"18","COL13A1"
"2223",0,5.42159796452552,0.587,0.046,0,"18","LRP4"
"2224",0,6.71222230926533,0.502,0.007,0,"18","WDR72"
"2225",0,8.8322612268238,0.498,0.006,0,"18","LINC01060"
"2226",0,4.8067809011151,0.459,0.031,0,"18","UNC5B"
"2227",0,6.19052698405852,0.403,0.02,0,"18","SLC44A5"
"2228",0,5.80727280537256,0.37,0.014,0,"18","CDH15"
"2229",0,7.89748970480551,0.363,0.007,0,"18","CDH2"
"2230",0,8.03609427666986,0.35,0.002,0,"18","WIF1"
"2231",0,7.49464863045234,0.32,0.005,0,"18","PTPRZ1"
"2232",0,7.2827261045678,0.257,0.005,0,"18","BGLAP"
"2233",1.47418999218828e-303,4.70923666921684,0.835,0.14,5.39568279040833e-299,"18","PTPRD"
"2234",0,5.25967851916265,0.905,0.06,0,"19","MECOM"
"2235",0,4.99839931410273,0.84,0.05,0,"19","PTPRB"
"2236",0,4.44031454544489,0.701,0.063,0,"19","THSD7A"
"2237",0,3.79292979660656,0.654,0.048,0,"19","CYYR1"
"2238",0,5.44199109696819,0.61,0.025,0,"19","VEGFC"
"2239",0,5.73994582392122,0.619,0.042,0,"19","SYT1"
"2240",0,6.1672732631202,0.584,0.018,0,"19","LINC01695"
"2241",0,7.54619846316308,0.571,0.007,0,"19","LINC00639"
"2242",0,5.7446121655457,0.571,0.017,0,"19","EFNB2"
"2243",0,6.40093290824578,0.563,0.02,0,"19","LINC01697"
"2244",0,4.4806120339953,0.567,0.031,0,"19","CDH5"
"2245",0,4.68242850900142,0.554,0.037,0,"19","NOS1AP"
"2246",0,5.65504197368451,0.524,0.017,0,"19","CLDN5"
"2247",0,4.54658219093284,0.511,0.022,0,"19","NOTCH4"
"2248",0,5.8531328254344,0.511,0.022,0,"19","IGFBP3"
"2249",0,5.07061797052981,0.494,0.028,0,"19","SH3RF2"
"2250",0,7.05305960466882,0.437,0.004,0,"19","SEMA3G"
"2251",0,7.54452755040781,0.368,0.004,0,"19","LINC00840"
"2252",0,6.82025890551583,0.351,0.005,0,"19","GJA5"
"2253",0,7.76228071562002,0.351,0.006,0,"19","AC010737.1"
"2254",0,5.48661378763236,0.338,0.01,0,"19","CLEC14A"
"2255",0,6.36236529291614,0.333,0.006,0,"19","AJ006995.1"
"2256",0,5.88029630514032,0.307,0.008,0,"19","AC093801.1"
"2257",0,7.68451727748476,0.299,0.002,0,"19","AC008514.1"
"2258",0,7.4636512019726,0.255,0.002,0,"19","LINC00841"
"2259",0,9.2283450926845,0.947,0.005,0,"20","PLIN1"
"2260",0,5.85205667397127,0.868,0.029,0,"20","TMEM132C"
"2261",0,6.01904812979697,0.841,0.03,0,"20","ADH1B"
"2262",0,4.51881212746974,0.889,0.093,0,"20","PPARG"
"2263",0,5.45427419806266,0.825,0.031,0,"20","AQP7"
"2264",0,7.54556965439313,0.783,0.013,0,"20","SLC19A3"
"2265",0,5.31923682500077,0.762,0.024,0,"20","MLXIPL"
"2266",0,7.11207665658079,0.751,0.017,0,"20","PTGER3"
"2267",0,9.85707280361758,0.725,0.002,0,"20","ADIPOQ"
"2268",0,4.78919403197359,0.767,0.063,0,"20","AC004160.1"
"2269",0,5.04682149409781,0.735,0.035,0,"20","C6"
"2270",0,5.6615148626172,0.741,0.046,0,"20","LINC00598"
"2271",0,5.61890744929774,0.714,0.039,0,"20","PLXNA4"
"2272",0,4.86789738587644,0.693,0.027,0,"20","LPL"
"2273",0,6.99649082366412,0.661,0.007,0,"20","TRHDE-AS1"
"2274",0,6.71566129809511,0.667,0.015,0,"20","ACVR1C"
"2275",0,4.92886782071443,0.688,0.037,0,"20","MARC1"
"2276",0,5.57764605186952,0.693,0.046,0,"20","GPAM"
"2277",0,6.12106026587757,0.64,0.009,0,"20","LINC02237"
"2278",0,6.90450814218264,0.64,0.011,0,"20","TRHDE"
"2279",0,4.35697226840282,0.661,0.041,0,"20","GABRE"
"2280",0,4.25235534630905,0.646,0.033,0,"20","FABP4"
"2281",0,4.76907275657169,0.63,0.027,0,"20","PFKFB1"
"2282",0,5.36197904034987,0.614,0.023,0,"20","ADCY5"
"2283",0,6.36450490439016,0.598,0.013,0,"20","PLIN4"
"2284",0,6.59140191581133,0.593,0.008,0,"20","GYG2"
"2285",0,4.87630249708655,0.571,0.019,0,"20","EPB41L4B"
"2286",0,8.22504862191821,0.545,0.002,0,"20","CIDEA"
"2287",0,6.85795860833107,0.545,0.014,0,"20","AC104574.2"
"2288",0,5.07434462200798,0.556,0.027,0,"20","LIPE"
"2289",0,6.46570116981706,0.519,0.005,0,"20","GLYAT"
"2290",0,5.75116119341211,0.534,0.025,0,"20","PDE8B"
"2291",0,4.78113709569072,0.529,0.029,0,"20","AC002546.1"
"2292",0,4.67962014039984,0.524,0.025,0,"20","THSD7B"
"2293",0,9.781500300454,0.471,0.001,0,"20","CIDEC"
"2294",0,7.14150182701896,0.46,0.005,0,"20","KLB"
"2295",0,6.84480169436023,0.45,0.006,0,"20","GPD1"
"2296",0,7.52970504120863,0.434,0.004,0,"20","MYEOV"
"2297",0,5.35876032175672,0.423,0.015,0,"20","AC007529.2"
"2298",0,6.69109263890187,0.381,0.01,0,"20","AL136119.1"
"2299",0,5.96999973417099,0.376,0.009,0,"20","G0S2"
"2300",0,6.09934126509052,0.339,0.008,0,"20","AC018618.1"
"2301",0,6.28552229303148,0.328,0.005,0,"20","TENM3-AS1"
"2302",0,9.13891754871951,0.296,0.001,0,"20","TRARG1"
"2303",0,7.49799786060071,0.291,0.001,0,"20","AL845331.2"
"2304",0,5.38682636106053,0.286,0.006,0,"20","TYRO3"
"2305",0,5.12393727924193,0.286,0.007,0,"20","PLAAT5"
"2306",0,8.47710920842644,0.27,0.001,0,"20","LEP"
"2307",0,7.2046607279832,0.27,0.002,0,"20","LINC02607"
"2308",0,5.85150487783864,0.265,0.005,0,"20","AC004784.1"
"2309",0,5.60244533105603,0.254,0.005,0,"20","LGALS12"
"2310",0,6.74724296637655,0.924,0.03,0,"21","CHL1"
"2311",0,5.55735337953888,0.946,0.067,0,"21","NRXN3"
"2312",0,5.4236888658296,0.951,0.073,0,"21","CXCL12"
"2313",0,5.28908252576705,0.859,0.029,0,"21","TMEM132C"
"2314",0,4.90453925130348,0.881,0.091,0,"21","TMEM108"
"2315",0,6.66265810214149,0.805,0.029,0,"21","PAPPA"
"2316",0,6.67885270212631,0.762,0.024,0,"21","NCAM2"
"2317",0,5.08340031802902,0.789,0.053,0,"21","TENM4"
"2318",0,5.36198510814739,0.778,0.048,0,"21","EYA1"
"2319",0,4.94993717755813,0.578,0.027,0,"21","VEGFC"
"2320",0,4.88654823502612,0.546,0.029,0,"21","LPL"
"2321",0,5.14601075996864,0.519,0.02,0,"21","TF"
"2322",0,4.44559416903159,0.524,0.026,0,"21","VCAM1"
"2323",0,7.94413560754972,0.427,0.005,0,"21","AC097518.2"
"2324",0,5.69440114426261,0.4,0.015,0,"21","WDR86"
"2325",0,8.20100156016049,0.335,0.003,0,"21","PLEKHS1"
"2326",3.33269933508776e-293,4.03558640514365,0.741,0.062,1.21980128363547e-288,"21","TNC"
"2327",1.74696271167908e-288,5.34898718150306,0.47,0.024,6.3940582210166e-284,"21","AP000676.5"
"2328",3.8002280031896e-282,5.01112297561425,0.481,0.025,1.39092145144742e-277,"21","ROR2"
"2329",1.5319161338907e-274,3.54148041591472,0.53,0.031,5.60696624165337e-270,"21","FAT3"
"2330",0,7.95804738058242,0.878,0.006,0,"22","PAX5"
"2331",0,6.55833407921815,0.826,0.012,0,"22","NIBAN3"
"2332",0,5.6387938899021,0.808,0.014,0,"22","IGHM"
"2333",0,7.9554560782661,0.762,0.009,0,"22","FCRL1"
"2334",0,6.33275258971677,0.674,0.014,0,"22","BLK"
"2335",0,6.66760122130939,0.61,0.007,0,"22","CD22"
"2336",0,7.84822979532344,0.593,0.01,0,"22","MS4A1"
"2337",0,7.83373493001099,0.587,0.011,0,"22","CD79B"
"2338",0,8.98778402315226,0.535,0.002,0,"22","CD79A"
"2339",0,9.12569441850046,0.506,0.002,0,"22","TCL1A"
"2340",0,5.03801501444022,0.523,0.021,0,"22","HLA-DQA1"
"2341",0,4.56471960944061,0.506,0.005,0,"22","IGHD"
"2342",0,6.82906732582774,0.5,0.006,0,"22","LINC02397"
"2343",0,10.8563244322273,0.488,0,0,"22","VPREB3"
"2344",0,7.20669259501273,0.453,0.011,0,"22","LINC00926"
"2345",0,7.28447945071066,0.442,0.008,0,"22","COL19A1"
"2346",0,5.97468373627722,0.407,0.006,0,"22","FCRL2"
"2347",0,5.54693192994133,0.407,0.007,0,"22","SPIB"
"2348",0,5.57216695784091,0.401,0.012,0,"22","CNR2"
"2349",0,4.92860548930138,0.39,0.009,0,"22","KLHL14"
"2350",0,7.98028085358569,0.355,0.002,0,"22","TCL6"
"2351",0,8.75303135173129,0.32,0.001,0,"22","AC108879.1"
"2352",0,6.7027414169477,0.32,0.005,0,"22","FCER2"
"2353",0,7.95499677223817,0.314,0.002,0,"22","FCRLA"
"2354",0,6.13792918617562,0.291,0.006,0,"22","LINC01811"
"2355",0,8.20743088171639,0.267,0.002,0,"22","AC016168.2"
"2356",0,6.81260967512849,0.256,0.001,0,"22","AL161781.2"
"2357",0,6.01552110664101,0.256,0.005,0,"22","LINC02227"
"2358",0,6.74747871883657,0.25,0.002,0,"22","CLEC17A"
"2359",0,8.35778674805087,0.892,0.008,0,"23","DNASE1L3"
"2360",0,6.04486073775022,0.885,0.021,0,"23","BTNL9"
"2361",0,5.5650501621774,0.878,0.046,0,"23","SHANK3"
"2362",0,7.27645823946095,0.838,0.022,0,"23","SEMA3A"
"2363",0,4.29142760690038,0.824,0.058,0,"23","ADGRL4"
"2364",0,5.29731256140581,0.804,0.055,0,"23","EGFL7"
"2365",0,8.91370426157488,0.73,0.011,0,"23","STAB2"
"2366",0,7.277926551847,0.716,0.011,0,"23","AC093817.2"
"2367",0,5.34514751172504,0.696,0.04,0,"23","STAB1"
"2368",0,6.06204764452459,0.669,0.016,0,"23","GPM6A"
"2369",0,5.35672288346897,0.649,0.023,0,"23","NOTCH4"
"2370",0,7.14434946445191,0.628,0.009,0,"23","RAB3C"
"2371",0,6.73365733757776,0.588,0.015,0,"23","CXADR"
"2372",0,9.3695482227833,0.554,0.005,0,"23","LINC01170"
"2373",0,6.49097275330345,0.561,0.014,0,"23","KDR"
"2374",0,7.47084921780405,0.507,0.005,0,"23","AC084740.1"
"2375",0,6.64843632934512,0.507,0.014,0,"23","CRHBP"
"2376",0,6.51854215491197,0.493,0.012,0,"23","FLT4"
"2377",0,7.22737380298551,0.48,0.008,0,"23","NR2F1"
"2378",0,9.18987856292792,0.439,0.002,0,"23","CLEC4G"
"2379",0,6.77312800934936,0.432,0.009,0,"23","IQSEC3"
"2380",0,6.10601585078716,0.378,0.008,0,"23","AC007100.1"
"2381",0,6.93782701035578,0.264,0.004,0,"23","GABRA2"
"2382",3.36187339563905e-205,5.32904911891638,0.285,0.009,1.23047928153785e-200,"24","CTNND2"
"2383",4.54325148767488e-139,4.175992122168,0.382,0.027,1.66287547700388e-134,"24","CNTNAP2"
"2384",1.88577662520553e-91,4.94761526168662,0.271,0.02,6.90213102591477e-87,"24","CSMD1"
"2385",9.34682722553218e-77,3.79014117802042,0.285,0.026,3.42103223281703e-72,"24","IL1RAPL1"
"2386",8.0027971996034e-65,4.14849106525625,0.257,0.026,2.92910380302684e-60,"24","AC113414.1"
"2387",1.96649914753452e-59,3.66140857588554,0.306,0.039,7.19758352989109e-55,"24","TRPM3"
"2388",1.36387327302076e-55,2.30156126680203,0.389,0.063,4.99191256658328e-51,"24","RBFOX1"
"2389",2.31027777730467e-45,2.44419030327128,0.292,0.044,8.45584769271283e-41,"24","LRP1B"
"2390",7.07188533125222e-37,1.82726923906301,0.361,0.075,2.58838075009163e-32,"24","NRXN3"
"2391",1.97757540105041e-34,1.69839308120947,0.611,0.2,7.23812372538459e-30,"24","SPTA1"
"2392",1.95498374501494e-29,2.35487676924036,0.389,0.105,7.15543600512919e-25,"24","STOX2"
"2393",2.94598874950489e-29,2.23175239278208,0.319,0.073,1.07826134220628e-24,"24","AL008633.1"
"2394",4.69286175378073e-28,2.83746746728621,0.333,0.087,1.71763433050129e-23,"24","LINGO1"
"2395",1.93379761490925e-26,1.4009256178096,0.618,0.237,7.07789265032934e-22,"24","ANK1"
"2396",2.57289321297761e-26,1.5041810458709,0.528,0.181,9.41704644881936e-22,"24","SLC4A1"
"2397",3.80844091502892e-23,2.59331830487364,0.25,0.059,1.39392745930974e-18,"24","DLGAP1"
"2398",6.27187505441054e-23,1.72412973064397,0.576,0.258,2.2955689886648e-18,"24","TSPAN5"
"2399",7.24789370077448e-23,2.2755839661135,0.465,0.183,2.65280157342047e-18,"24","AC245060.5"
"2400",2.12282393479424e-22,1.727957905227,0.521,0.212,7.7697478837404e-18,"24","OSBP2"
"2401",3.7764938983025e-22,3.18279288920992,0.292,0.083,1.3822345317177e-17,"24","EYS"
"2402",0,4.03658097138923,0.993,0.052,0,"25","TRDN"
"2403",0,4.99261236147366,0.993,0.065,0,"25","RYR1"
"2404",0,6.70026640597979,0.957,0.039,0,"25","XIRP2"
"2405",0,4.37363754032385,1,0.083,0,"25","NEB"
"2406",0,5.9666996220227,0.964,0.058,0,"25","RBFOX1"
"2407",0,3.25147221329336,0.936,0.045,0,"25","MYBPC1"
"2408",0,4.68293549562796,0.886,0.04,0,"25","MYPN"
"2409",0,4.60363459221944,0.871,0.045,0,"25","MYO18B"
"2410",0,6.0365535006931,0.843,0.028,0,"25","EGF"
"2411",0,4.49212526014225,0.85,0.039,0,"25","NRAP"
"2412",0,4.57490094908609,0.821,0.038,0,"25","MIR1-1HG"
"2413",0,4.36308566732042,0.807,0.043,0,"25","ARPP21"
"2414",0,3.45711916553233,0.8,0.044,0,"25","ACTN2"
"2415",0,4.06920948768651,0.779,0.039,0,"25","TRIM54"
"2416",0,4.57370207255725,0.779,0.042,0,"25","STAC3"
"2417",0,4.30353380045096,0.736,0.033,0,"25","MYOM3"
"2418",0,4.33739407060243,0.729,0.038,0,"25","SRL"
"2419",0,8.81846267460673,0.693,0.004,0,"25","MYBPC2"
"2420",0,4.71826466190582,0.721,0.04,0,"25","RBM20"
"2421",0,4.3943714826091,0.707,0.035,0,"25","AC020909.2"
"2422",0,4.9347365813047,0.686,0.03,0,"25","FBXO40"
"2423",0,4.31798614175809,0.621,0.027,0,"25","CACNA1S"
"2424",0,5.58361922157801,0.6,0.011,0,"25","COL22A1"
"2425",0,5.23514384971659,0.607,0.024,0,"25","PPP1R3A"
"2426",0,7.60704072393397,0.529,0.01,0,"25","AC020637.1"
"2427",0,6.72735214360115,0.493,0.008,0,"25","MYL1"
"2428",0,6.01289856926904,0.493,0.012,0,"25","RALYL"
"2429",0,6.77997041125695,0.45,0.009,0,"25","FREM2"
"2430",0,7.3786147049871,0.45,0.013,0,"25","ATP2A1"
"2431",0,10.4917964879202,0.393,0.002,0,"25","MYH1"
"2432",0,6.96521596831648,0.386,0.004,0,"25","PRKAG3"
"2433",0,9.39734251174958,0.357,0.001,0,"25","MYH2"
"2434",0,5.78852635287612,0.357,0.008,0,"25","LINC02388"
"2435",0,8.71204212480149,0.3,0.001,0,"25","ACTN3"
"2436",0,7.11086325143058,0.293,0.003,0,"25","FGF6"
"2437",0,7.74121384939535,0.286,0.003,0,"25","AC005323.1"
"2438",0,9.10783690411765,0.271,0.001,0,"25","LINC00836"
"2439",0,7.34173953782572,0.271,0.003,0,"25","BRINP1"
"2440",0,9.45230034114532,0.933,0.008,0,"26","PKHD1L1"
"2441",0,6.45161624391042,0.822,0.016,0,"26","NRG3"
"2442",0,7.79033259395068,0.822,0.017,0,"26","MMRN1"
"2443",0,4.97940261642154,0.822,0.046,0,"26","SNTG2"
"2444",0,7.37036073340044,0.763,0.01,0,"26","LINC02147"
"2445",0,7.21269862297396,0.756,0.01,0,"26","TBX1"
"2446",0,6.9900686694745,0.711,0.014,0,"26","PROX1"
"2447",0,6.53659867606764,0.719,0.036,0,"26","AL357507.1"
"2448",0,6.07627872588937,0.681,0.014,0,"26","PARD6G"
"2449",0,6.51675751956109,0.667,0.014,0,"26","PIK3C2G"
"2450",0,6.53337145880867,0.637,0.011,0,"26","NALCN"
"2451",0,7.1221619791057,0.578,0.009,0,"26","KLHL4"
"2452",0,4.42442892824848,0.585,0.025,0,"26","KANK3"
"2453",0,9.13319200631485,0.548,0.001,0,"26","CCL21"
"2454",0,4.93033983511318,0.519,0.012,0,"26","FLT4"
"2455",0,6.99948434768073,0.43,0.006,0,"26","LINC02208"
"2456",0,7.90631124837786,0.415,0.002,0,"26","DCDC2C"
"2457",0,8.7049582707564,0.4,0.003,0,"26","AC093912.1"
"2458",0,7.02038054127197,0.4,0.005,0,"26","NDST3"
"2459",0,6.13414862240288,0.4,0.007,0,"26","SCN3B"
"2460",0,6.50884742195639,0.37,0.008,0,"26","AL355303.1"
"2461",0,6.31333715442145,0.356,0.005,0,"26","PROX1-AS1"
"2462",0,6.15790220364112,0.319,0.006,0,"26","AC099792.1"
"2463",0,6.14045815863903,0.319,0.006,0,"26","POF1B"
"2464",0,6.06192603371453,0.289,0.004,0,"26","AC007368.1"
"2465",0,7.61523182463092,0.281,0.002,0,"26","AL121974.1"
"2466",0,5.98245802798301,0.281,0.004,0,"26","GNAT3"
"2467",0,5.95089870444539,0.274,0.004,0,"26","LINC01748"
"2468",0,5.98516058493096,0.259,0.004,0,"26","AC004862.1"
"2469",0,10.8677093858768,0.662,0.002,0,"27","PAX7"
"2470",0,8.45079838904726,0.662,0.005,0,"27","CALCR"
"2471",2.1664128248978e-272,7.2273001513307,0.31,0.004,7.92928758040843e-268,"27","ZNF536"
"2472",1.99931966147114e-198,7.0329290044771,0.845,0.054,7.31770989295051e-194,"27","CADM2"
"2473",2.97980209077289e-148,6.49601323852883,0.394,0.014,1.09063736324379e-143,"27","AC096577.1"
"2474",7.07872055492163e-139,5.90150469314741,0.423,0.017,2.59088251030687e-134,"27","MEGF10"
"2475",6.10394200230305e-108,5.38563059854141,0.704,0.068,2.23410381226294e-103,"27","HMCN2"
"2476",3.08381703174346e-107,6.06409034166723,0.352,0.016,1.12870787178842e-102,"27","CDH4"
"2477",4.99325721894207e-104,4.62109699369858,0.366,0.017,1.82758207470499e-99,"27","TRHDE"
"2478",4.39150220264486e-103,4.6413529907724,0.577,0.045,1.60733372119005e-98,"27","PTCHD1-AS"
"2479",1.29043116116814e-95,4.86488161292672,0.366,0.019,4.72310709299149e-91,"27","AC004053.1"
"2480",5.36209562354161e-85,3.43621165583197,0.634,0.064,1.96258061917247e-80,"27","NCAM1"
"2481",2.19028456451157e-80,4.16414914472058,0.662,0.078,8.01666053456882e-76,"27","PPP1R9A"
"2482",1.46979451233374e-79,5.40484097822402,0.394,0.027,5.37959489459271e-75,"27","HS3ST5"
"2483",6.16710155037034e-76,4.59332296175486,0.31,0.017,2.25722083845105e-71,"27","TMEFF2"
"2484",1.53406114444299e-75,5.56467432410023,0.296,0.016,5.61481719477578e-71,"27","AL592156.2"
"2485",3.9226966543221e-73,4.90868710037978,0.676,0.094,1.43574620244843e-68,"27","CLCN5"
"2486",3.70132179231451e-68,4.36589812576098,0.563,0.064,1.35472078920503e-63,"27","RBFOX1"
"2487",4.00935686771297e-63,4.0023923190031,0.789,0.151,1.46746470715163e-58,"27","KANK1"
"2488",4.4380571916859e-63,5.34529081505566,0.282,0.017,1.62437331272896e-58,"27","NKAIN3"
"2489",0,13.926992196926,0.971,0,0,"28","CYP2C9"
"2490",0,12.1296940782239,0.971,0.001,0,"28","ACSM2A"
"2491",0,10.3225584556855,0.957,0.003,0,"28","ALB"
"2492",0,11.6265173539145,0.943,0.003,0,"28","CYP2C8"
"2493",0,7.41888826433107,0.943,0.029,0,"28","AL391117.1"
"2494",0,12.4708178189297,0.9,0.001,0,"28","ACSM2B"
"2495",0,6.32126028464188,0.914,0.02,0,"28","CYP4F3"
"2496",0,7.76588838519421,0.914,0.029,0,"28","CPS1"
"2497",0,12.6249151505377,0.871,0,0,"28","MAT1A"
"2498",0,11.660948235865,0.871,0.002,0,"28","BAAT"
"2499",0,9.61367649832548,0.871,0.004,0,"28","FTCD"
"2500",0,12.1899534102264,0.857,0.001,0,"28","CYP2B6"
"2501",0,10.3409014791747,0.857,0.003,0,"28","ABCB11"
"2502",0,12.4211377054734,0.843,0,0,"28","AFM"
"2503",0,9.09555619686398,0.843,0.004,0,"28","APOB"
"2504",0,6.73789338328355,0.857,0.022,0,"28","TF"
"2505",0,6.11915364345321,0.857,0.026,0,"28","SHROOM3"
"2506",0,9.9346687046843,0.829,0.002,0,"28","PAH"
"2507",0,7.68408184723489,0.829,0.012,0,"28","ADRA1A"
"2508",0,13.3379089986754,0.814,0,0,"28","MIR122HG"
"2509",0,10.1783699323516,0.814,0.002,0,"28","LINC01818"
"2510",0,7.4791388712298,0.814,0.013,0,"28","HPN"
"2511",0,14.6894087664368,0.8,0,0,"28","TAT"
"2512",0,11.4135317058097,0.8,0.001,0,"28","PLG"
"2513",0,7.15399619755292,0.814,0.02,0,"28","C9"
"2514",0,12.5453477226032,0.786,0,0,"28","CYP2A6"
"2515",0,11.3325084234224,0.786,0.001,0,"28","A1CF"
