"","cell_id","group"
"gjopfhkb-1","gjopfhkb-1","Not-mapped"
"gjopmkbo-1","gjopmkbo-1","Late Erythroid"
"gjopnnfj-1","gjopnnfj-1","Not-mapped"
"gjpddodg-1","gjpddodg-1","RBC"
"gjpgcnaf-1","gjpgcnaf-1","Not-mapped"
"gjpifknc-1","gjpifknc-1","Early Myeloid Progenitor"
"gjpkmoab-1","gjpkmoab-1","Monocyte"
"gjpngemi-1","gjpngemi-1","Not-mapped"
"gjpngndm-1","gjpngndm-1","Not-mapped"
"gjppbdng-1","gjppbdng-1","Not-mapped"
"gjppbjlf-1","gjppbjlf-1","Not-mapped"
"gkabacmb-1","gkabacmb-1","Late Erythroid"
"gkabfpff-1","gkabfpff-1","Not-mapped"
"gkaccmeo-1","gkaccmeo-1","Not-mapped"
"gkaciofo-1","gkaciofo-1","Late Erythroid"
"gkafmcdl-1","gkafmcdl-1","Not-mapped"
"gkagajdh-1","gkagajdh-1","Late Myeloid"
"gkagdjcp-1","gkagdjcp-1","Not-mapped"
"gkagkdag-1","gkagkdag-1","Late Erythroid"
"gkahipia-1","gkahipia-1","Not-mapped"
"gkaialdg-1","gkaialdg-1","CD8+ T-Cell"
"gkaimiid-1","gkaimiid-1","Late Erythroid"
"gkakdnpd-1","gkakdnpd-1","Not-mapped"
"gkakfdkg-1","gkakfdkg-1","Late Erythroid"
"gkalgdma-1","gkalgdma-1","Late Erythroid"
"gkamjlpk-1","gkamjlpk-1","CD8+ T-Cell"
"gkapfile-1","gkapfile-1","Not-mapped"
"gkapfkla-1","gkapfkla-1","Monocyte"
"gkaplchn-1","gkaplchn-1","Not-mapped"
"gkaponao-1","gkaponao-1","Not-mapped"
"gkbabbbj-1","gkbabbbj-1","Late Erythroid"
"gkbangeb-1","gkbangeb-1","Not-mapped"
"gkbbdgbb-1","gkbbdgbb-1","Not-mapped"
"gkbcckog-1","gkbcckog-1","Not-mapped"
"gkbcdgaa-1","gkbcdgaa-1","Late Myeloid"
"gkbennod-1","gkbennod-1","RBC"
"gkbhnbdd-1","gkbhnbdd-1","Not-mapped"
"gkbinpnp-1","gkbinpnp-1","Not-mapped"
"gkbjbofo-1","gkbjbofo-1","Not-mapped"
"gkbkchgd-1","gkbkchgd-1","Not-mapped"
"gkbkdmpa-1","gkbkdmpa-1","Late Erythroid"
"gkbkobjk-1","gkbkobjk-1","Not-mapped"
"gkbldmjm-1","gkbldmjm-1","Early Myeloid Progenitor"
"gkbohjgl-1","gkbohjgl-1","Ba/Eo/Ma"
"gkbpgpbe-1","gkbpgpbe-1","Early Myeloid Progenitor"
"gkbpnagf-1","gkbpnagf-1","Not-mapped"
"gkcamkhe-1","gkcamkhe-1","CD8+ T-Cell"
"gkcaneei-1","gkcaneei-1","Not-mapped"
"gkcboial-1","gkcboial-1","Not-mapped"
"gkccgahl-1","gkccgahl-1","Late Myeloid"
"gkcdiall-1","gkcdiall-1","Not-mapped"
"gkcghopl-1","gkcghopl-1","RBC"
"gkchkbpc-1","gkchkbpc-1","Early Myeloid Progenitor"
"gkchlice-1","gkchlice-1","Not-mapped"
"gkchmahk-1","gkchmahk-1","Not-mapped"
"gkchpilj-1","gkchpilj-1","Not-mapped"
"gkcimdbd-1","gkcimdbd-1","Not-mapped"
"gkcimfmk-1","gkcimfmk-1","Early Myeloid Progenitor"
"gkckpleh-1","gkckpleh-1","Not-mapped"
"gkclneel-1","gkclneel-1","Not-mapped"
"gkcnidce-1","gkcnidce-1","Late Erythroid"
"gkcpjflk-1","gkcpjflk-1","Late Erythroid"
"gkcpocbe-1","gkcpocbe-1","Late Erythroid"
"gkdafoag-1","gkdafoag-1","Not-mapped"
"gkdajnje-1","gkdajnje-1","Not-mapped"
"gkdanlpg-1","gkdanlpg-1","Late Myeloid"
"gkdcaknc-1","gkdcaknc-1","Not-mapped"
"gkdcdbdd-1","gkdcdbdd-1","Not-mapped"
"gkdcnodj-1","gkdcnodj-1","Not-mapped"
"gkdfifnl-1","gkdfifnl-1","Late Erythroid"
"gkdghloi-1","gkdghloi-1","Not-mapped"
"gkdgkfpg-1","gkdgkfpg-1","Late Erythroid"
"gkdgkmae-1","gkdgkmae-1","Not-mapped"
"gkdgnmeh-1","gkdgnmeh-1","Late Erythroid"
"gkdhjnak-1","gkdhjnak-1","Late Erythroid"
"gkdhnoik-1","gkdhnoik-1","Not-mapped"
"gkdikaec-1","gkdikaec-1","CD8+ T-Cell"
"gkdipmcd-1","gkdipmcd-1","Not-mapped"
"gkdjdkda-1","gkdjdkda-1","Not-mapped"
"gkdjgbbk-1","gkdjgbbk-1","Not-mapped"
"gkdplnjn-1","gkdplnjn-1","Not-mapped"
"gkdpnpfa-1","gkdpnpfa-1","Early Myeloid Progenitor"
"gkealofk-1","gkealofk-1","Not-mapped"
"gkeflgbg-1","gkeflgbg-1","Not-mapped"
"gkegmllg-1","gkegmllg-1","Not-mapped"
"gkehfopg-1","gkehfopg-1","Early Myeloid Progenitor"
"gkehjpoo-1","gkehjpoo-1","Early Myeloid Progenitor"
"gkeibmlb-1","gkeibmlb-1","Not-mapped"
"gkekbldi-1","gkekbldi-1","GMP"
"gkelfiff-1","gkelfiff-1","Monocyte"
"gkemafac-1","gkemafac-1","Not-mapped"
"gkemihgm-1","gkemihgm-1","Plasma Cell"
"gkemjglf-1","gkemjglf-1","Not-mapped"
"gkenfpec-1","gkenfpec-1","Plasma Cell"
"gkeniadj-1","gkeniadj-1","Late Myeloid"
"gkenllmj-1","gkenllmj-1","Not-mapped"
"gkeobbkh-1","gkeobbkh-1","Not-mapped"
"gkfaakgk-1","gkfaakgk-1","Not-mapped"
"gkfdiopb-1","gkfdiopb-1","Early Myeloid Progenitor"
"gkfekmca-1","gkfekmca-1","GMP"
"gkfginll-1","gkfginll-1","Not-mapped"
"gkfhgifi-1","gkfhgifi-1","Not-mapped"
"gkfkbjdc-1","gkfkbjdc-1","Not-mapped"
"gkfklofd-1","gkfklofd-1","Early Myeloid Progenitor"
"gkfkmgkh-1","gkfkmgkh-1","Late Erythroid"
"gkflackl-1","gkflackl-1","Late Erythroid"
"gkfmmkgo-1","gkfmmkgo-1","Late Myeloid"
"gkfmnjcn-1","gkfmnjcn-1","Not-mapped"
"gkfnbelb-1","gkfnbelb-1","Early Myeloid Progenitor"
"gkfneidb-1","gkfneidb-1","Late Myeloid"
"gkfogeii-1","gkfogeii-1","Late Erythroid"
"gkgdfljp-1","gkgdfljp-1","Not-mapped"
"gkgeaflh-1","gkgeaflh-1","Late Erythroid"
"gkgfandn-1","gkgfandn-1","GMP"
"gkgfipkd-1","gkgfipkd-1","Late Myeloid"
"gkghcdch-1","gkghcdch-1","Late Myeloid"
"gkghebek-1","gkghebek-1","Late Myeloid"
"gkgikffi-1","gkgikffi-1","Not-mapped"
"gkgiolda-1","gkgiolda-1","Late Erythroid"
"gkgjhhmo-1","gkgjhhmo-1","Late Erythroid"
"gkglgbgc-1","gkglgbgc-1","Late Erythroid"
"gkglgmff-1","gkglgmff-1","Late Erythroid"
"gkgnbfoo-1","gkgnbfoo-1","Late Erythroid"
"gkgohcek-1","gkgohcek-1","Not-mapped"
"gkgolkhi-1","gkgolkhi-1","GMP"
"gkgomodb-1","gkgomodb-1","Late Erythroid"
"gkhbecjo-1","gkhbecjo-1","Not-mapped"
"gkhblinc-1","gkhblinc-1","Not-mapped"
"gkhbllen-1","gkhbllen-1","Not-mapped"
"gkhefkoe-1","gkhefkoe-1","Not-mapped"
"gkhelhog-1","gkhelhog-1","Late Myeloid"
"gkhgognj-1","gkhgognj-1","Late Myeloid"
"gkhjhmih-1","gkhjhmih-1","Late Erythroid"
"gkhjlhbb-1","gkhjlhbb-1","Late Erythroid"
"gkhjnhef-1","gkhjnhef-1","Late Erythroid"
"gkhkljkc-1","gkhkljkc-1","CD8+ T-Cell"
"gkhmipcb-1","gkhmipcb-1","CD4+ T-Cell"
"gkhpgfkl-1","gkhpgfkl-1","Late Erythroid"
"gkhppgkn-1","gkhppgkn-1","Late Myeloid"
"gkibhhop-1","gkibhhop-1","Early Myeloid Progenitor"
"gkibincn-1","gkibincn-1","Not-mapped"
"gkidfklh-1","gkidfklh-1","Not-mapped"
"gkidohii-1","gkidohii-1","Not-mapped"
"gkidpnbf-1","gkidpnbf-1","Not-mapped"
"gkiepdjl-1","gkiepdjl-1","Late Erythroid"
"gkifbmem-1","gkifbmem-1","Not-mapped"
"gkiichfe-1","gkiichfe-1","Not-mapped"
"gkiikbbp-1","gkiikbbp-1","Not-mapped"
"gkiinond-1","gkiinond-1","Early Myeloid Progenitor"
"gkijcblf-1","gkijcblf-1","Late Erythroid"
"gkijihcm-1","gkijihcm-1","Late Myeloid"
"gkikldjn-1","gkikldjn-1","Late Myeloid"
"gkilmaff-1","gkilmaff-1","Not-mapped"
"gkiojnmo-1","gkiojnmo-1","Not-mapped"
"gkiolbab-1","gkiolbab-1","Late Erythroid"
"gkioopbc-1","gkioopbc-1","Not-mapped"
"gkipcflo-1","gkipcflo-1","Not-mapped"
"gkipelnc-1","gkipelnc-1","Late Erythroid"
"gkjbabkk-1","gkjbabkk-1","Late Erythroid"
"gkjbcaml-1","gkjbcaml-1","Late Erythroid"
"gkjbddge-1","gkjbddge-1","Ba/Eo/Ma"
"gkjbfpig-1","gkjbfpig-1","Not-mapped"
"gkjcbkmn-1","gkjcbkmn-1","Late Myeloid"
"gkjchfil-1","gkjchfil-1","Late Erythroid"
"gkjdkdmc-1","gkjdkdmc-1","Not-mapped"
"gkjecpca-1","gkjecpca-1","Late Myeloid"
"gkjfbibj-1","gkjfbibj-1","Not-mapped"
"gkjfdbfi-1","gkjfdbfi-1","Not-mapped"
"gkjhembp-1","gkjhembp-1","Not-mapped"
"gkjhgoib-1","gkjhgoib-1","Not-mapped"
"gkjhpbhb-1","gkjhpbhb-1","Not-mapped"
"gkjigloi-1","gkjigloi-1","Not-mapped"
"gkjipahb-1","gkjipahb-1","Not-mapped"
"gkjjijgm-1","gkjjijgm-1","Not-mapped"
"gkjjkagp-1","gkjjkagp-1","Not-mapped"
"gkjkdlaf-1","gkjkdlaf-1","Late Myeloid"
"gkjkofgi-1","gkjkofgi-1","Late Myeloid"
"gkjlalic-1","gkjlalic-1","Not-mapped"
"gkjlmfec-1","gkjlmfec-1","Not-mapped"
"gkjnaaae-1","gkjnaaae-1","Not-mapped"
"gkjncodf-1","gkjncodf-1","Late Erythroid"
"gkjommkm-1","gkjommkm-1","Not-mapped"
"gkjpclde-1","gkjpclde-1","Early Myeloid Progenitor"
"gkkbhhmm-1","gkkbhhmm-1","Late Erythroid"
"gkkbihbe-1","gkkbihbe-1","Not-mapped"
"gkkccbcl-1","gkkccbcl-1","Late Erythroid"
"gkkccgaa-1","gkkccgaa-1","Late Erythroid"
"gkkcefda-1","gkkcefda-1","GMP"
"gkkfobbk-1","gkkfobbk-1","Not-mapped"
"gkkgndgp-1","gkkgndgp-1","Not-mapped"
"gkkhkjgm-1","gkkhkjgm-1","Not-mapped"
"gkkjamld-1","gkkjamld-1","Not-mapped"
"gkkjamlm-1","gkkjamlm-1","Monocyte"
"gkkjfpdl-1","gkkjfpdl-1","Not-mapped"
"gkkkapeh-1","gkkkapeh-1","Not-mapped"
"gkkkhnca-1","gkkkhnca-1","Not-mapped"
"gkkklipc-1","gkkklipc-1","Not-mapped"
"gkkledga-1","gkkledga-1","Not-mapped"
"gkkmfgci-1","gkkmfgci-1","Late Myeloid"
"gkkmglon-1","gkkmglon-1","Late Myeloid"
"gkkmhpim-1","gkkmhpim-1","Late Myeloid"
"gkkoanbl-1","gkkoanbl-1","Late Myeloid"
"gkkocbca-1","gkkocbca-1","Late Erythroid"
"gkkpaojd-1","gkkpaojd-1","Not-mapped"
"gklcjdag-1","gklcjdag-1","CD8+ T-Cell"
"gklcohfo-1","gklcohfo-1","Early Myeloid Progenitor"
"gklcondn-1","gklcondn-1","Mature B"
"gkledioi-1","gkledioi-1","Late Erythroid"
"gklgcpgn-1","gklgcpgn-1","Not-mapped"
"gkliapio-1","gkliapio-1","Not-mapped"
"gkljnabk-1","gkljnabk-1","Late Erythroid"
"gkljnipc-1","gkljnipc-1","Not-mapped"
"gklmhhii-1","gklmhhii-1","Late Erythroid"
"gklmpaen-1","gklmpaen-1","Late Erythroid"
"gklnehff-1","gklnehff-1","Not-mapped"
"gklnojmm-1","gklnojmm-1","Late Erythroid"
"gkmafoha-1","gkmafoha-1","Late Erythroid"
"gkmccgnj-1","gkmccgnj-1","Late Myeloid"
"gkmdkkca-1","gkmdkkca-1","Not-mapped"
"gkmfbbgm-1","gkmfbbgm-1","Late Erythroid"
"gkmfdlke-1","gkmfdlke-1","Late Erythroid"
"gkmgnjia-1","gkmgnjia-1","CD8+ T-Cell"
"gkmhfhje-1","gkmhfhje-1","Monocyte"
"gkmiieok-1","gkmiieok-1","GMP"
"gkmjpffd-1","gkmjpffd-1","Not-mapped"
"gkmkbmdb-1","gkmkbmdb-1","Late Myeloid"
"gkmmeien-1","gkmmeien-1","GMP"
"gkmnnaco-1","gkmnnaco-1","Late Erythroid"
"gknamnli-1","gknamnli-1","Not-mapped"
"gknbicfl-1","gknbicfl-1","Late Erythroid"
"gkndnkic-1","gkndnkic-1","Late Erythroid"
"gknfpmop-1","gknfpmop-1","Early Myeloid Progenitor"
"gkngaagp-1","gkngaagp-1","Late Erythroid"
"gknhngcb-1","gknhngcb-1","Not-mapped"
"gknigmoe-1","gknigmoe-1","Late Erythroid"
"gkninfno-1","gkninfno-1","Late Erythroid"
"gknjamjj-1","gknjamjj-1","Late Erythroid"
"gknkgglg-1","gknkgglg-1","Late Erythroid"
"gknkjmhg-1","gknkjmhg-1","Late Myeloid"
"gknlaogh-1","gknlaogh-1","Late Erythroid"
"gknldaji-1","gknldaji-1","Not-mapped"
"gknlhelo-1","gknlhelo-1","Not-mapped"
"gknlkalp-1","gknlkalp-1","Not-mapped"
"gknmjapp-1","gknmjapp-1","Not-mapped"
"gknnboac-1","gknnboac-1","Late Erythroid"
"gknocdcn-1","gknocdcn-1","Not-mapped"
"gknpikfe-1","gknpikfe-1","Not-mapped"
"gknpnkpc-1","gknpnkpc-1","Not-mapped"
"gkoaokci-1","gkoaokci-1","Not-mapped"
"gkobpeph-1","gkobpeph-1","Not-mapped"
"gkoddkck-1","gkoddkck-1","Not-mapped"
"gkogfjhm-1","gkogfjhm-1","Not-mapped"
"gkoglkka-1","gkoglkka-1","Not-mapped"
"gkohdhhk-1","gkohdhhk-1","Neutrophil"
"gkohdpfg-1","gkohdpfg-1","Not-mapped"
"gkohndea-1","gkohndea-1","Not-mapped"
"gkohnljg-1","gkohnljg-1","GMP"
"gkojcdlf-1","gkojcdlf-1","Not-mapped"
"gkojmepk-1","gkojmepk-1","Not-mapped"
"gkokdbnd-1","gkokdbnd-1","Not-mapped"
"gkolmolf-1","gkolmolf-1","Not-mapped"
"gkoodeef-1","gkoodeef-1","Not-mapped"
"gkoodffj-1","gkoodffj-1","Not-mapped"
"gkpaaell-1","gkpaaell-1","Early Myeloid Progenitor"
"gkpbneje-1","gkpbneje-1","Not-mapped"
"gkpbpmho-1","gkpbpmho-1","Late Erythroid"
"gkpccjhj-1","gkpccjhj-1","Late Myeloid"
"gkpclale-1","gkpclale-1","Early Myeloid Progenitor"
"gkpcpjal-1","gkpcpjal-1","Not-mapped"
"gkpdceln-1","gkpdceln-1","Not-mapped"
"gkpdhbig-1","gkpdhbig-1","Late Erythroid"
"gkpdlojm-1","gkpdlojm-1","Not-mapped"
"gkpfhmih-1","gkpfhmih-1","Late Erythroid"
"gkpgddoc-1","gkpgddoc-1","Not-mapped"
"gkphmeko-1","gkphmeko-1","Early Myeloid Progenitor"
"gkpiagio-1","gkpiagio-1","Late Erythroid"
"gkpicfjb-1","gkpicfjb-1","Not-mapped"
"gkpjpjlc-1","gkpjpjlc-1","Not-mapped"
"gkpkcbae-1","gkpkcbae-1","Adipo-MSC"
"gkpkemej-1","gkpkemej-1","Late Erythroid"
"gkplkjnc-1","gkplkjnc-1","Early Myeloid Progenitor"
"gkplnfem-1","gkplnfem-1","Not-mapped"
"gkplphec-1","gkplphec-1","Not-mapped"
"gkpmlpoe-1","gkpmlpoe-1","MPP"
"glaapppg-1","glaapppg-1","Not-mapped"
"gladdpcc-1","gladdpcc-1","Late Erythroid"
"glaikchl-1","glaikchl-1","Not-mapped"
"glakdhai-1","glakdhai-1","GMP"
"glakhbgg-1","glakhbgg-1","Not-mapped"
"glakidom-1","glakidom-1","Late Myeloid"
"glaloebm-1","glaloebm-1","Not-mapped"
"glamnjkm-1","glamnjkm-1","Late Erythroid"
"glanfioi-1","glanfioi-1","Late Erythroid"
"glapefoi-1","glapefoi-1","Not-mapped"
"glapkeoh-1","glapkeoh-1","Not-mapped"
"glbbefpd-1","glbbefpd-1","GMP"
"glbbfnjc-1","glbbfnjc-1","Not-mapped"
"glbdacpj-1","glbdacpj-1","Late Myeloid"
"glbdepcp-1","glbdepcp-1","Not-mapped"
"glbeglcc-1","glbeglcc-1","Late Myeloid"
"glbfcafk-1","glbfcafk-1","Early Myeloid Progenitor"
"glbffajh-1","glbffajh-1","Not-mapped"
"glbfoocf-1","glbfoocf-1","Not-mapped"
"glbggjjj-1","glbggjjj-1","Not-mapped"
"glbhhpio-1","glbhhpio-1","Early Myeloid Progenitor"
"glbihcpb-1","glbihcpb-1","Late Myeloid"
"glbjbnoh-1","glbjbnoh-1","Late Erythroid"
"glbjdkdh-1","glbjdkdh-1","Late Erythroid"
"glbjfcmo-1","glbjfcmo-1","Not-mapped"
"glbjgnbe-1","glbjgnbe-1","Early Myeloid Progenitor"
"glbkcdgb-1","glbkcdgb-1","Early Myeloid Progenitor"
"glbkdgaf-1","glbkdgaf-1","Late Erythroid"
"glbkdmde-1","glbkdmde-1","Not-mapped"
"glbkgjmo-1","glbkgjmo-1","Not-mapped"
"glblenno-1","glblenno-1","Late Erythroid"
"glblgcai-1","glblgcai-1","Late Erythroid"
"glblhdhk-1","glblhdhk-1","Late Erythroid"
"glbmokna-1","glbmokna-1","Not-mapped"
"glbnfdii-1","glbnfdii-1","Not-mapped"
"glbnkkel-1","glbnkkel-1","Late Erythroid"
"glboakci-1","glboakci-1","Late Erythroid"
"glbojgbg-1","glbojgbg-1","Late Erythroid"
"glbpbipg-1","glbpbipg-1","Early Myeloid Progenitor"
"glcakkcb-1","glcakkcb-1","Early Myeloid Progenitor"
"glcaopfj-1","glcaopfj-1","Late Myeloid"
"glccfaeb-1","glccfaeb-1","Early Myeloid Progenitor"
"glcclidg-1","glcclidg-1","Late Myeloid"
"glcdahej-1","glcdahej-1","Not-mapped"
"glcdlmgg-1","glcdlmgg-1","Not-mapped"
"glcedfmc-1","glcedfmc-1","Not-mapped"
"glcehlha-1","glcehlha-1","Not-mapped"
"glcekmkm-1","glcekmkm-1","Not-mapped"
"glcfgann-1","glcfgann-1","Not-mapped"
"glcgiafh-1","glcgiafh-1","Not-mapped"
"glcgkbkh-1","glcgkbkh-1","Early Myeloid Progenitor"
"glcgnlhj-1","glcgnlhj-1","Adipo-MSC"
"glchjmeg-1","glchjmeg-1","Late Myeloid"
"glcibkpc-1","glcibkpc-1","Late Myeloid"
"glcibpjk-1","glcibpjk-1","Late Myeloid"
"glcikglp-1","glcikglp-1","Late Myeloid"
"glcjiomh-1","glcjiomh-1","GMP"
"glckecni-1","glckecni-1","Not-mapped"
"glckmphp-1","glckmphp-1","GMP"
"glclhhjj-1","glclhhjj-1","Not-mapped"
"glcmekin-1","glcmekin-1","Not-mapped"
"glcnlgjd-1","glcnlgjd-1","Not-mapped"
"glcogfbf-1","glcogfbf-1","Late Erythroid"
"glcpnhfi-1","glcpnhfi-1","Not-mapped"
"gldbhapn-1","gldbhapn-1","Not-mapped"
"glddapdi-1","glddapdi-1","Not-mapped"
"gldfpicp-1","gldfpicp-1","Not-mapped"
"gldgobaa-1","gldgobaa-1","Not-mapped"
"gldikoep-1","gldikoep-1","Not-mapped"
"gldkihnj-1","gldkihnj-1","Early Myeloid Progenitor"
"gldljioa-1","gldljioa-1","GMP"
"gldlknoe-1","gldlknoe-1","Early Myeloid Progenitor"
"gldmcofl-1","gldmcofl-1","Not-mapped"
"gldmpakp-1","gldmpakp-1","Not-mapped"
"gldnjcmi-1","gldnjcmi-1","GMP"
"gldnnbgf-1","gldnnbgf-1","Late Myeloid"
"gldolpoo-1","gldolpoo-1","Not-mapped"
"gleclggg-1","gleclggg-1","Late Myeloid"
"glednkpp-1","glednkpp-1","Not-mapped"
"gleeddkj-1","gleeddkj-1","Not-mapped"
"gleegodk-1","gleegodk-1","Not-mapped"
"glefihhb-1","glefihhb-1","GMP"
"glegnafm-1","glegnafm-1","Not-mapped"
"glegnjkg-1","glegnjkg-1","Monocyte"
"gleigepn-1","gleigepn-1","Not-mapped"
"gleijble-1","gleijble-1","CD8+ T-Cell"
"gleikifj-1","gleikifj-1","Not-mapped"
"glejeobg-1","glejeobg-1","Not-mapped"
"glekajpo-1","glekajpo-1","Not-mapped"
"glekbmal-1","glekbmal-1","Not-mapped"
"glelbgfo-1","glelbgfo-1","Early Myeloid Progenitor"
"glemijfe-1","glemijfe-1","Not-mapped"
"glemoief-1","glemoief-1","SEC"
"glempjmh-1","glempjmh-1","Late Myeloid"
"glenbemi-1","glenbemi-1","Not-mapped"
"gleogcdj-1","gleogcdj-1","Not-mapped"
"gleoldjf-1","gleoldjf-1","Not-mapped"
"glepdfdb-1","glepdfdb-1","Not-mapped"
"glepeghh-1","glepeghh-1","Not-mapped"
"glephecg-1","glephecg-1","Late Erythroid"
"glfaenen-1","glfaenen-1","Not-mapped"
"glfcbcof-1","glfcbcof-1","Adipo-MSC"
"glfiedhl-1","glfiedhl-1","Not-mapped"
"glfikohf-1","glfikohf-1","Not-mapped"
"glfinefe-1","glfinefe-1","Not-mapped"
"glfjfhak-1","glfjfhak-1","Not-mapped"
"glfjkjjl-1","glfjkjjl-1","GMP"
"glfjpjfb-1","glfjpjfb-1","Not-mapped"
"glfnenjn-1","glfnenjn-1","Not-mapped"
"glfomacj-1","glfomacj-1","Not-mapped"
"glfpbgpf-1","glfpbgpf-1","GMP"
"glfphmak-1","glfphmak-1","Early Myeloid Progenitor"
"glgaapdh-1","glgaapdh-1","Early Myeloid Progenitor"
"glgbalob-1","glgbalob-1","pDC"
"glgcecio-1","glgcecio-1","RBC"
"glgdbage-1","glgdbage-1","Late Erythroid"
"glgdhfck-1","glgdhfck-1","Late Myeloid"
"glgdljah-1","glgdljah-1","CD8+ T-Cell"
"glgecagl-1","glgecagl-1","Not-mapped"
"glgfgeag-1","glgfgeag-1","GMP"
"glgfincd-1","glgfincd-1","Late Myeloid"
"glggfopo-1","glggfopo-1","Not-mapped"
"glgggnfj-1","glgggnfj-1","Not-mapped"
"glggmfmc-1","glggmfmc-1","Pro-B"
"glghdlga-1","glghdlga-1","Not-mapped"
"glghhcjo-1","glghhcjo-1","Not-mapped"
"glghlkno-1","glghlkno-1","Not-mapped"
"glgionab-1","glgionab-1","Not-mapped"
"glgjpibk-1","glgjpibk-1","Not-mapped"
"glgkknjc-1","glgkknjc-1","Late Myeloid"
"glgmgllo-1","glgmgllo-1","Not-mapped"
"glgnhajj-1","glgnhajj-1","Not-mapped"
"glgodheg-1","glgodheg-1","Early Myeloid Progenitor"
"glgojeme-1","glgojeme-1","Late Erythroid"
"glgomimm-1","glgomimm-1","CD8+ T-Cell"
"glhcgbkg-1","glhcgbkg-1","Not-mapped"
"glhedibj-1","glhedibj-1","Not-mapped"
"glheeiom-1","glheeiom-1","Not-mapped"
"glhfnimj-1","glhfnimj-1","Not-mapped"
"glhgakll-1","glhgakll-1","Not-mapped"
"glhicmje-1","glhicmje-1","Late Erythroid"
"glhihlpp-1","glhihlpp-1","Not-mapped"
"glhikilm-1","glhikilm-1","Not-mapped"
"glhlcpll-1","glhlcpll-1","Late Erythroid"
"glhnnhpp-1","glhnnhpp-1","Not-mapped"
"glhobbhd-1","glhobbhd-1","Late Erythroid"
"glhohlol-1","glhohlol-1","Late Myeloid"
"glhoicmg-1","glhoicmg-1","Not-mapped"
"glhpjggd-1","glhpjggd-1","Not-mapped"
"glibnkkf-1","glibnkkf-1","Not-mapped"
"glicfjjn-1","glicfjjn-1","Not-mapped"
"glicjbnk-1","glicjbnk-1","Not-mapped"
"gliegonn-1","gliegonn-1","Early Myeloid Progenitor"
"glieoidd-1","glieoidd-1","Late Erythroid"
"gligedbd-1","gligedbd-1","Not-mapped"
"glihefik-1","glihefik-1","Not-mapped"
"glihmbka-1","glihmbka-1","Not-mapped"
"gliikhkj-1","gliikhkj-1","Not-mapped"
"glijkila-1","glijkila-1","Not-mapped"
"glilikke-1","glilikke-1","CD4+ T-Cell"
"gliljccn-1","gliljccn-1","Not-mapped"
"glimblim-1","glimblim-1","Late Myeloid"
"glimhbhl-1","glimhbhl-1","Not-mapped"
"glimibdm-1","glimibdm-1","Early Myeloid Progenitor"
"glioielb-1","glioielb-1","Early Myeloid Progenitor"
"gliolonh-1","gliolonh-1","Late Myeloid"
"gljbgjjg-1","gljbgjjg-1","Early Myeloid Progenitor"
"gljdgfjk-1","gljdgfjk-1","Not-mapped"
"gljdnckp-1","gljdnckp-1","Not-mapped"
"gljehnhl-1","gljehnhl-1","Not-mapped"
"gljfnbio-1","gljfnbio-1","Late Myeloid"
"gljfnkjj-1","gljfnkjj-1","Late Myeloid"
"gljgdpij-1","gljgdpij-1","Not-mapped"
"gljhcfjp-1","gljhcfjp-1","Not-mapped"
"gljhkcoo-1","gljhkcoo-1","Not-mapped"
"gljhnben-1","gljhnben-1","Late Myeloid"
"gljihdjh-1","gljihdjh-1","Not-mapped"
"gljknjfn-1","gljknjfn-1","Late Erythroid"
"gljknpoj-1","gljknpoj-1","RBC"
"gljmdjpb-1","gljmdjpb-1","Not-mapped"
"gljnnpfd-1","gljnnpfd-1","Not-mapped"
"gljoemlg-1","gljoemlg-1","Not-mapped"
"glkapmaj-1","glkapmaj-1","Not-mapped"
"glkbfiil-1","glkbfiil-1","Not-mapped"
"glkbfnic-1","glkbfnic-1","Not-mapped"
"glkdhggg-1","glkdhggg-1","Not-mapped"
"glkebpni-1","glkebpni-1","Not-mapped"
"glkfiooh-1","glkfiooh-1","Early Myeloid Progenitor"
"glkfohcm-1","glkfohcm-1","Not-mapped"
"glkgaock-1","glkgaock-1","Not-mapped"
"glkgbglp-1","glkgbglp-1","Early Myeloid Progenitor"
"glkhdonh-1","glkhdonh-1","Not-mapped"
"glkhfanc-1","glkhfanc-1","Adipo-MSC"
"glkhgfeh-1","glkhgfeh-1","Early Myeloid Progenitor"
"glkhmjpk-1","glkhmjpk-1","Early Myeloid Progenitor"
"glkimcif-1","glkimcif-1","Not-mapped"
"glkionbi-1","glkionbi-1","Not-mapped"
"glkkooil-1","glkkooil-1","Not-mapped"
"glkmcmdp-1","glkmcmdp-1","Late Myeloid"
"glkmglhc-1","glkmglhc-1","Not-mapped"
"glkmlfcm-1","glkmlfcm-1","Not-mapped"
"glknbfmi-1","glknbfmi-1","Not-mapped"
"glknlbpe-1","glknlbpe-1","Late Myeloid"
"gllaalko-1","gllaalko-1","Early Myeloid Progenitor"
"gllagmck-1","gllagmck-1","Not-mapped"
"gllbfmpp-1","gllbfmpp-1","Not-mapped"
"gllchned-1","gllchned-1","Not-mapped"
"glleabil-1","glleabil-1","Not-mapped"
"glliaaaj-1","glliaaaj-1","Early Myeloid Progenitor"
"gllindib-1","gllindib-1","GMP"
"glljhccp-1","glljhccp-1","Not-mapped"
"gllkkghk-1","gllkkghk-1","Not-mapped"
"glllekoc-1","glllekoc-1","Not-mapped"
"gllmefdd-1","gllmefdd-1","Late Erythroid"
"gllmgdce-1","gllmgdce-1","Not-mapped"
