"","cell_id","group"
"ijknjjik-1","ijknjjik-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"ijkonnoe-1","ijkonnoe-1","ITGAM+ Uk"
"ijkpbaip-1","ijkpbaip-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"ijkpffij-1","ijkpffij-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"ijkponnb-1","ijkponnb-1","ELANE_high Neutrophil"
"ijlapijk-1","ijlapijk-1","ITGAM+ Uk"
"ijldpfbk-1","ijldpfbk-1","PDGFRA/B+ MSC/Bone"
"ijledcjj-1","ijledcjj-1","MKI67+ Erythroblast"
"ijlefodn-1","ijlefodn-1","MKI67+ Erythroblast"
"ijlekhgb-1","ijlekhgb-1","T_NK"
"ijlggbni-1","ijlggbni-1","MKI67+ Erythroblast"
"ijljekmm-1","ijljekmm-1","MKI67+ Erythroblast"
"ijllddnl-1","ijllddnl-1","B cell"
"ijlmgoeb-1","ijlmgoeb-1","PDGFRA/B+ MSC/Bone"
"ijlnljlf-1","ijlnljlf-1","Uk"
"ijmagiih-1","ijmagiih-1","T_NK"
"ijmbaggn-1","ijmbaggn-1","MKI67+ Erythroblast"
"ijmciebb-1","ijmciebb-1","CTSK+ osteoclast?"
"ijmdefjb-1","ijmdefjb-1","ITGAM+ Uk"
"ijmdmmig-1","ijmdmmig-1","MKI67+ Erythroblast"
"ijmfpegh-1","ijmfpegh-1","MKI67+ Erythroblast"
"ijmgefmo-1","ijmgefmo-1","MKI67+ Erythroblast"
"ijmhegmg-1","ijmhegmg-1","MKI67+ Erythroblast"
"ijmjflig-1","ijmjflig-1","T_NK"
"ijmkgkkg-1","ijmkgkkg-1","MKI67+ Erythroblast"
"ijmkpokb-1","ijmkpokb-1","Uk"
"ijmlcfji-1","ijmlcfji-1","MKI67+ Erythroblast"
"ijmmcghb-1","ijmmcghb-1","Uk"
"ijmohgap-1","ijmohgap-1","Uk"
"ijmpegpa-1","ijmpegpa-1","MKI67+ Erythroblast"
"ijnakpff-1","ijnakpff-1","CD74+ Myeloid/immune progenitors/Monocyte/Macrophage"
"ijnambfc-1","ijnambfc-1","CD74+ Myeloid/immune progenitors/Monocyte/Macrophage"
"ijnbdipb-1","ijnbdipb-1","CD74+ Myeloid/immune progenitors/Monocyte/Macrophage"
"ijnbncnl-1","ijnbncnl-1","ITGAM+ Uk"
"ijnchiah-1","ijnchiah-1","MS4A2+ Mast Cell?"
"ijnefghb-1","ijnefghb-1","MKI67+ Erythroblast"
"ijnfchki-1","ijnfchki-1","ITGAM+ Uk"
"ijnfifhk-1","ijnfifhk-1","MKI67+ Erythroblast"
"ijnfjomb-1","ijnfjomb-1","T_NK"
"ijnfkfip-1","ijnfkfip-1","B cell"
"ijnfpkgo-1","ijnfpkgo-1","Uk"
"ijnibnlj-1","ijnibnlj-1","MKI67+ Erythroblast"
"ijnjlbig-1","ijnjlbig-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"ijnmflbj-1","ijnmflbj-1","T_NK"
"ijnniicl-1","ijnniicl-1","Uk"
"ijnnkdfo-1","ijnnkdfo-1","MKI67+ Erythroblast"
"ijnnlcld-1","ijnnlcld-1","MKI67+ Erythroblast"
"ijnojndh-1","ijnojndh-1","Uk"
"ijnpapob-1","ijnpapob-1","ITGAM+ ELANE_low Neutrophil"
"ijnpcmhn-1","ijnpcmhn-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"ijnpihln-1","ijnpihln-1","B cell"
"ijocdgmc-1","ijocdgmc-1","CD74+ Uk"
"ijocgdkk-1","ijocgdkk-1","T_NK"
"ijoihbgi-1","ijoihbgi-1","CD74+ Myeloid/immune progenitors/Monocyte/Macrophage"
"ijomhmoo-1","ijomhmoo-1","CD74+ Myeloid/immune progenitors/Monocyte/Macrophage"
"ijoodjkb-1","ijoodjkb-1","Uk"
"ijoplmep-1","ijoplmep-1","Uk"
"ijpbhann-1","ijpbhann-1","Uk"
"ijpblndg-1","ijpblndg-1","ITGAM+ Uk"
"ijpekoil-1","ijpekoil-1","CTSK+ osteoclast?"
"ijpglckn-1","ijpglckn-1","MKI67+ Erythroblast"
"ijpgpoli-1","ijpgpoli-1","MKI67+ Erythroblast"
"ijpheinh-1","ijpheinh-1","MKI67+ Erythroblast"
"ijphminj-1","ijphminj-1","CD74+ Myeloid/immune progenitors/Monocyte/Macrophage"
"ijpjhphj-1","ijpjhphj-1","ITGAM+ ELANE_low Neutrophil"
"ijpkjodo-1","ijpkjodo-1","MKI67+ Erythroblast"
"ijpleejl-1","ijpleejl-1","ITGAM+ Uk"
"ijplibna-1","ijplibna-1","MKI67+ Erythroblast"
"ijpllbgd-1","ijpllbgd-1","ITGAM+ Uk"
"ijpmdkgm-1","ijpmdkgm-1","ITGAM+ ELANE_low Neutrophil"
"ijpmiblb-1","ijpmiblb-1","ITGAM+ Uk"
"ijpmocao-1","ijpmocao-1","T_NK"
"ikaamaaf-1","ikaamaaf-1","PECAM1+ Endothelial/Plasma cell/HSC?/B cell"
"ikaclkdf-1","ikaclkdf-1","ITGAM+ Uk"
"ikacpooa-1","ikacpooa-1","ITGAM+ ELANE_low Neutrophil"
"ikadabeg-1","ikadabeg-1","ELANE_high Neutrophil"
"ikaefonf-1","ikaefonf-1","ITGAM+ Uk"
"ikaemmog-1","ikaemmog-1","T_NK"
"ikaenghi-1","ikaenghi-1","Uk"
"ikafeafl-1","ikafeafl-1","PECAM1+ Endothelial/Plasma cell/HSC?/B cell"
"ikafeobd-1","ikafeobd-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"ikagjpoa-1","ikagjpoa-1","DNTT+ Uk"
"ikahhkei-1","ikahhkei-1","MKI67+ Erythroblast"
"ikajgfko-1","ikajgfko-1","CD74+ Uk"
"ikajnejh-1","ikajnejh-1","T_NK"
"ikalanpi-1","ikalanpi-1","CD74+ Uk"
"ikalpkic-1","ikalpkic-1","MKI67+ Erythroblast"
"ikanibdl-1","ikanibdl-1","CTSK+ osteoclast?"
"ikapnmjk-1","ikapnmjk-1","T_NK"
"ikbbnbhj-1","ikbbnbhj-1","MKI67+ Erythroblast"
"ikbephpa-1","ikbephpa-1","MS4A2+ Mast Cell?"
"ikbfjaka-1","ikbfjaka-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"ikbfnkhe-1","ikbfnkhe-1","CD74+ Myeloid/immune progenitors/Monocyte/Macrophage"
"ikbhpdjl-1","ikbhpdjl-1","MKI67+ Erythroblast"
"ikbibcdf-1","ikbibcdf-1","CD74+ Uk"
"ikbjdfhe-1","ikbjdfhe-1","MKI67+ Erythroblast"
"ikbjkkaf-1","ikbjkkaf-1","CD74+ Uk"
"ikbmlkfc-1","ikbmlkfc-1","MKI67+ Erythroblast"
"ikbogphn-1","ikbogphn-1","MKI67+ Erythroblast"
"ikbooofo-1","ikbooofo-1","CTSK+ osteoclast?"
"ikcbkkhk-1","ikcbkkhk-1","MKI67+ Erythroblast"
"ikccacdc-1","ikccacdc-1","MKI67+ Erythroblast"
"ikcefkjp-1","ikcefkjp-1","MKI67+ Erythroblast"
"ikceohnc-1","ikceohnc-1","MKI67+ Erythroblast"
"ikcgdnac-1","ikcgdnac-1","Uk"
"ikcidicg-1","ikcidicg-1","Uk"
"ikcihdfb-1","ikcihdfb-1","MKI67+ Erythroblast"
"ikckglaa-1","ikckglaa-1","ITGAM+ Uk"
"ikclahkh-1","ikclahkh-1","CD74+ Myeloid/immune progenitors/Monocyte/Macrophage"
"ikclakdg-1","ikclakdg-1","CD74+ Myeloid/immune progenitors/Monocyte/Macrophage"
"ikcndfha-1","ikcndfha-1","MS4A2+ Mast Cell?"
"ikcoheef-1","ikcoheef-1","T_NK"
"ikcohgdf-1","ikcohgdf-1","CD74+ Uk"
"ikdachji-1","ikdachji-1","MKI67+ Erythroblast"
"ikdaldjo-1","ikdaldjo-1","MKI67+ Erythroblast"
"ikdcbnni-1","ikdcbnni-1","T_NK"
"ikdcomen-1","ikdcomen-1","MKI67+ Erythroblast"
"ikddkccl-1","ikddkccl-1","CD74+ Uk"
"ikdecklp-1","ikdecklp-1","MKI67+ Erythroblast"
"ikdfkkhe-1","ikdfkkhe-1","MKI67+ Erythroblast"
"ikdghiea-1","ikdghiea-1","MKI67+ Erythroblast"
"ikdgopkp-1","ikdgopkp-1","ITGAM+ Uk"
"ikdnmbng-1","ikdnmbng-1","Megakaryocyte?"
"ikdnncbj-1","ikdnncbj-1","B cell"
"ikdphieg-1","ikdphieg-1","CD74+ Myeloid/immune progenitors/Monocyte/Macrophage"
"ikeaainh-1","ikeaainh-1","Uk"
"ikeaapdi-1","ikeaapdi-1","T_NK"
"ikealiel-1","ikealiel-1","ELANE_high Neutrophil"
"ikebmphk-1","ikebmphk-1","PECAM1+ Endothelial/Plasma cell/HSC?/B cell"
"ikebomlp-1","ikebomlp-1","MKI67+ Erythroblast"
"ikedjkhi-1","ikedjkhi-1","Uk"
"ikeekkjd-1","ikeekkjd-1","Uk"
"ikefijhp-1","ikefijhp-1","Uk"
"ikefkadb-1","ikefkadb-1","Uk"
"ikegiabp-1","ikegiabp-1","MKI67+ Erythroblast"
"ikegjcdf-1","ikegjcdf-1","ITGAM+ ELANE_low Neutrophil"
"ikehdnca-1","ikehdnca-1","PECAM1+ Endothelial/Plasma cell/HSC?/B cell"
"ikeigddd-1","ikeigddd-1","ITGAM+ ELANE_low Neutrophil"
"ikeiikhg-1","ikeiikhg-1","MKI67+ Erythroblast"
"ikejdipl-1","ikejdipl-1","MKI67+ Erythroblast"
"ikejekcl-1","ikejekcl-1","MKI67+ Erythroblast"
"ikeninjn-1","ikeninjn-1","MKI67+ Erythroblast"
"ikfapnci-1","ikfapnci-1","T_NK"
"ikfbcpkk-1","ikfbcpkk-1","Uk"
"ikfbenpo-1","ikfbenpo-1","Uk"
"ikfbkiif-1","ikfbkiif-1","ITGAM+ Uk"
"ikfbpkhi-1","ikfbpkhi-1","Uk"
"ikfchjhf-1","ikfchjhf-1","ITGAM+ Uk"
"ikfebcdi-1","ikfebcdi-1","ITGAM+ Uk"
"ikfecdna-1","ikfecdna-1","ITGAM+ Uk"
"ikfelakm-1","ikfelakm-1","Uk"
"ikfggiaf-1","ikfggiaf-1","ELANE_high Neutrophil"
"ikfgiinc-1","ikfgiinc-1","ITGAM+ Uk"
"ikfhonoj-1","ikfhonoj-1","MKI67+ Erythroblast"
"ikfiicdn-1","ikfiicdn-1","ITGAM+ Uk"
"ikfikann-1","ikfikann-1","Megakaryocyte?"
"ikfipofh-1","ikfipofh-1","CD74+ Uk"
"ikfjgiam-1","ikfjgiam-1","Uk"
"ikfjolcn-1","ikfjolcn-1","MKI67+ Erythroblast"
"ikfkbhee-1","ikfkbhee-1","ITGAM+ ELANE_low Neutrophil"
"ikflghpo-1","ikflghpo-1","MKI67+ Erythroblast"
"ikfncbaf-1","ikfncbaf-1","MKI67+ Erythroblast"
"ikfneeck-1","ikfneeck-1","Uk"
"ikganidn-1","ikganidn-1","CD74+ Uk"
"ikgbkajj-1","ikgbkajj-1","MKI67+ Erythroblast"
"ikgcphkd-1","ikgcphkd-1","MKI67+ Erythroblast"
"ikgdnfmj-1","ikgdnfmj-1","MKI67+ Erythroblast"
"ikgehlap-1","ikgehlap-1","Uk"
"ikghkdgb-1","ikghkdgb-1","DNTT+ Uk"
"ikgijcfc-1","ikgijcfc-1","MKI67+ Erythroblast"
"ikgjapke-1","ikgjapke-1","MKI67+ Erythroblast"
"ikgjceno-1","ikgjceno-1","Uk"
"ikgkgojf-1","ikgkgojf-1","Uk"
"ikgmfecb-1","ikgmfecb-1","ITGAM+ Uk"
"ikgmgeai-1","ikgmgeai-1","ITGAM+ Uk"
"ikgmgfke-1","ikgmgfke-1","MKI67+ Erythroblast"
"ikgmllnd-1","ikgmllnd-1","CD74+ Uk"
"ikgnoeom-1","ikgnoeom-1","MKI67+ Erythroblast"
"ikgoomom-1","ikgoomom-1","Uk"
"ikgpdjhn-1","ikgpdjhn-1","Uk"
"ikgpjgpe-1","ikgpjgpe-1","MKI67+ Erythroblast"
"ikgpkacn-1","ikgpkacn-1","MKI67+ Erythroblast"
"ikgplfbp-1","ikgplfbp-1","ITGAM+ Uk"
"ikgpmbnj-1","ikgpmbnj-1","Uk"
"ikhbbmfi-1","ikhbbmfi-1","MKI67+ Erythroblast"
"ikhcacdm-1","ikhcacdm-1","ELANE_high Neutrophil"
"ikhdghhi-1","ikhdghhi-1","MKI67+ Erythroblast"
"ikheadab-1","ikheadab-1","ITGAM+ Uk"
"ikhglene-1","ikhglene-1","ITGAM+ Uk"
"ikhjgcpm-1","ikhjgcpm-1","Uk"
"ikhkeglf-1","ikhkeglf-1","MKI67+ Erythroblast"
"ikhkiolp-1","ikhkiolp-1","MKI67+ Erythroblast"
"ikhobnmg-1","ikhobnmg-1","T_NK"
"ikhoedpg-1","ikhoedpg-1","CD74+ Myeloid/immune progenitors/Monocyte/Macrophage"
"ikhopmdb-1","ikhopmdb-1","MKI67+ Erythroblast"
"ikhpmjnd-1","ikhpmjnd-1","CD74+ Myeloid/immune progenitors/Monocyte/Macrophage"
"ikiagpoa-1","ikiagpoa-1","T_NK"
"ikibhmjc-1","ikibhmjc-1","ELANE_high Neutrophil"
"ikiddapm-1","ikiddapm-1","ELANE_high Neutrophil"
"ikifgbef-1","ikifgbef-1","SPP1+ Osteoblast"
"ikigbcnn-1","ikigbcnn-1","PECAM1+ Endothelial/Plasma cell/HSC?/B cell"
"ikigfijp-1","ikigfijp-1","PDGFRA/B+ MSC/Bone"
"ikigimim-1","ikigimim-1","CTSK+ osteoclast?"
"ikiilecp-1","ikiilecp-1","ELANE_high Neutrophil"
"ikijcdgp-1","ikijcdgp-1","SPP1+ Osteoblast"
"ikijegik-1","ikijegik-1","T_NK"
"ikikcchl-1","ikikcchl-1","ELANE_high Neutrophil"
"ikikefdf-1","ikikefdf-1","SPP1+ Osteoblast"
"ikikpdcb-1","ikikpdcb-1","Megakaryocyte?"
"ikioljpd-1","ikioljpd-1","T_NK"
"ikipofkd-1","ikipofkd-1","DNTT+ Uk"
"ikjaemck-1","ikjaemck-1","T_NK"
"ikjcinnf-1","ikjcinnf-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"ikjcjnkl-1","ikjcjnkl-1","CD74+ Uk"
"ikjdlneo-1","ikjdlneo-1","ITGAM+ Uk"
"ikjfkpof-1","ikjfkpof-1","ITGAM+ ELANE_low Neutrophil"
"ikjhbiij-1","ikjhbiij-1","Uk"
"ikjholfa-1","ikjholfa-1","PDGFRA/B+ MSC/Bone"
"ikjihika-1","ikjihika-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"ikjjiiig-1","ikjjiiig-1","PDGFRA/B+ MSC/Bone"
"ikjjmoon-1","ikjjmoon-1","Uk"
"ikjlabcn-1","ikjlabcn-1","PDGFRA/B+ MSC/Bone"
"ikjlmkfc-1","ikjlmkfc-1","MKI67+ Erythroblast"
"ikjmmgne-1","ikjmmgne-1","T_NK"
"ikjmnmda-1","ikjmnmda-1","T_NK"
"ikjmogeg-1","ikjmogeg-1","ELANE_high Neutrophil"
"ikjocpie-1","ikjocpie-1","MKI67+ Erythroblast"
"ikkafdlh-1","ikkafdlh-1","T_NK"
"ikkeldha-1","ikkeldha-1","Megakaryocyte?"
"ikkennlp-1","ikkennlp-1","MKI67+ Erythroblast"
"ikkfiiea-1","ikkfiiea-1","CTSK+ osteoclast?"
"ikkfolpd-1","ikkfolpd-1","ITGAM+ ELANE_low Neutrophil"
"ikkhjfcg-1","ikkhjfcg-1","SPP1+ Osteoblast"
"ikkiagan-1","ikkiagan-1","SPP1+ Osteoblast"
"ikkibabb-1","ikkibabb-1","SPP1+ Osteoblast"
"ikklaoem-1","ikklaoem-1","PDGFRA/B+ MSC/Bone"
"ikklnlbj-1","ikklnlbj-1","ITGAM+ Uk"
"ikkmennh-1","ikkmennh-1","T_NK"
"ikkmffok-1","ikkmffok-1","MKI67+ Erythroblast"
"ikkmpamg-1","ikkmpamg-1","SPP1+ Osteoblast"
"ikknfijb-1","ikknfijb-1","T_NK"
"ikkocfjk-1","ikkocfjk-1","SPP1+ Osteoblast"
"ikkodcmo-1","ikkodcmo-1","Uk"
"iklcbjbc-1","iklcbjbc-1","MKI67+ Erythroblast"
"ikldajmf-1","ikldajmf-1","T_NK"
"iklfbmcf-1","iklfbmcf-1","ITGAM+ Uk"
"iklfkpph-1","iklfkpph-1","CTSK+ osteoclast?"
"iklhgpln-1","iklhgpln-1","ITGAM+ ELANE_low Neutrophil"
"iklhlgch-1","iklhlgch-1","ITGAM+ Uk"
"ikliijjm-1","ikliijjm-1","MS4A2+ Mast Cell?"
"ikllmahp-1","ikllmahp-1","CD74+ Myeloid/immune progenitors/Monocyte/Macrophage"
"iklmgdhn-1","iklmgdhn-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"iklohaak-1","iklohaak-1","B cell"
"ikmafpah-1","ikmafpah-1","Uk"
"ikmbggeh-1","ikmbggeh-1","MKI67+ Erythroblast"
"ikmcfcgc-1","ikmcfcgc-1","PECAM1+ Endothelial/Plasma cell/HSC?/B cell"
"ikmcjoch-1","ikmcjoch-1","MKI67+ Erythroblast"
"ikmcknmo-1","ikmcknmo-1","CTSK+ osteoclast?"
"ikmdiaol-1","ikmdiaol-1","T_NK"
"ikmebnja-1","ikmebnja-1","SPP1+ Osteoblast"
"ikmeomhc-1","ikmeomhc-1","ITGAM+ ELANE_low Neutrophil"
"ikmfalil-1","ikmfalil-1","T_NK"
"ikmgeajb-1","ikmgeajb-1","CD74+ Uk"
"ikmhflld-1","ikmhflld-1","SPP1+ Osteoblast"
"ikmjelca-1","ikmjelca-1","MKI67+ Erythroblast"
"ikmmjjmn-1","ikmmjjmn-1","MKI67+ Erythroblast"
"ikmnajnl-1","ikmnajnl-1","CD74+ Myeloid/immune progenitors/Monocyte/Macrophage"
"iknajfgi-1","iknajfgi-1","MKI67+ Erythroblast"
"iknbkkac-1","iknbkkac-1","Uk"
"iknchald-1","iknchald-1","T_NK"
"ikndgejg-1","ikndgejg-1","MKI67+ Erythroblast"
"ikndlihl-1","ikndlihl-1","MKI67+ Erythroblast"
"ikndohgk-1","ikndohgk-1","B cell"
"iknfaclc-1","iknfaclc-1","ITGAM+ Uk"
"ikngcmab-1","ikngcmab-1","Uk"
"iknhehmf-1","iknhehmf-1","T_NK"
"iknhghgc-1","iknhghgc-1","ITGAM+ Uk"
"iknhhlga-1","iknhhlga-1","Uk"
"iknionpb-1","iknionpb-1","Uk"
"iknipmnd-1","iknipmnd-1","ITGAM+ Uk"
"iknjmeod-1","iknjmeod-1","MKI67+ Erythroblast"
"iknkblmg-1","iknkblmg-1","T_NK"
"iknkljgc-1","iknkljgc-1","CD74+ Myeloid/immune progenitors/Monocyte/Macrophage"
"iknlnnce-1","iknlnnce-1","T_NK"
"iknmhcll-1","iknmhcll-1","PDGFRA/B+ MSC/Bone"
"iknmimkj-1","iknmimkj-1","T_NK"
"iknnlnjd-1","iknnlnjd-1","B cell"
"iknokpmh-1","iknokpmh-1","SPP1+ Osteoblast"
"iknommem-1","iknommem-1","ITGAM+ Uk"
"iknphhgf-1","iknphhgf-1","MKI67+ Erythroblast"
"ikoagkmf-1","ikoagkmf-1","MKI67+ Erythroblast"
"ikoajlof-1","ikoajlof-1","MS4A2+ Mast Cell?"
"ikocgjdk-1","ikocgjdk-1","CD74+ Myeloid/immune progenitors/Monocyte/Macrophage"
"ikoedddm-1","ikoedddm-1","Uk"
"ikohmhef-1","ikohmhef-1","MKI67+ Erythroblast"
"ikolhnfe-1","ikolhnfe-1","MKI67+ Erythroblast"
"ikoniofk-1","ikoniofk-1","CD74+ Myeloid/immune progenitors/Monocyte/Macrophage"
"ikonlfge-1","ikonlfge-1","B cell"
"ikoofnbp-1","ikoofnbp-1","T_NK"
"ikpaljon-1","ikpaljon-1","T_NK"
"ikpbkmfk-1","ikpbkmfk-1","ELANE_high Neutrophil"
"ikpbndia-1","ikpbndia-1","Uk"
"ikpdcnhl-1","ikpdcnhl-1","CD74+ Uk"
"ikpeojih-1","ikpeojih-1","T_NK"
"ikpfafck-1","ikpfafck-1","MKI67+ Erythroblast"
"ikphabeh-1","ikphabeh-1","MKI67+ Erythroblast"
"ikpihfbe-1","ikpihfbe-1","MKI67+ Erythroblast"
"ikpkkbdo-1","ikpkkbdo-1","MKI67+ Erythroblast"
"ikpklcae-1","ikpklcae-1","MKI67+ Erythroblast"
"ikplbdgn-1","ikplbdgn-1","T_NK"
"ikpmheoc-1","ikpmheoc-1","B cell"
"ikpnapgj-1","ikpnapgj-1","CD74+ Uk"
"ikpnjjlm-1","ikpnjjlm-1","MKI67+ Erythroblast"
"ikpobjld-1","ikpobjld-1","SPP1+ Osteoblast"
"ikpochnf-1","ikpochnf-1","MKI67+ Erythroblast"
"ikpodbnm-1","ikpodbnm-1","Uk"
"ikpojgjd-1","ikpojgjd-1","Uk"
"ilaacllf-1","ilaacllf-1","B cell"
"ilaedggi-1","ilaedggi-1","T_NK"
"ilafpajg-1","ilafpajg-1","Uk"
"ilahfoop-1","ilahfoop-1","MKI67+ Erythroblast"
"ilajalmf-1","ilajalmf-1","MKI67+ Erythroblast"
"ilamdhgn-1","ilamdhgn-1","PECAM1+ Endothelial/Plasma cell/HSC?/B cell"
"ilanocai-1","ilanocai-1","B cell"
"ilaoenke-1","ilaoenke-1","Uk"
"ilapcbdj-1","ilapcbdj-1","PDGFRA/B+ MSC/Bone"
"ilapoaag-1","ilapoaag-1","T_NK"
"ilbandim-1","ilbandim-1","MKI67+ Erythroblast"
"ilbcjhhe-1","ilbcjhhe-1","CD74+ Uk"
"ilbclfdp-1","ilbclfdp-1","T_NK"
"ilbdcalm-1","ilbdcalm-1","CTSK+ osteoclast?"
"ilbfnpgp-1","ilbfnpgp-1","T_NK"
"ilbghmfi-1","ilbghmfi-1","MKI67+ Erythroblast"
"ilbginja-1","ilbginja-1","MKI67+ Erythroblast"
"ilbidbgh-1","ilbidbgh-1","B cell"
"ilbikebf-1","ilbikebf-1","B cell"
"ilbiklel-1","ilbiklel-1","T_NK"
"ilbjkfjf-1","ilbjkfjf-1","Uk"
"ilbjpiie-1","ilbjpiie-1","Uk"
"ilbkcfco-1","ilbkcfco-1","Uk"
"ilbkfeio-1","ilbkfeio-1","T_NK"
"ilbojaag-1","ilbojaag-1","B cell"
"ilbojlef-1","ilbojlef-1","ITGAM+ ELANE_low Neutrophil"
"ilbpacih-1","ilbpacih-1","MKI67+ Erythroblast"
"ilbpgeni-1","ilbpgeni-1","ITGAM+ Uk"
"ilbpgnmk-1","ilbpgnmk-1","CD74+ Myeloid/immune progenitors/Monocyte/Macrophage"
"ilbpline-1","ilbpline-1","ITGAM+ Uk"
"ilcamjmb-1","ilcamjmb-1","ITGAM+ ELANE_low Neutrophil"
"ilcbclif-1","ilcbclif-1","MKI67+ Erythroblast"
"ilcbdbol-1","ilcbdbol-1","ITGAM+ Uk"
"ilcbgfme-1","ilcbgfme-1","DNTT+ Uk"
"ilcdhnen-1","ilcdhnen-1","PECAM1+ Endothelial/Plasma cell/HSC?/B cell"
"ilceipoa-1","ilceipoa-1","MKI67+ Erythroblast"
"ilcejnjh-1","ilcejnjh-1","T_NK"
"ilceljpk-1","ilceljpk-1","ITGAM+ Uk"
"ilchiede-1","ilchiede-1","Uk"
"ilcjcnhi-1","ilcjcnhi-1","ITGAM+ Uk"
"ilcjpmaj-1","ilcjpmaj-1","MKI67+ Erythroblast"
"ilclclaj-1","ilclclaj-1","MKI67+ Erythroblast"
"ilcldjap-1","ilcldjap-1","B cell"
"ilclkbgg-1","ilclkbgg-1","Uk"
"ilcloggc-1","ilcloggc-1","MKI67+ Erythroblast"
"ilcmeifp-1","ilcmeifp-1","Megakaryocyte?"
"ilcncoho-1","ilcncoho-1","Uk"
"ilcnibna-1","ilcnibna-1","Megakaryocyte?"
"ilcnlnoc-1","ilcnlnoc-1","Megakaryocyte?"
"ilcofphb-1","ilcofphb-1","ITGAM+ ELANE_low Neutrophil"
"ilcopgih-1","ilcopgih-1","Uk"
"ilcphlnd-1","ilcphlnd-1","ITGAM+ Uk"
"ilcplpck-1","ilcplpck-1","MKI67+ Erythroblast"
"ildadlaj-1","ildadlaj-1","PECAM1+ Endothelial/Plasma cell/HSC?/B cell"
"ildahpll-1","ildahpll-1","CD74+ Uk"
"ildaildn-1","ildaildn-1","CD74+ Myeloid/immune progenitors/Monocyte/Macrophage"
"ildajpdg-1","ildajpdg-1","PECAM1+ Endothelial/Plasma cell/HSC?/B cell"
"ildamadb-1","ildamadb-1","PECAM1+ Endothelial/Plasma cell/HSC?/B cell"
"ildamncc-1","ildamncc-1","ITGAM+ Uk"
"ildbindo-1","ildbindo-1","CD74+ Uk"
"ildcenjh-1","ildcenjh-1","DNTT+ Uk"
"ilddadoj-1","ilddadoj-1","Uk"
"ildgecbk-1","ildgecbk-1","ITGAM+ Uk"
"ildginbp-1","ildginbp-1","T_NK"
"ildgkfjc-1","ildgkfjc-1","ITGAM+ ELANE_low Neutrophil"
"ildhilci-1","ildhilci-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"ildhlcne-1","ildhlcne-1","ITGAM+ Uk"
"ildhmfaj-1","ildhmfaj-1","Uk"
"ildhnjob-1","ildhnjob-1","MKI67+ Erythroblast"
"ildiahof-1","ildiahof-1","T_NK"
"ildiflgl-1","ildiflgl-1","Megakaryocyte?"
"ildikeie-1","ildikeie-1","MKI67+ Erythroblast"
"ildiojkb-1","ildiojkb-1","SPP1+ Osteoblast"
"ildkkkli-1","ildkkkli-1","SPP1+ Osteoblast"
"ildlnbgp-1","ildlnbgp-1","ELANE_high Neutrophil"
"ildmejik-1","ildmejik-1","Uk"
"ildmilee-1","ildmilee-1","Uk"
"ildmpdik-1","ildmpdik-1","ITGAM+ ELANE_low Neutrophil"
"ildnkbgn-1","ildnkbgn-1","MS4A2+ Mast Cell?"
"ildohdan-1","ildohdan-1","Uk"
"ildomiao-1","ildomiao-1","MKI67+ Erythroblast"
"ileagabn-1","ileagabn-1","T_NK"
"ilebebhl-1","ilebebhl-1","B cell"
"ilecdiag-1","ilecdiag-1","MKI67+ Erythroblast"
"iledlalf-1","iledlalf-1","ITGAM+ ELANE_low Neutrophil"
"iledmcgh-1","iledmcgh-1","MKI67+ Erythroblast"
"ilednnia-1","ilednnia-1","ITGAM+ ELANE_low Neutrophil"
"ileeegmc-1","ileeegmc-1","Uk"
"ilegflod-1","ilegflod-1","Uk"
"ileghlhl-1","ileghlhl-1","T_NK"
"ilegkila-1","ilegkila-1","CTSK+ osteoclast?"
"ilehmmfj-1","ilehmmfj-1","SPP1+ Osteoblast"
"ileibmjm-1","ileibmjm-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"ilekjamd-1","ilekjamd-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"ilelaadn-1","ilelaadn-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"ilelgnll-1","ilelgnll-1","T_NK"
"ilellcop-1","ilellcop-1","T_NK"
"ilelnblm-1","ilelnblm-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"ilenlfnd-1","ilenlfnd-1","PDGFRA/B+ MSC/Bone"
"ileogpan-1","ileogpan-1","PDGFRA/B+ MSC/Bone"
"ilfahdhc-1","ilfahdhc-1","CTSK+ osteoclast?"
"ilfbfiha-1","ilfbfiha-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"ilfbnohc-1","ilfbnohc-1","Uk"
"ilfbnokd-1","ilfbnokd-1","MKI67+ Erythroblast"
"ilfcajic-1","ilfcajic-1","MKI67+ Erythroblast"
"ilfecjfn-1","ilfecjfn-1","T_NK"
