"","cell_id","group"
"ilpggkck-1","ilpggkck-1","Osteo-MSC"
"ilpgmafn-1","ilpgmafn-1","Not-mapped"
"ilpgmekb-1","ilpgmekb-1","Plasma Cell"
"ilphpbof-1","ilphpbof-1","Not-mapped"
"ilpkcdgb-1","ilpkcdgb-1","Not-mapped"
"ilpkcldf-1","ilpkcldf-1","Not-mapped"
"ilpmfmdf-1","ilpmfmdf-1","Not-mapped"
"ilpmioha-1","ilpmioha-1","Plasma Cell"
"ilpnigik-1","ilpnigik-1","Plasma Cell"
"ilpponcd-1","ilpponcd-1","Not-mapped"
"imabopgo-1","imabopgo-1","Not-mapped"
"imacbfld-1","imacbfld-1","Osteo-MSC"
"imachdga-1","imachdga-1","Not-mapped"
"imachlmf-1","imachlmf-1","Osteoblast"
"imadloka-1","imadloka-1","Pro-B"
"imagglee-1","imagglee-1","Osteoblast"
"imahhoda-1","imahhoda-1","AEC"
"imahmgnm-1","imahmgnm-1","Not-mapped"
"imainleo-1","imainleo-1","VSMC"
"imalbcmi-1","imalbcmi-1","Not-mapped"
"imalpdne-1","imalpdne-1","Osteo-MSC"
"imbcgodk-1","imbcgodk-1","Early Myeloid Progenitor"
"imbdbfhh-1","imbdbfhh-1","Not-mapped"
"imbellph-1","imbellph-1","Not-mapped"
"imbemmcf-1","imbemmcf-1","Not-mapped"
"imbfjegg-1","imbfjegg-1","Not-mapped"
"imbhbalc-1","imbhbalc-1","Not-mapped"
"imbhbiai-1","imbhbiai-1","Plasma Cell"
"imbkkkbh-1","imbkkkbh-1","Osteoblast"
"imblcoff-1","imblcoff-1","Not-mapped"
"imbliaeo-1","imbliaeo-1","Plasma Cell"
"imbloklm-1","imbloklm-1","Not-mapped"
"imbocmoe-1","imbocmoe-1","Not-mapped"
"imbojlmm-1","imbojlmm-1","Pro-B"
"imcacekh-1","imcacekh-1","Not-mapped"
"imcadaoh-1","imcadaoh-1","Not-mapped"
"imccaeaf-1","imccaeaf-1","Not-mapped"
"imcchfjc-1","imcchfjc-1","Pre-B"
"imceeegd-1","imceeegd-1","Osteo-MSC"
"imcflimk-1","imcflimk-1","Not-mapped"
"imcgpgcm-1","imcgpgcm-1","Not-mapped"
"imchhlok-1","imchhlok-1","Pro-B"
"imckgfmi-1","imckgfmi-1","Not-mapped"
"imclfphm-1","imclfphm-1","Pro-B"
"imcmdjgc-1","imcmdjgc-1","Pro-B"
"imcmmcpi-1","imcmmcpi-1","Osteo-MSC"
"imcndfnc-1","imcndfnc-1","Early Myeloid Progenitor"
"imcojhil-1","imcojhil-1","Not-mapped"
"imcpmbfj-1","imcpmbfj-1","Not-mapped"
"imcpmnom-1","imcpmnom-1","Adipo-MSC"
"imdbafdj-1","imdbafdj-1","AEC"
"imdbhlbn-1","imdbhlbn-1","Early Myeloid Progenitor"
"imddcodn-1","imddcodn-1","Not-mapped"
"imdekafe-1","imdekafe-1","AEC"
"imdfcfbj-1","imdfcfbj-1","AEC"
"imdhplhn-1","imdhplhn-1","Not-mapped"
"imdinfec-1","imdinfec-1","Osteoblast"
"imdjadlj-1","imdjadlj-1","Osteoblast"
"imdlefep-1","imdlefep-1","Osteoblast"
"imdmlbko-1","imdmlbko-1","Not-mapped"
"imdmnfnp-1","imdmnfnp-1","Plasma Cell"
"imdniapl-1","imdniapl-1","Not-mapped"
"imeanbnc-1","imeanbnc-1","Not-mapped"
"imegpejb-1","imegpejb-1","Not-mapped"
"imejmffa-1","imejmffa-1","Not-mapped"
"imekimik-1","imekimik-1","Not-mapped"
"imeklaoc-1","imeklaoc-1","Not-mapped"
"imelpnib-1","imelpnib-1","Not-mapped"
"imemdpmg-1","imemdpmg-1","Not-mapped"
"imeodchb-1","imeodchb-1","Osteoblast"
"imephkgp-1","imephkgp-1","Not-mapped"
"imffechi-1","imffechi-1","Not-mapped"
"imfhglmg-1","imfhglmg-1","Not-mapped"
"imfjelda-1","imfjelda-1","Plasma Cell"
"imfjglho-1","imfjglho-1","Not-mapped"
"imfjmkaf-1","imfjmkaf-1","Plasma Cell"
"imgabafb-1","imgabafb-1","Osteoblast"
"imgdkfnh-1","imgdkfnh-1","Osteoblast"
"imgebccj-1","imgebccj-1","AEC"
"imgfifml-1","imgfifml-1","Osteoblast"
"imgfphfh-1","imgfphfh-1","Plasma Cell"
"imgghndk-1","imgghndk-1","Plasma Cell"
"imgjjdgd-1","imgjjdgd-1","Not-mapped"
"imgjokde-1","imgjokde-1","Not-mapped"
"imglmpfm-1","imglmpfm-1","Plasma Cell"
"imgmdpkh-1","imgmdpkh-1","Not-mapped"
"imgmjoog-1","imgmjoog-1","Plasma Cell"
"imgphjnd-1","imgphjnd-1","Osteo-MSC"
"imgpniop-1","imgpniop-1","Not-mapped"
"imhheabo-1","imhheabo-1","Osteoblast"
"imhjgoha-1","imhjgoha-1","Osteoblast"
"imhlpfca-1","imhlpfca-1","Not-mapped"
"imhnhebn-1","imhnhebn-1","Not-mapped"
"imhnmbjb-1","imhnmbjb-1","Not-mapped"
"imhnogek-1","imhnogek-1","Early Myeloid Progenitor"
"imhpdgke-1","imhpdgke-1","Not-mapped"
"imhpjpic-1","imhpjpic-1","Not-mapped"
"imhpnpho-1","imhpnpho-1","Plasma Cell"
"imianfnh-1","imianfnh-1","Osteoblast"
"imibgpag-1","imibgpag-1","Osteoblast"
"imicdaig-1","imicdaig-1","Osteoblast"
"imidhlhf-1","imidhlhf-1","Osteoblast"
"imifffkf-1","imifffkf-1","Osteoblast"
"imigcnck-1","imigcnck-1","Not-mapped"
"imihllln-1","imihllln-1","Not-mapped"
"imiifpag-1","imiifpag-1","Osteo-MSC"
"imiilanj-1","imiilanj-1","Early Myeloid Progenitor"
"imiljinb-1","imiljinb-1","RNAlo MSC"
"iminnbog-1","iminnbog-1","Not-mapped"
"imiooalk-1","imiooalk-1","Not-mapped"
"imjaofjk-1","imjaofjk-1","VSMC"
"imjeajmd-1","imjeajmd-1","Not-mapped"
"imjhamnc-1","imjhamnc-1","Not-mapped"
"imjjlclp-1","imjjlclp-1","Not-mapped"
"imjjnmlk-1","imjjnmlk-1","Osteo-MSC"
"imjldfgc-1","imjldfgc-1","Osteo-MSC"
"imjmnjcj-1","imjmnjcj-1","Not-mapped"
"imjmnnpb-1","imjmnnpb-1","Early Myeloid Progenitor"
"imjoofkb-1","imjoofkb-1","Osteo-MSC"
"imjpkmke-1","imjpkmke-1","AEC"
"imkafkbk-1","imkafkbk-1","Not-mapped"
"imkencim-1","imkencim-1","Not-mapped"
"imkhfcbl-1","imkhfcbl-1","Not-mapped"
"imkhnlhb-1","imkhnlhb-1","AEC"
"imkjihca-1","imkjihca-1","Not-mapped"
"imklbdla-1","imklbdla-1","Not-mapped"
"imkljidd-1","imkljidd-1","Not-mapped"
"imkmogal-1","imkmogal-1","Osteo-MSC"
"imkoekni-1","imkoekni-1","Not-mapped"
"imlfkjdc-1","imlfkjdc-1","Not-mapped"
"imlfonii-1","imlfonii-1","Osteoblast"
"imlgeogl-1","imlgeogl-1","Not-mapped"
"imlhggom-1","imlhggom-1","Not-mapped"
"imlhngji-1","imlhngji-1","Not-mapped"
"imlkjkja-1","imlkjkja-1","Plasma Cell"
"imlldhfk-1","imlldhfk-1","Not-mapped"
"imlndglc-1","imlndglc-1","Not-mapped"
"imlpcbep-1","imlpcbep-1","Not-mapped"
"immakhdi-1","immakhdi-1","Not-mapped"
"immalceh-1","immalceh-1","Pro-B"
"immilmdp-1","immilmdp-1","Not-mapped"
"immjaijc-1","immjaijc-1","Not-mapped"
"immlhnkf-1","immlhnkf-1","Not-mapped"
"immmkpjk-1","immmkpjk-1","Plasma Cell"
"immmmecf-1","immmmecf-1","Not-mapped"
"immohhdj-1","immohhdj-1","Osteoblast"
"immphgie-1","immphgie-1","Osteoblast"
"imncbbfn-1","imncbbfn-1","Not-mapped"
"imncngaj-1","imncngaj-1","Not-mapped"
"imnebopm-1","imnebopm-1","RNAlo MSC"
"imnflhlb-1","imnflhlb-1","Not-mapped"
"imnfnjkh-1","imnfnjkh-1","Osteoblast"
"imngccnn-1","imngccnn-1","Not-mapped"
"imngffoh-1","imngffoh-1","Not-mapped"
"imngmpoo-1","imngmpoo-1","Osteo-MSC"
"imnhagjf-1","imnhagjf-1","Not-mapped"
"imnjjljp-1","imnjjljp-1","AEC"
"imnmlhed-1","imnmlhed-1","Not-mapped"
"imnpnbkd-1","imnpnbkd-1","Not-mapped"
"imobicnp-1","imobicnp-1","Not-mapped"
"imocejjj-1","imocejjj-1","RNAlo MSC"
"imochcjh-1","imochcjh-1","Osteoblast"
"imoejmne-1","imoejmne-1","Osteoblast"
"imokceij-1","imokceij-1","Not-mapped"
"imoklkcd-1","imoklkcd-1","Osteoblast"
"imolagon-1","imolagon-1","Osteoblast"
"imomgfho-1","imomgfho-1","Not-mapped"
"imonkmhn-1","imonkmhn-1","Not-mapped"
"imoolaid-1","imoolaid-1","Osteoblast"
"impaahgd-1","impaahgd-1","AEC"
"impblgek-1","impblgek-1","Monocyte"
"impblmdj-1","impblmdj-1","VSMC"
"impchpde-1","impchpde-1","Not-mapped"
"impfcaia-1","impfcaia-1","Not-mapped"
"impfpmfn-1","impfpmfn-1","Early Myeloid Progenitor"
"impgedhd-1","impgedhd-1","Osteoblast"
"impiclnp-1","impiclnp-1","Not-mapped"
"impiieif-1","impiieif-1","Osteoblast"
"impimonp-1","impimonp-1","Not-mapped"
"impkolbo-1","impkolbo-1","Not-mapped"
"implikhk-1","implikhk-1","Osteo-MSC"
"impnmnjo-1","impnmnjo-1","Osteo-MSC"
"inaaahal-1","inaaahal-1","Not-mapped"
"inacchfj-1","inacchfj-1","Not-mapped"
"inacgilp-1","inacgilp-1","AEC"
"inacmmod-1","inacmmod-1","AEC"
"inafcajd-1","inafcajd-1","Not-mapped"
"inagabkm-1","inagabkm-1","Not-mapped"
"inakgapf-1","inakgapf-1","Not-mapped"
"inakknnd-1","inakknnd-1","Not-mapped"
"inaopbmk-1","inaopbmk-1","Not-mapped"
"inapkinp-1","inapkinp-1","Early Myeloid Progenitor"
"inbafhob-1","inbafhob-1","Not-mapped"
"inbdblbo-1","inbdblbo-1","Early Myeloid Progenitor"
"inbeamej-1","inbeamej-1","Early Myeloid Progenitor"
"inbgbfjk-1","inbgbfjk-1","VSMC"
"inbgkcbb-1","inbgkcbb-1","Not-mapped"
"inbheime-1","inbheime-1","Not-mapped"
"inbhommp-1","inbhommp-1","Early Myeloid Progenitor"
"inbiofaj-1","inbiofaj-1","Plasma Cell"
"inbjnknd-1","inbjnknd-1","Not-mapped"
"inbkdimd-1","inbkdimd-1","Plasma Cell"
"inbloife-1","inbloife-1","Not-mapped"
"inbmlepp-1","inbmlepp-1","VSMC"
"inbmpcfh-1","inbmpcfh-1","Adipo-MSC"
"inbobffg-1","inbobffg-1","AEC"
"inbpebla-1","inbpebla-1","Early Myeloid Progenitor"
"inbpobbb-1","inbpobbb-1","Early Myeloid Progenitor"
"incbaadp-1","incbaadp-1","Pro-B"
"inccdeof-1","inccdeof-1","Not-mapped"
"inccfbea-1","inccfbea-1","Osteo-MSC"
"incchgff-1","incchgff-1","Early Myeloid Progenitor"
"inccmhdn-1","inccmhdn-1","Pro-B"
"incdhool-1","incdhool-1","Not-mapped"
"incdolbm-1","incdolbm-1","Not-mapped"
"incfheha-1","incfheha-1","Not-mapped"
"incgaflc-1","incgaflc-1","Early Myeloid Progenitor"
"inclokfm-1","inclokfm-1","Pro-B"
"incoiimi-1","incoiimi-1","Plasma Cell"
"inddedml-1","inddedml-1","Not-mapped"
"inddpnmh-1","inddpnmh-1","Not-mapped"
"indfeohe-1","indfeohe-1","Not-mapped"
"indfgpao-1","indfgpao-1","RNAlo MSC"
"indflimf-1","indflimf-1","Plasma Cell"
"indgkmic-1","indgkmic-1","Not-mapped"
"indgoeib-1","indgoeib-1","Osteoblast"
"indhpgok-1","indhpgok-1","Plasma Cell"
"indidchc-1","indidchc-1","Not-mapped"
"indiffcn-1","indiffcn-1","Osteoblast"
"indjljfm-1","indjljfm-1","Not-mapped"
"indmbnla-1","indmbnla-1","Not-mapped"
"indmeamj-1","indmeamj-1","Early Myeloid Progenitor"
"indnenie-1","indnenie-1","Not-mapped"
"ineajcll-1","ineajcll-1","Not-mapped"
"inebajgc-1","inebajgc-1","Not-mapped"
"inebiidf-1","inebiidf-1","Not-mapped"
"inecmpno-1","inecmpno-1","Not-mapped"
"inecomlk-1","inecomlk-1","Not-mapped"
"inedanhf-1","inedanhf-1","Pro-B"
"ineehnej-1","ineehnej-1","Not-mapped"
"inegebep-1","inegebep-1","Osteo-MSC"
"ineicmkm-1","ineicmkm-1","Plasma Cell"
"inejhkob-1","inejhkob-1","Late Myeloid"
"inekigcf-1","inekigcf-1","Not-mapped"
"inemencg-1","inemencg-1","Early Myeloid Progenitor"
"inenfiom-1","inenfiom-1","Pro-B"
"ineoihfe-1","ineoihfe-1","Plasma Cell"
"infbfhmi-1","infbfhmi-1","Pro-B"
"infcpboi-1","infcpboi-1","Mature B"
"infdbadk-1","infdbadk-1","RNAlo MSC"
"infdnnll-1","infdnnll-1","Early Myeloid Progenitor"
"inffakng-1","inffakng-1","Not-mapped"
"infggcol-1","infggcol-1","Plasma Cell"
"infgpjid-1","infgpjid-1","Not-mapped"
"infmjchi-1","infmjchi-1","Not-mapped"
"infncjih-1","infncjih-1","Plasma Cell"
"infodemf-1","infodemf-1","Not-mapped"
"infoeipk-1","infoeipk-1","Not-mapped"
"ingbpgid-1","ingbpgid-1","Not-mapped"
"ingdfijf-1","ingdfijf-1","Not-mapped"
"ingepinh-1","ingepinh-1","Not-mapped"
"ingijcnk-1","ingijcnk-1","Not-mapped"
"ingiklfj-1","ingiklfj-1","Not-mapped"
"ingmblma-1","ingmblma-1","Osteoblast"
"ingmohom-1","ingmohom-1","Not-mapped"
"ingnckjj-1","ingnckjj-1","Not-mapped"
"ingpjcjh-1","ingpjcjh-1","AEC"
"inhecoff-1","inhecoff-1","Not-mapped"
"inhefeei-1","inhefeei-1","Not-mapped"
"inheifpj-1","inheifpj-1","AEC"
"inhgbndg-1","inhgbndg-1","Not-mapped"
"inhgeocc-1","inhgeocc-1","Not-mapped"
"inhhpkfe-1","inhhpkfe-1","Osteoblast"
"inhjikgf-1","inhjikgf-1","Not-mapped"
"inhklfkm-1","inhklfkm-1","Early Myeloid Progenitor"
"inhlipic-1","inhlipic-1","AEC"
"inhmcchm-1","inhmcchm-1","Not-mapped"
"inhnikfi-1","inhnikfi-1","Plasma Cell"
"inhobppl-1","inhobppl-1","Not-mapped"
"iniaghab-1","iniaghab-1","Osteoblast"
"inibofah-1","inibofah-1","Not-mapped"
"inickgcp-1","inickgcp-1","Not-mapped"
"inicmdcm-1","inicmdcm-1","Not-mapped"
"inifdfpb-1","inifdfpb-1","VSMC"
"inijfghf-1","inijfghf-1","AEC"
"inikjbdk-1","inikjbdk-1","Osteo-MSC"
"inilpnbp-1","inilpnbp-1","Not-mapped"
"inimnmdl-1","inimnmdl-1","Not-mapped"
"iniokchh-1","iniokchh-1","Not-mapped"
"iniomkbn-1","iniomkbn-1","Plasma Cell"
"inipnmhh-1","inipnmhh-1","Not-mapped"
"inipphdh-1","inipphdh-1","Not-mapped"
"injbjlea-1","injbjlea-1","Not-mapped"
"injbnigh-1","injbnigh-1","Not-mapped"
"injdkgdm-1","injdkgdm-1","Osteoblast"
"injiinco-1","injiinco-1","Osteoblast"
"injjmoom-1","injjmoom-1","Not-mapped"
"injjoljh-1","injjoljh-1","Not-mapped"
"injkdnkf-1","injkdnkf-1","Osteoblast"
"injmnkip-1","injmnkip-1","Osteoblast"
"injmofda-1","injmofda-1","Not-mapped"
"injopmfh-1","injopmfh-1","RNAlo MSC"
"injplhcm-1","injplhcm-1","Not-mapped"
"inkdajjo-1","inkdajjo-1","Not-mapped"
"inkeopck-1","inkeopck-1","Not-mapped"
"inkffgio-1","inkffgio-1","Not-mapped"
"inkfhjea-1","inkfhjea-1","Not-mapped"
"inkkimao-1","inkkimao-1","Not-mapped"
"inkkjaad-1","inkkjaad-1","Not-mapped"
"inklafaf-1","inklafaf-1","Not-mapped"
"inkmffjc-1","inkmffjc-1","Not-mapped"
"inknfdag-1","inknfdag-1","Not-mapped"
"inkobdad-1","inkobdad-1","Osteoblast"
"inkoflkf-1","inkoflkf-1","Not-mapped"
"inkooefp-1","inkooefp-1","Plasma Cell"
"inkpmjol-1","inkpmjol-1","Early Myeloid Progenitor"
"inlcigca-1","inlcigca-1","Not-mapped"
"inldpdme-1","inldpdme-1","Not-mapped"
"inlicfif-1","inlicfif-1","Early Myeloid Progenitor"
"inlmjhno-1","inlmjhno-1","Plasma Cell"
"inloeipp-1","inloeipp-1","Early Myeloid Progenitor"
"inlpolpb-1","inlpolpb-1","Early Myeloid Progenitor"
"inmbjmch-1","inmbjmch-1","Plasma Cell"
"inmbpljj-1","inmbpljj-1","Osteoblast"
"inmcjnde-1","inmcjnde-1","Not-mapped"
"inmeeoah-1","inmeeoah-1","Plasma Cell"
"inmghbdg-1","inmghbdg-1","Not-mapped"
"inmgngbp-1","inmgngbp-1","Not-mapped"
"inmhpnjg-1","inmhpnjg-1","Not-mapped"
"inmidpgc-1","inmidpgc-1","Not-mapped"
"inmocfbb-1","inmocfbb-1","Not-mapped"
"inmokmmf-1","inmokmmf-1","Not-mapped"
"inmpfenl-1","inmpfenl-1","Not-mapped"
"inmpicmm-1","inmpicmm-1","Not-mapped"
"innadefb-1","innadefb-1","Not-mapped"
"innafjde-1","innafjde-1","Early Myeloid Progenitor"
"innalffb-1","innalffb-1","Not-mapped"
"innbgiaj-1","innbgiaj-1","Plasma Cell"
"innbgmgm-1","innbgmgm-1","Not-mapped"
"innbhjmd-1","innbhjmd-1","AEC"
"inncelng-1","inncelng-1","Not-mapped"
"inncoljf-1","inncoljf-1","Not-mapped"
"inndeapm-1","inndeapm-1","Osteoblast"
"inndeplm-1","inndeplm-1","Early Myeloid Progenitor"
"inndkebj-1","inndkebj-1","Not-mapped"
"inneenjj-1","inneenjj-1","Not-mapped"
"innmhoio-1","innmhoio-1","Pre-B"
"innonjbf-1","innonjbf-1","Not-mapped"
"innpnhci-1","innpnhci-1","Osteoblast"
"inobkgmm-1","inobkgmm-1","Not-mapped"
"inodcemn-1","inodcemn-1","Osteoblast"
"inodjjab-1","inodjjab-1","Plasma Cell"
"inoecfcm-1","inoecfcm-1","Early Myeloid Progenitor"
"inofcacc-1","inofcacc-1","CD4+ T-Cell"
"inofdend-1","inofdend-1","Not-mapped"
"inoighaf-1","inoighaf-1","Osteoblast"
"inojogin-1","inojogin-1","Not-mapped"
"inommmmf-1","inommmmf-1","Not-mapped"
"inompdbi-1","inompdbi-1","Not-mapped"
"inongkjl-1","inongkjl-1","Osteoblast"
"inoobdip-1","inoobdip-1","Osteoblast"
"inoofnkm-1","inoofnkm-1","Not-mapped"
"inooioaj-1","inooioaj-1","Not-mapped"
"inopcanl-1","inopcanl-1","Osteo-MSC"
"inopkpjp-1","inopkpjp-1","Not-mapped"
"inpagbhk-1","inpagbhk-1","Osteoblast"
"inpcmgkf-1","inpcmgkf-1","Osteoblast"
"inpgpoap-1","inpgpoap-1","Not-mapped"
"inphclon-1","inphclon-1","Osteo-MSC"
"inphfajh-1","inphfajh-1","Adipo-MSC"
"inpkhbnk-1","inpkhbnk-1","Not-mapped"
"inpmgngc-1","inpmgngc-1","Not-mapped"
"inpmnmca-1","inpmnmca-1","Pro-B"
"inpnlhgb-1","inpnlhgb-1","Plasma Cell"
"inppamhn-1","inppamhn-1","Not-mapped"
"ioaajgkn-1","ioaajgkn-1","Pro-B"
"ioaaladj-1","ioaaladj-1","Pro-B"
"ioacoibd-1","ioacoibd-1","Not-mapped"
"ioacpmpe-1","ioacpmpe-1","Not-mapped"
"ioaejppj-1","ioaejppj-1","Osteo-MSC"
"ioaflmjk-1","ioaflmjk-1","Not-mapped"
"ioafnngk-1","ioafnngk-1","Osteoblast"
"ioagbeon-1","ioagbeon-1","Osteoblast"
"ioahbfbo-1","ioahbfbo-1","Plasma Cell"
"ioahkacn-1","ioahkacn-1","Osteoblast"
"ioajgoec-1","ioajgoec-1","Not-mapped"
"ioakgejn-1","ioakgejn-1","Not-mapped"
"ioaoghcn-1","ioaoghcn-1","Early Myeloid Progenitor"
"iobabaca-1","iobabaca-1","Not-mapped"
"iobakboa-1","iobakboa-1","Not-mapped"
"iobbffep-1","iobbffep-1","Osteo-MSC"
"iobbgoip-1","iobbgoip-1","Plasma Cell"
"iobfdkcn-1","iobfdkcn-1","Not-mapped"
"iobfjbod-1","iobfjbod-1","Not-mapped"
"iobgnpfi-1","iobgnpfi-1","Osteo-MSC"
"iobhgkef-1","iobhgkef-1","Not-mapped"
"iobhmaim-1","iobhmaim-1","RNAlo MSC"
"iobjijck-1","iobjijck-1","Not-mapped"
"iobldhfm-1","iobldhfm-1","Not-mapped"
"iobmbnol-1","iobmbnol-1","Not-mapped"
"iobnaklp-1","iobnaklp-1","Not-mapped"
"iobocikn-1","iobocikn-1","Not-mapped"
"iocapgje-1","iocapgje-1","Not-mapped"
"iocbbflj-1","iocbbflj-1","RNAlo MSC"
"iocbgeme-1","iocbgeme-1","Not-mapped"
"iocbgmkj-1","iocbgmkj-1","Not-mapped"
"iocfpkkf-1","iocfpkkf-1","Not-mapped"
"iociaflc-1","iociaflc-1","Plasma Cell"
"iockemnk-1","iockemnk-1","Plasma Cell"
"iockldkh-1","iockldkh-1","Not-mapped"
"iocnhegb-1","iocnhegb-1","Osteoblast"
"iocnmhbf-1","iocnmhbf-1","Not-mapped"
"iocpdnij-1","iocpdnij-1","Pro-B"
"iodeakjj-1","iodeakjj-1","RNAlo MSC"
"iodeiego-1","iodeiego-1","Not-mapped"
"iodeiogd-1","iodeiogd-1","Plasma Cell"
"iodgbodm-1","iodgbodm-1","Not-mapped"
"iodiajbj-1","iodiajbj-1","Osteoblast"
"iodicljj-1","iodicljj-1","Not-mapped"
"iodkbcfo-1","iodkbcfo-1","Not-mapped"
"iodkemac-1","iodkemac-1","Not-mapped"
"iodohpdp-1","iodohpdp-1","Plasma Cell"
"iodookph-1","iodookph-1","Plasma Cell"
"iodpaiml-1","iodpaiml-1","Osteoblast"
"ioebngoo-1","ioebngoo-1","Osteoblast"
"ioecpeem-1","ioecpeem-1","Osteoblast"
"ioedgknc-1","ioedgknc-1","Early Myeloid Progenitor"
"ioekhgdn-1","ioekhgdn-1","Early Myeloid Progenitor"
"ioemhpng-1","ioemhpng-1","Plasma Cell"
"ioendnmh-1","ioendnmh-1","Not-mapped"
"ioenpigp-1","ioenpigp-1","Not-mapped"
"ioenpnmo-1","ioenpnmo-1","Pro-B"
"iofboeni-1","iofboeni-1","Osteo-MSC"
"iofdmfep-1","iofdmfep-1","Pro-B"
"iofecgdg-1","iofecgdg-1","Early Myeloid Progenitor"
"iofgagnh-1","iofgagnh-1","Not-mapped"
"iofhhemc-1","iofhhemc-1","Not-mapped"
"iofipcid-1","iofipcid-1","Plasma Cell"
"ioflcaih-1","ioflcaih-1","Plasma Cell"
"ioflckhl-1","ioflckhl-1","Osteoblast"
"ioflcmef-1","ioflcmef-1","Not-mapped"
"ioflkonc-1","ioflkonc-1","Not-mapped"
"iofmiohn-1","iofmiohn-1","Plasma Cell"
"iofpeeeh-1","iofpeeeh-1","Plasma Cell"
"iogaebhm-1","iogaebhm-1","Early Myeloid Progenitor"
"iogdcolj-1","iogdcolj-1","Osteoblast"
"iogdnkkc-1","iogdnkkc-1","Osteoblast"
"iogdpngc-1","iogdpngc-1","Osteoblast"
"iogfgjga-1","iogfgjga-1","Not-mapped"
"ioghphii-1","ioghphii-1","Not-mapped"
"iogickpb-1","iogickpb-1","Not-mapped"
"iogliclc-1","iogliclc-1","Not-mapped"
"iogljkkl-1","iogljkkl-1","Not-mapped"
"iogmhmbl-1","iogmhmbl-1","Not-mapped"
"iogmidkk-1","iogmidkk-1","Osteoblast"
"iogmjmin-1","iogmjmin-1","Osteoblast"
"iognkinn-1","iognkinn-1","Not-mapped"
"iohaemho-1","iohaemho-1","Osteoblast"
"iohbjldp-1","iohbjldp-1","Osteoblast"
"iohconli-1","iohconli-1","AEC"
"iohdgpfi-1","iohdgpfi-1","AEC"
"iohggmoe-1","iohggmoe-1","Osteoblast"
"iohighon-1","iohighon-1","Plasma Cell"
"iohjoadp-1","iohjoadp-1","Osteoblast"
"iohkohcj-1","iohkohcj-1","Not-mapped"
"iohldchj-1","iohldchj-1","Not-mapped"
"iohmgbna-1","iohmgbna-1","Not-mapped"
"iohmgied-1","iohmgied-1","Plasma Cell"
"iohofljn-1","iohofljn-1","Not-mapped"
"iohoodki-1","iohoodki-1","RNAlo MSC"
"iohoppag-1","iohoppag-1","Not-mapped"
"ioibdlnp-1","ioibdlnp-1","Early Myeloid Progenitor"
"ioibjlfl-1","ioibjlfl-1","Pro-B"
"ioidehen-1","ioidehen-1","Not-mapped"
"ioikhkan-1","ioikhkan-1","Early Myeloid Progenitor"
"ioikjflg-1","ioikjflg-1","AEC"
"ioiolonh-1","ioiolonh-1","CD8+ T-Cell"
"ioiomfma-1","ioiomfma-1","Not-mapped"
"iojakbji-1","iojakbji-1","Not-mapped"
"iojcijhk-1","iojcijhk-1","Plasma Cell"
"iojckmja-1","iojckmja-1","AEC"
"iojclfej-1","iojclfej-1","SEC"
"iojebpkn-1","iojebpkn-1","Osteo-MSC"
"iojgfhoi-1","iojgfhoi-1","Pro-B"
"iojkhnbe-1","iojkhnbe-1","Early Myeloid Progenitor"
"iojlhnco-1","iojlhnco-1","RBC"
"iojlmhfb-1","iojlmhfb-1","Plasma Cell"
"iojlmjmo-1","iojlmjmo-1","Not-mapped"
"iojobido-1","iojobido-1","Osteoblast"
"iojoemoo-1","iojoemoo-1","Osteoblast"
"iojoepcf-1","iojoepcf-1","Osteoblast"
"iojoogpc-1","iojoogpc-1","Not-mapped"
"iokafank-1","iokafank-1","Osteoblast"
"iokambmi-1","iokambmi-1","Osteoblast"
"iokdhnaf-1","iokdhnaf-1","Not-mapped"
"iokfehka-1","iokfehka-1","Not-mapped"
"iokgaifb-1","iokgaifb-1","pDC"
"iokheaek-1","iokheaek-1","Not-mapped"
"iokjigji-1","iokjigji-1","Not-mapped"
"iokjofgd-1","iokjofgd-1","Not-mapped"
"iokkfbil-1","iokkfbil-1","RNAlo MSC"
"iokklicl-1","iokklicl-1","Osteoblast"
"iokkljcd-1","iokkljcd-1","Osteoblast"
"iokkokmj-1","iokkokmj-1","Not-mapped"
"iokljhgk-1","iokljhgk-1","Plasma Cell"
"iokmbkni-1","iokmbkni-1","Not-mapped"
"iokpcapo-1","iokpcapo-1","Not-mapped"
"iokpgcbg-1","iokpgcbg-1","Osteo-MSC"
"iokphfak-1","iokphfak-1","Not-mapped"
"iokpiafh-1","iokpiafh-1","Plasma Cell"
"iolaokim-1","iolaokim-1","Not-mapped"
"iolbdgdn-1","iolbdgdn-1","Not-mapped"
"iolbidep-1","iolbidep-1","Not-mapped"
"ioldckah-1","ioldckah-1","RBC"
"iolefcpn-1","iolefcpn-1","Not-mapped"
"iolelgnc-1","iolelgnc-1","Not-mapped"
"iolgceko-1","iolgceko-1","Not-mapped"
"iolgnmlg-1","iolgnmlg-1","Osteoblast"
"iolidnoo-1","iolidnoo-1","Not-mapped"
"ioloeclb-1","ioloeclb-1","Pro-B"
"iolpkifi-1","iolpkifi-1","Pro-B"
"iolplfih-1","iolplfih-1","Macrophages"
"iomafcgh-1","iomafcgh-1","Osteo-MSC"
"iomalcdi-1","iomalcdi-1","Osteo-MSC"
"iombdjkl-1","iombdjkl-1","Osteo-MSC"
"iombefhk-1","iombefhk-1","Not-mapped"
"iomcalhj-1","iomcalhj-1","Early Myeloid Progenitor"
