cell_id,group
aeahaceb-1,Monocyte
aeahmlbf-1,RBC
aeaifcbe-1,RBC
aeajajlf-1,Plasma Cell
aeajigah-1,THY1+ MSC
aeajlpjp-1,THY1+ MSC
aealmdhf-1,Late Erythroid
aeancpaf-1,Late Erythroid
aeapkabp-1,Late Erythroid
aeapkfod-1,Macrophages
aebanocg-1,AEC
aebbkbpa-1,Pre-Pro B
aebedgpk-1,Pre-B
aebeieme-1,Erythroblast
aebfnjam-1,Late Erythroid
aebhfnhg-1,Plasma Cell
aebjhfac-1,Megakaryocyte
aeblchnp-1,Early Myeloid Progenitor
aebmdkfe-1,Plasma Cell
aebmmjjo-1,Plasma Cell
aebnfipl-1,Mature B
aebnkmeh-1,RBC
aeccdpfg-1,THY1+ MSC
aeccopbo-1,Neutrophil
aecdgaeh-1,RBC
aecdmiab-1,GMP
aecegehd-1,Cycling HSPC
aecgjklk-1,Cycling HSPC
aechkggc-1,Late Erythroid
aecilcam-1,CLP
aecilchl-1,Erythroblast
aecjhcia-1,Late Erythroid
aeckdglh-1,THY1+ MSC
aecknced-1,Pre-B
aecnlppe-1,RBC
aeconfgi-1,Monocyte
aecpdpnh-1,THY1+ MSC
aedcckom-1,Ba/Eo/Ma
aedcjdjh-1,GMP
aedcmigk-1,Late Myeloid
aedcnlaj-1,CD4+ T-Cell
aeddnclh-1,Late Myeloid
aedellpi-1,Late Erythroid
aedfpgbh-1,Late Erythroid
aedganad-1,Monocyte
aedggjki-1,Late Erythroid
aedgpkff-1,Monocyte
aedieahp-1,pDC
aediihih-1,RBC
aedinllc-1,RBC
aedinomf-1,Erythroblast
aedkajjk-1,Monocyte
aedknbim-1,THY1+ MSC
aedknmne-1,Plasma Cell
aedllbkn-1,Erythroblast
aedmgpcg-1,Late Erythroid
aednckgo-1,CD8+ T-Cell
aednmoeh-1,Late Myeloid
aedogbkn-1,Mature B
aeeahdmp-1,THY1+ MSC
aeeblkdb-1,Pre-Pro B
aeecpmib-1,MEP
aeedehib-1,Plasma Cell
aeednmlb-1,APOD+ MSC
aeehlibn-1,CD4+ T-Cell
aeeikejg-1,Plasma Cell
aeeiljij-1,RBC
aeekjkpo-1,RBC
aeemofpk-1,CD4+ T-Cell
aeeobndh-1,Late Erythroid
aeeongkl-1,THY1+ MSC
aeepiedn-1,Mature B
aeepoaoi-1,RBC
aefaeoba-1,Adipo-MSC
aefahalg-1,THY1+ MSC
aefbdhca-1,MEP
aefdhece-1,RBC
aefdihie-1,Pre-B
aefhlfom-1,Plasma Cell
aefiblkb-1,Osteo-MSC
aefjjeln-1,Fibro-MSC
aefohhno-1,HSC
aefpceak-1,Plasma Cell
aefpfkjl-1,THY1+ MSC
aefpnnid-1,VSMC
aegadbkk-1,Osteo-MSC
aegdgijc-1,Early Myeloid Progenitor
aegeafjp-1,Late Myeloid
aeghpbbn-1,Late Myeloid
aegkogjf-1,Plasma Cell
aegljdop-1,GMP
aegljfne-1,Osteo-MSC
aegmcpjg-1,GMP
aegmhfhl-1,MEP
aegoippe-1,Early Myeloid Progenitor
aegpghmf-1,GMP
aegpomfn-1,APOD+ MSC
aehamclg-1,AEC
aehbkkka-1,Adipo-MSC
aehbmeih-1,Plasma Cell
aehclndc-1,Neutrophil
aehcpgfc-1,Osteo-MSC
aehdlioi-1,Late Erythroid
aehecpkp-1,MEP
aehelcdp-1,AEC
aehepmbh-1,HSC
aehflgno-1,Cycling HSPC
aehhepkb-1,Adipo-MSC
aehikdbp-1,Cycling HSPC
aehimclc-1,AEC
aehjkljp-1,CLP
aehklefk-1,MEP
aehlajlm-1,Adipo-MSC
aehleanl-1,Osteo-MSC
aehnfpnn-1,APOD+ MSC
aehopepn-1,Ba/Eo/Ma
aeiagofi-1,Pro-B
aeiblmki-1,MEP
aeibmckc-1,Late Myeloid
aeicbfhk-1,Late Myeloid
aeiceheh-1,GMP
aeidcjem-1,CD8+ T-Cell
aeieghdo-1,Plasma Cell
aeigmlig-1,THY1+ MSC
aeignlia-1,Plasma Cell
aeihgpjj-1,Osteo-MSC
aeiikoni-1,Plasma Cell
aeijpkmg-1,CD4+ T-Cell
aeikpgij-1,Late Myeloid
aeilcpni-1,HSC
aeimifoc-1,Late Myeloid
aejabgcb-1,THY1+ MSC
aejbnegj-1,Neutrophil
aejccdkd-1,Plasma Cell
aejckbgb-1,MEP
aejdolco-1,MEP
aejemgcd-1,pDC
aejfehho-1,HSC
aejfihhd-1,Adipo-MSC
aejfncea-1,CD8+ T-Cell
aejgninl-1,Pro-B
aejifobd-1,Fibro-MSC
aejjnfbp-1,Late Myeloid
aejlhfel-1,HSC
aejnalbi-1,HSC
aejnjakh-1,Osteo-MSC
aejobfbi-1,Adipo-MSC
aekachib-1,Mature B
aekalkif-1,Osteo-MSC
aekgccmn-1,THY1+ MSC
aekhhnmg-1,Pro-B
aekhhpkk-1,RBC
aekiidbl-1,RBC
aekkailc-1,RBC
aeklaknj-1,Early Myeloid Progenitor
aeklbflb-1,Late Myeloid
aekmbpab-1,Late Myeloid
aekoojka-1,Late Myeloid
aekopcpc-1,SEC
aelbiifl-1,Late Myeloid
aelchbjm-1,HSC
aelclbbe-1,Early Myeloid Progenitor
aeldkfih-1,Plasma Cell
aelfpgcp-1,Osteoblast
aelhagao-1,Monocyte
aelhappg-1,Plasma Cell
aelhdgjn-1,RBC
aeligbod-1,Plasma Cell
aelkknha-1,Neutrophil
aellmpnl-1,Late Erythroid
aelloinj-1,RBC
aelnhkad-1,Early Myeloid Progenitor
aelonkbk-1,MEP
aembchlf-1,Late Erythroid
aembpeep-1,Erythroblast
aemckldi-1,Monocyte
aemeoopb-1,Early Myeloid Progenitor
aemghgcc-1,Pro-B
aemifdco-1,Mature B
aemilebf-1,Late Myeloid
aemjddjb-1,Pre-Pro B
aemldlob-1,Ba/Eo/Ma
aemllebc-1,HSC
aemlphih-1,Late Myeloid
aemmfkhb-1,AEC
aemngied-1,RBC
aenbgnoh-1,Late Myeloid
aendeemj-1,CD8+ T-Cell
aendidlj-1,CD4+ T-Cell
aendilab-1,Monocyte
aenfghab-1,CD4+ T-Cell
aenfjdmc-1,CD8+ T-Cell
aenfmnpj-1,pDC
aengjlho-1,Late Erythroid
aenhhlan-1,pDC
aenjccca-1,Pro-B
aennkkgh-1,GMP
aenoemjk-1,Late Erythroid
aenpoici-1,RBC
aeoaankf-1,Monocyte
aeodpekj-1,Fibro-MSC
aeoeflaj-1,Osteo-MSC
aeoffbpk-1,Monocyte
aeofneja-1,Late Erythroid
aeogkaol-1,Cycling HSPC
aeohahih-1,Ba/Eo/Ma
aeoiidmm-1,RBC
aeoikmhi-1,Plasma Cell
aeojhmaj-1,Pre-Pro B
aeojkefp-1,CD8+ T-Cell
aeokiknp-1,Late Myeloid
aeomjhla-1,Late Myeloid
aeoogimb-1,Megakaryocyte
aeooinao-1,Early Myeloid Progenitor
aeopfjjm-1,MEP
aeophfhb-1,Osteoblast
aepakcac-1,SEC
aepaohme-1,Cycling HSPC
aepenmdo-1,Cycling HSPC
aepfkdca-1,Osteo-MSC
aepggbld-1,CD4+ T-Cell
aepghjjd-1,CD4+ T-Cell
aephfgnf-1,Osteoblast
aepjapoi-1,HSC
aepkafmk-1,Ba/Eo/Ma
aepkpffn-1,AEC
aepmbfeh-1,MEP
aepochpo-1,pDC
aepogijo-1,Mature B
aeppbclj-1,Plasma Cell
afabkjng-1,CLP
afabmbao-1,Plasma Cell
afadgilg-1,Adipo-MSC
afadmokn-1,Monocyte
afafmban-1,Pre-Pro B
afagokik-1,Osteo-MSC
afahaccp-1,Fibro-MSC
afahcklf-1,Fibro-MSC
afaipghd-1,Fibro-MSC
afajdoeb-1,Mature B
afajnahj-1,pDC
afakpopk-1,Ba/Eo/Ma
afamcioa-1,Neutrophil
afanbokj-1,RBC
afaonbfj-1,SEC
afappjci-1,CLP
afbblkbl-1,Ba/Eo/Ma
afbbllkj-1,Plasma Cell
afbelllf-1,Monocyte
afbfcdia-1,Plasma Cell
afbhhojp-1,CD4+ T-Cell
afbilfpc-1,Monocyte
afbohkkp-1,Cycling HSPC
afcbnmcb-1,Plasma Cell
afccfkdf-1,Plasma Cell
afceaceo-1,Osteo-MSC
afcfffgi-1,Fibro-MSC
afcghadj-1,Plasma Cell
afcgmjmc-1,Adipo-MSC
afcieehg-1,GMP
afcjnkbj-1,THY1+ MSC
afckfncd-1,Pre-B
afclpbfn-1,Pre-B
afclpekh-1,Pre-B
afcokblm-1,Osteo-MSC
afcpolfn-1,MEP
afdbledk-1,Plasma Cell
afddfdcm-1,RBC
afddpobn-1,Erythroblast
afdghbfo-1,Plasma Cell
afdgindm-1,pDC
afdhicgi-1,CLP
afdkgjec-1,Plasma Cell
afdlhkgo-1,Plasma Cell
afdmdoom-1,CD8+ T-Cell
afdoopnl-1,Osteo-MSC
afdpijjg-1,Pre-B
afdpkclp-1,Monocyte
afdppapj-1,APOD+ MSC
afeadhni-1,Pro-B
afealfke-1,GMP
afecgclb-1,Macrophages
afedjfdj-1,Macrophages
afedphhl-1,Ba/Eo/Ma
afeekged-1,Fibro-MSC
afeffaff-1,Pro-B
afegbaho-1,Adipo-MSC
afeifbio-1,Adipo-MSC
afeiibbl-1,Osteoblast
afejckpf-1,MEP
afelpija-1,Mature B
afembbil-1,Fibro-MSC
afemeonm-1,Plasma Cell
afenknpa-1,Pro-B
afennkmj-1,Pre-B
afeojglb-1,RBC
afepdpeh-1,Monocyte
afepkpgo-1,Erythroblast
afffehnk-1,Monocyte
affffame-1,RBC
affghkgi-1,GMP
affhcdpo-1,RBC
affhogbm-1,RBC
affibcfi-1,Neutrophil
affihdch-1,Mature B
affjnakg-1,CD4+ T-Cell
affknfdm-1,HSC
affldcbe-1,Late Erythroid
afflkboc-1,Plasma Cell
affnngph-1,Pro-B
afgaelbi-1,MEP
afgbacob-1,Plasma Cell
afgbccmp-1,Plasma Cell
afgcnmad-1,THY1+ MSC
afgdbgbo-1,Pro-B
afgebbbc-1,MEP
afgepgdo-1,HSC
afgfgfap-1,pDC
afgfpimm-1,Neutrophil
afgjikpe-1,Late Erythroid
afglploe-1,THY1+ MSC
afgncfck-1,Osteoblast
afgndfpj-1,Late Myeloid
afgnejbi-1,Late Myeloid
afgofbia-1,Late Myeloid
afhbihke-1,VSMC
afhdmgib-1,VSMC
afhfgobb-1,GMP
afhfhppe-1,Osteo-MSC
afhgghng-1,Plasma Cell
afhhnjac-1,RBC
afhiihpo-1,SEC
afhijelf-1,GMP
afhjdhdj-1,RBC
afhkgicg-1,MEP
afhlgiii-1,CD4+ T-Cell
afhlookm-1,CD4+ T-Cell
afhmbgkc-1,Plasma Cell
afibacbe-1,THY1+ MSC
afibdbda-1,Pro-B
aficafdm-1,CLP
aficbkhg-1,Late Myeloid
aficpplo-1,Late Myeloid
afigjjjn-1,Neutrophil
afihgjlf-1,THY1+ MSC
afijakok-1,Fibro-MSC
afijgpoh-1,Megakaryocyte
afikampp-1,Osteoblast
afilhmkk-1,Pre-Pro B
afimanhe-1,Ba/Eo/Ma
afincigl-1,CD4+ T-Cell
afioncah-1,GMP
afiopaci-1,Early Myeloid Progenitor
afjamgnc-1,Adipo-MSC
afjcjiij-1,Late Myeloid
afjcppgk-1,pDC
afjdjhkl-1,CD8+ T-Cell
afjfccmm-1,THY1+ MSC
afjiblkg-1,Pro-B
afjjfakj-1,Plasma Cell
afjkepbe-1,CLP
afjlfmhn-1,Mature B
afjmgjcf-1,Late Myeloid
afjmnhle-1,Late Erythroid
afjmohie-1,RBC
afjocpna-1,RBC
afkdkepm-1,Fibro-MSC
afkeplmp-1,Late Myeloid
afkneaam-1,Late Myeloid
afknloij-1,RBC
afkpobci-1,Late Erythroid
aflajbeo-1,Plasma Cell
aflcggfn-1,GMP
aflchaip-1,Early Myeloid Progenitor
afldaffp-1,Late Myeloid
afldbhnj-1,Early Myeloid Progenitor
aflddhhd-1,MEP
afldgdbl-1,Pro-B
aflgpeib-1,MEP
aflhkkin-1,Late Myeloid
aflihpjo-1,Monocyte
afljdcdh-1,CLP
aflkpjon-1,Late Erythroid
aflnalak-1,Adipo-MSC
aflngbkl-1,Erythroblast
aflngmep-1,Early Myeloid Progenitor
afmdbnmi-1,APOD+ MSC
afmdgidf-1,Pre-Pro B
afmechog-1,GMP
afmgdlmc-1,Late Erythroid
afminmni-1,RBC
afmjeolh-1,Late Erythroid
afmkoade-1,Late Erythroid
afmlfpcl-1,Late Myeloid
afmlkghi-1,Plasma Cell
afmmimko-1,RBC
afmngjdk-1,HSC
afmobbfp-1,RBC
afnahomg-1,Late Myeloid
afnamnjp-1,Erythroblast
afnbcfpo-1,Cycling HSPC
afndlpof-1,RBC
afnfdlif-1,Pre-Pro B
afnfpojk-1,Late Erythroid
afngjche-1,RBC
afnglddf-1,Erythroblast
afnieiec-1,Neutrophil
afnijaec-1,Pre-Pro B
afnkakfe-1,Neutrophil
afnljhhj-1,pDC
afnmbeeg-1,pDC
afnmmolg-1,RBC
afnoganl-1,Late Erythroid
afnogjbg-1,Late Erythroid
afnpiemc-1,Late Erythroid
afoanopc-1,Late Erythroid
afobgmaa-1,Osteoblast
afocfcdo-1,Late Myeloid
afofclol-1,Erythroblast
afofgohd-1,Pro-B
afogkcod-1,Neutrophil
afoihcke-1,Monocyte
afojbogn-1,Monocyte
afokcglj-1,Late Myeloid
afolajpk-1,RBC
afolggcj-1,Late Myeloid
afomodeo-1,THY1+ MSC
afonakfd-1,Pre-Pro B
afoonmeb-1,Late Myeloid
afooopoi-1,Erythroblast
afopcdck-1,Erythroblast
afopkcnf-1,CLP
afpcbpij-1,Osteoblast
afpcicgm-1,GMP
afpcjaie-1,RBC
afpclnfo-1,Erythroblast
afpdjfmd-1,Late Erythroid
afpedhpg-1,Late Erythroid
afphdhcb-1,Late Erythroid
afpigjab-1,Adipo-MSC
afpiibnm-1,Erythroblast
afpobkel-1,Late Erythroid
afpobpkh-1,Pre-Pro B
agacabbf-1,Late Erythroid
agacfebb-1,RBC
agacindn-1,Pro-B
agacoibi-1,SEC
agaegboa-1,Cycling HSPC
agagbmdb-1,GMP
agaiddem-1,Cycling HSPC
againpkj-1,Fibro-MSC
agajhgcf-1,Erythroblast
agajnmoa-1,Late Myeloid
agamofon-1,Late Erythroid
agapeabl-1,Cycling HSPC
agbangdk-1,Plasma Cell
agbbhhjj-1,GMP
agbclkdi-1,CD8+ T-Cell
agbdinko-1,Osteo-MSC
agbfnill-1,RBC
agbfpong-1,Adipo-MSC
agbggalp-1,Pre-B
agbiaaci-1,RBC
agbidanb-1,Late Myeloid
agbkblbn-1,RBC
agbkfaig-1,Early Myeloid Progenitor
agblfbjn-1,Plasma Cell
agblfdpo-1,Plasma Cell
agbmedfc-1,CD4+ T-Cell
agbnfjgg-1,Early Myeloid Progenitor
agbnmoib-1,Late Myeloid
agbpdhfp-1,Plasma Cell
agbphlam-1,Plasma Cell
agbppaol-1,GMP
agcdinii-1,Late Myeloid
agcdkkem-1,APOD+ MSC
agcegkmg-1,Late Erythroid
agcejpch-1,RBC
agcicmkc-1,CD4+ T-Cell
agcjblpl-1,CD8+ T-Cell
agckkdna-1,Monocyte
agcldeof-1,CD8+ T-Cell
agcmfffg-1,CD8+ T-Cell
agcnloff-1,Neutrophil
agcpjhfh-1,HSC
agdblgpg-1,RBC
agdbokki-1,Late Myeloid
agdcfeko-1,CD4+ T-Cell
agdehekc-1,MEP
agdepppa-1,Late Myeloid
agdldndm-1,Ba/Eo/Ma
agdlidfj-1,RBC
agdmfddf-1,Late Myeloid
agdmfpmb-1,Late Myeloid
agdmjbgd-1,CD8+ T-Cell
agdmjhdo-1,Late Myeloid
agdmjmkn-1,Early Myeloid Progenitor
agdmmaoc-1,GMP
agdmmpek-1,CD4+ T-Cell
agdnbfbh-1,Ba/Eo/Ma
agdncaeo-1,MEP
agdnidbo-1,Cycling HSPC
agdojphg-1,Plasma Cell
agdoldea-1,Plasma Cell
agdoliel-1,CD4+ T-Cell
agdpbped-1,Fibro-MSC
ageaapdf-1,SEC
agealakh-1,Neutrophil
agecojge-1,Pre-Pro B
ageejnil-1,RBC
ageenakp-1,HSC
agefifca-1,GMP
agegiaok-1,Osteoblast
agegkdog-1,THY1+ MSC
agehbdop-1,Adipo-MSC
agehhahe-1,Adipo-MSC
agehocne-1,Adipo-MSC
ageibpao-1,Late Myeloid
agekhpaf-1,RBC
ageldehh-1,RBC
ageloami-1,VSMC
agemkhon-1,Late Erythroid
agemmnhg-1,Late Myeloid
ageoklfj-1,CD4+ T-Cell
ageoldgl-1,Pre-Pro B
agepieig-1,GMP
agfafbho-1,RBC
agfahfmk-1,Osteoblast
agfaijpg-1,RBC
agfakick-1,MEP
agfbhmpi-1,RBC
agfcmbjf-1,Pre-Pro B
agfdmfij-1,Megakaryocyte
agfecjdg-1,MEP
agfefpmo-1,Late Erythroid
agfffgoj-1,Megakaryocyte
agfhaaaf-1,Pre-B
agfjffbi-1,Pre-Pro B
agfjijce-1,RBC
agfjjbci-1,RBC
aggbbglf-1,Ba/Eo/Ma
aggbiljp-1,Late Erythroid
aggcglia-1,Cycling HSPC
aggemjhp-1,Plasma Cell
aggemlih-1,Fibro-MSC
agggohih-1,Plasma Cell
aggjpmfj-1,Adipo-MSC
agglkkjb-1,Adipo-MSC
aggmlnfp-1,Early Myeloid Progenitor
aggpanmg-1,GMP
aggponbe-1,GMP
aghcbjec-1,Mature B
aghcelao-1,GMP
aghgppdo-1,Plasma Cell
aghhhknd-1,Plasma Cell
aghhjdjm-1,AEC
aghoabei-1,AEC
aghoifpl-1,Megakaryocyte
aghpocnh-1,Adipo-MSC
agicfbfg-1,Plasma Cell
agicfdge-1,Plasma Cell
agicfikh-1,Neutrophil
agidamjp-1,Cycling HSPC
agidpppp-1,Late Myeloid
agieccjh-1,THY1+ MSC
agiedekp-1,CD8+ T-Cell
agielkag-1,Plasma Cell
agifbgij-1,Plasma Cell
agiflodd-1,Plasma Cell
agigdjnj-1,Plasma Cell
agigjdim-1,Plasma Cell
agihlmlc-1,AEC
agiihgcb-1,Pre-Pro B
agijebng-1,THY1+ MSC
agimoecj-1,RBC
aginfdjn-1,Mature B
agioponc-1,Ba/Eo/Ma
agjddkpa-1,Early Myeloid Progenitor
agjddpil-1,Plasma Cell
agjdljnn-1,Early Myeloid Progenitor
agjebeen-1,Plasma Cell
agjfdghh-1,Early Myeloid Progenitor
agjfehji-1,Plasma Cell
agjhcnne-1,Plasma Cell
agjjlceg-1,Plasma Cell
agjkmgdp-1,VSMC
agjlajjo-1,Monocyte
agjlchmc-1,GMP
agjnphnj-1,Late Myeloid
agjpgdgn-1,THY1+ MSC
agjpndph-1,Osteo-MSC
agkcekoe-1,Mature B
agkdlkab-1,Late Myeloid
agkhlahk-1,CD8+ T-Cell
agkhohcc-1,Mature B
agkjnkih-1,VSMC
agklfmhm-1,Early Myeloid Progenitor
agkncdnn-1,Fibro-MSC
agkolhef-1,CD8+ T-Cell
agkonegj-1,pDC
agkplacd-1,Monocyte
agkpooaj-1,Osteoblast
aglaodmb-1,Mature B
aglchcag-1,CD8+ T-Cell
agldfcnb-1,APOD+ MSC
agldoobb-1,Megakaryocyte
agldpcbc-1,Late Myeloid
aglepeak-1,CD4+ T-Cell
aglfdaoa-1,Fibro-MSC
aglhnjii-1,THY1+ MSC
aglkcide-1,Ba/Eo/Ma
aglkjoki-1,RBC
aglknfdf-1,Osteo-MSC
aglkpbbk-1,Late Myeloid
aglmjdgl-1,AEC
aglmppje-1,Late Myeloid
agmbnfpd-1,GMP
agmchjmg-1,Cycling HSPC
agmclnhn-1,HSC
agmdmnfm-1,RBC
agmedill-1,Osteoblast
agmfpljj-1,Late Erythroid
agmiehhp-1,VSMC
agmieldf-1,pDC
agmimnib-1,Neutrophil
agmlhlpf-1,pDC
agmmpkei-1,Fibro-MSC
agmnicpb-1,Plasma Cell
agmpofkk-1,Plasma Cell
agnagacm-1,pDC
agnbakdk-1,Pre-Pro B
agnbibpj-1,Late Myeloid
agncecgf-1,Erythroblast
agncjgpk-1,Macrophages
agndlckg-1,Late Erythroid
agndpejn-1,Pre-Pro B
agneglje-1,Plasma Cell
agnehjee-1,Neutrophil
agnemjcj-1,RBC
agnfeiaa-1,Pro-B
agnggjdc-1,CLP
agngjcik-1,Early Myeloid Progenitor
agnieodk-1,Pre-Pro B
agniheji-1,MEP
agnjafkk-1,MEP
agnjpkcg-1,Late Erythroid
agnkdmgj-1,Late Myeloid
agnklldk-1,Late Myeloid
agnnhjah-1,Erythroblast
agnoamep-1,Pre-B
agnojfma-1,Cycling HSPC
agnpdnke-1,Mature B
agnpmfcp-1,Pre-B
agnpojlk-1,Plasma Cell
agoaheci-1,Monocyte
agoalgcp-1,Cycling HSPC
agoblccp-1,GMP
agobnipe-1,GMP
agobonif-1,MEP
agocidfh-1,GMP
agocjoke-1,Early Myeloid Progenitor
agodmoml-1,Early Myeloid Progenitor
agodncaf-1,Ba/Eo/Ma
agoepepk-1,Mature B
agofddnd-1,CD8+ T-Cell
agogcnhf-1,Early Myeloid Progenitor
agoifdlh-1,Mature B
agoikhea-1,Late Erythroid
agojhljk-1,Early Myeloid Progenitor
agolagnb-1,Neutrophil
agomkmaa-1,Pro-B
agonjhcb-1,RBC
agookeil-1,GMP
agpadaip-1,GMP
agpahabp-1,Monocyte
agpcdihn-1,Early Myeloid Progenitor
agpddnoh-1,Late Myeloid
agpdobng-1,Late Myeloid
agpeecfb-1,Early Myeloid Progenitor
agpejaaa-1,Early Myeloid Progenitor
agpfojoj-1,GMP
agpikdie-1,Late Myeloid
agpkocfk-1,Late Erythroid
agpmekgm-1,Plasma Cell
agpmnmlc-1,CD4+ T-Cell
agpocngl-1,Neutrophil
agppbogi-1,Fibro-MSC
agppegjh-1,Megakaryocyte
ahaagcog-1,SEC
ahafpcod-1,Adipo-MSC
ahagkcog-1,Late Erythroid
ahaiieel-1,Neutrophil
ahajpjhj-1,Late Myeloid
ahakfkkd-1,AEC
ahalekil-1,RBC
ahameeao-1,RBC
ahaobllj-1,Late Erythroid
ahaonmni-1,Plasma Cell
ahaoojnf-1,Plasma Cell
ahapilcf-1,Pre-Pro B
ahaplgch-1,Osteoblast
ahbababl-1,RBC
ahbkkdkb-1,Late Myeloid
ahbldfoj-1,CD8+ T-Cell
ahbndegd-1,Late Myeloid
ahcacmki-1,Pre-B
ahcaigga-1,GMP
ahcbfacp-1,THY1+ MSC
ahcccgoc-1,Monocyte
ahcclkbi-1,CD8+ T-Cell
ahceaahe-1,Plasma Cell
ahcfbfao-1,Plasma Cell
ahcfiebk-1,Late Myeloid
ahcfnljn-1,Neutrophil
ahcgejgg-1,VSMC
ahcghcld-1,HSC
ahcgobbp-1,Monocyte
ahchmfip-1,Pro-B
ahcighdd-1,Fibro-MSC
ahcjliio-1,SEC
ahcnokcf-1,Neutrophil
ahcpoamc-1,Osteo-MSC
ahdbdnpa-1,CD4+ T-Cell
ahdbnhil-1,Pro-B
ahdgegho-1,Pro-B
ahdhfnfd-1,HSC
ahdjokph-1,Plasma Cell
ahdkiaic-1,Early Myeloid Progenitor
ahdmmobc-1,Late Myeloid
ahdnnjep-1,HSC
aheaibjj-1,Cycling HSPC
aheanidf-1,CD8+ T-Cell
ahebchgp-1,Pro-B
ahegfpmc-1,pDC
ahegnmel-1,THY1+ MSC
ahekdaef-1,Mature B
ahelpphi-1,Mature B
ahemlcic-1,Adipo-MSC
ahemmjkc-1,CD4+ T-Cell
ahenblio-1,Plasma Cell
aheppefb-1,Plasma Cell
ahfafigf-1,CD4+ T-Cell
ahfbpcdo-1,Plasma Cell
ahfehpdf-1,Pro-B
ahfipkej-1,HSC
ahfjeeem-1,Pre-B
ahfjkkep-1,Neutrophil
ahfkihnk-1,CD4+ T-Cell
ahfljhob-1,Plasma Cell
ahfmdffg-1,APOD+ MSC
ahfmeonc-1,Plasma Cell
ahfmkpmf-1,MEP
ahfmogbo-1,Plasma Cell
ahfohafm-1,Adipo-MSC
ahgagjbc-1,Mature B
ahgbankp-1,Pro-B
ahgbijnp-1,Adipo-MSC
ahgdnpkk-1,Plasma Cell
ahggmebd-1,Early Myeloid Progenitor
ahggnbec-1,Plasma Cell
ahggpamo-1,CD4+ T-Cell
ahgiiolh-1,Neutrophil
ahgjgpfh-1,Pro-B
ahgjpapp-1,pDC
ahgkeomj-1,Mature B
ahgkllai-1,Late Myeloid
ahgogmfo-1,Plasma Cell
ahgohhid-1,Fibro-MSC
ahhbcmaf-1,HSC
ahhbgbeb-1,MEP
ahhbkcbk-1,RBC
ahhdacio-1,Osteo-MSC
ahhfdnnk-1,Pro-B
ahhgkcpp-1,THY1+ MSC
ahhhjbca-1,Adipo-MSC
ahhidieb-1,Osteoblast
ahhindmo-1,Ba/Eo/Ma
ahhjomli-1,CD4+ T-Cell
ahhkdedm-1,THY1+ MSC
ahhkngab-1,pDC
ahhkonkg-1,CD8+ T-Cell
ahhlkdfg-1,CD4+ T-Cell
ahhlmblp-1,Pre-Pro B
ahhmbiac-1,Late Erythroid
ahhmkeog-1,THY1+ MSC
ahhnkkgl-1,MEP
ahhobefo-1,Early Myeloid Progenitor
ahhodipk-1,Macrophages
ahhokhmp-1,Erythroblast
ahhoogoe-1,Fibro-MSC
ahiapdeg-1,Ba/Eo/Ma
ahidabbb-1,RBC
ahidkhag-1,Late Myeloid
ahidmpei-1,Erythroblast
ahiekmhl-1,Pre-Pro B
ahigomjc-1,RBC
ahijlbjf-1,Osteo-MSC
ahikijlh-1,RBC
ahikmdkm-1,Fibro-MSC
ahimgcnf-1,Plasma Cell
ahinbakl-1,RBC
ahincdjp-1,Mature B
ahinmjpd-1,Monocyte
ahinmnbf-1,Mature B
ahiopapl-1,Early Myeloid Progenitor
ahjbjdcc-1,Pre-Pro B
ahjegnnf-1,Fibro-MSC
ahjfbdif-1,CLP
ahjhgpdd-1,CLP
ahjhhilf-1,Cycling HSPC
ahjhibdf-1,Mature B
ahjifech-1,THY1+ MSC
ahjlghce-1,Late Myeloid
ahjlpkle-1,Fibro-MSC
ahjmficf-1,VSMC
ahjnjadc-1,Late Erythroid
ahjnopon-1,Cycling HSPC
ahjohbhh-1,Neutrophil
ahkaeinf-1,SEC
ahkdolke-1,Plasma Cell
ahkfmfld-1,Monocyte
ahkifcin-1,Fibro-MSC
ahkjbkoh-1,CD4+ T-Cell
ahkjeiak-1,Macrophages
ahkkchbd-1,Early Myeloid Progenitor
ahklggjo-1,SEC
ahkmfeid-1,AEC
ahknhpgo-1,Late Myeloid
ahkpchno-1,THY1+ MSC
ahlaclbg-1,Cycling HSPC
ahlbckha-1,CLP
ahldbgna-1,Ba/Eo/Ma
ahledjim-1,CD4+ T-Cell
ahlfagmf-1,Neutrophil
ahlfbnfb-1,HSC
ahlfdolh-1,RBC
ahlfgkge-1,Late Myeloid
ahlhcgdl-1,Early Myeloid Progenitor
ahlhhaek-1,Neutrophil
ahlhjbnk-1,Ba/Eo/Ma
ahlhkmld-1,RBC
ahlkcfpa-1,Osteoblast
ahlllapd-1,GMP
ahlmaanj-1,Late Myeloid
ahlnddjp-1,Neutrophil
ahloeojh-1,VSMC
ahlohajb-1,APOD+ MSC
ahlpafea-1,GMP
ahmcmmfp-1,Mature B
ahmdcekn-1,APOD+ MSC
ahmdpdop-1,HSC
ahmejnnh-1,Plasma Cell
ahmfgipi-1,Plasma Cell
ahmhbcak-1,APOD+ MSC
ahmhjjpk-1,AEC
ahmibfgl-1,VSMC
ahmjcdli-1,AEC
ahmjcndk-1,AEC
ahmkpobl-1,AEC
ahmmljjp-1,VSMC
ahmnipno-1,GMP
ahmoefdd-1,Pre-B
ahmohdbe-1,GMP
ahmommoo-1,Adipo-MSC
ahmpncjh-1,Fibro-MSC
ahnaafam-1,APOD+ MSC
